X1,X2,X3,X4,X5,X6,X7,X8,X9,COG
24.73,138.9,1.07,0.08,1.54,2.08,1.56,13.37,4.9,19.32
24.9,139.5,0.51,0.68,3.07,2.48,1.97,12.03,3.42,20.6
19.25,138.4,0.72,0.01,3.42,2.35,1.82,13.83,4.08,21.27
20.78,138.9,0.91,0.05,2.76,2.02,1.5,14.6,4.07,18.5
24.97,122.4,0.5,0.03,2.99,2.16,1.64,12.02,3.98,20.49
24.64,139.3,1.61,0.03,1.65,2.07,1.51,14.71,3.55,19.58
17.43,133.2,0.62,0.1,2.87,2.04,1.51,14.68,4.04,18.54
19.11,139.4,2.25,0.0,1.29,2.2,1.67,10.62,7.38,20.56
24.38,125.0,0.5,0.01,3.19,2.44,1.92,10.67,3.93,19.33
24.26,133.4,0.53,0.06,2.77,2.0,1.5,14.53,1.82,18.88
24.67,139.2,1.87,0.0,1.44,2.01,1.51,10.69,4.01,18.57
24.79,139.4,0.57,0.2,2.12,2.08,1.55,10.58,7.63,19.84
24.22,139.0,0.87,0.08,1.45,2.03,1.5,14.25,4.08,19.29
24.84,138.4,0.79,0.25,1.41,2.04,1.52,13.66,4.05,20.55
17.7,139.2,0.58,0.01,2.08,2.04,1.5,14.76,4.14,18.63
24.77,138.3,0.5,0.03,3.03,2.26,1.73,11.93,4.9,20.03
24.38,125.3,0.62,0.0,2.71,2.16,1.66,10.77,7.85,19.25
24.91,136.5,1.85,0.16,1.35,2.45,1.92,14.6,1.81,19.4
24.9,139.4,0.88,0.01,1.95,2.08,1.57,13.38,2.74,19.54
23.26,136.5,1.55,0.03,1.89,2.42,1.92,14.69,3.17,21.15
24.97,139.3,1.83,0.03,1.65,2.26,1.74,14.87,3.16,20.48
19.25,137.8,0.73,0.2,3.39,2.26,1.73,11.03,7.18,20.61
19.49,137.8,0.73,0.2,0.8,2.28,1.7,13.82,5.04,19.54
24.35,139.4,0.57,0.01,2.08,2.05,1.55,14.75,3.89,18.91
24.91,134.7,0.76,0.08,0.83,2.12,1.51,10.57,7.52,20.21
19.32,137.9,2.03,0.03,2.61,2.4,1.87,14.95,5.95,19.46
24.45,139.2,0.67,0.03,1.64,2.02,1.5,14.81,3.74,19.12
24.96,135.3,0.5,0.01,3.08,2.41,1.87,11.95,5.89,21.15
24.79,134.8,0.79,0.19,2.12,2.01,1.5,10.58,5.73,19.76
24.81,135.6,0.77,0.05,2.59,2.26,1.73,11.93,0.02,20.76
24.62,139.6,1.96,0.0,1.43,2.26,1.73,12.38,5.76,19.69
19.19,139.7,1.87,0.06,2.59,2.03,1.51,14.82,4.12,18.73
19.53,134.7,1.01,0.06,2.58,2.03,1.51,14.72,6.21,19.0
17.81,133.2,0.5,0.03,3.11,2.02,1.51,14.78,6.13,18.85
24.98,129.6,0.69,0.02,2.87,2.44,1.88,14.71,3.31,21.38
18.1,138.5,1.04,0.07,0.65,2.34,1.57,14.71,4.89,20.38
24.91,139.9,0.58,0.16,1.82,2.46,1.91,14.54,1.81,19.79
24.96,133.3,1.59,0.03,1.95,2.43,1.87,11.95,3.41,20.24
24.45,139.5,0.5,0.03,1.64,2.04,1.51,14.81,3.74,19.24
24.88,133.3,0.51,0.25,1.45,2.44,1.88,14.99,3.13,20.76
17.92,139.9,1.38,0.02,2.07,2.02,1.5,14.71,1.92,18.41
24.82,138.6,0.72,0.19,1.33,2.05,1.52,14.92,3.26,19.86
24.79,133.2,0.5,0.03,2.73,2.06,1.5,13.3,4.92,19.35
24.89,136.5,1.51,0.03,2.03,2.42,1.92,14.86,3.25,21.07
24.91,139.7,0.53,0.06,2.6,2.22,1.64,10.57,7.52,19.7
24.19,126.2,0.54,0.06,1.45,2.19,1.66,14.88,3.93,18.91
24.76,139.5,1.96,0.01,1.39,2.05,1.52,12.38,5.76,19.26
24.97,130.5,1.09,0.01,1.79,2.44,1.92,14.33,3.26,21.12
24.9,138.7,2.51,0.03,0.6,2.38,1.55,14.73,3.37,20.38
18.6,135.8,1.01,0.02,3.3,2.34,1.5,14.72,6.09,18.79
24.95,138.9,0.88,0.37,2.46,2.08,1.57,13.38,2.74,19.88
24.38,133.1,0.51,0.0,0.9,2.12,1.59,10.67,7.94,18.65
24.96,139.0,2.68,0.02,0.57,2.02,1.5,15.0,3.04,19.73
24.96,138.0,0.52,0.29,2.8,2.28,1.76,14.91,3.12,21.01
24.77,139.0,2.64,0.47,0.52,2.04,1.52,12.35,5.88,19.22
24.88,135.8,0.62,0.03,2.98,2.26,1.73,11.97,5.85,20.84
24.09,134.3,0.63,0.01,0.83,2.38,1.51,14.76,4.15,18.71
17.98,134.7,1.01,0.63,3.33,2.31,1.5,14.72,4.02,18.36
24.66,139.1,2.47,0.03,0.72,2.46,1.93,12.35,5.88,20.3
24.88,139.8,0.54,0.2,1.35,2.06,1.54,14.63,3.49,20.07
24.86,134.5,0.51,0.04,2.72,2.06,1.53,10.73,6.98,20.58
24.73,133.2,0.68,0.03,0.65,2.08,1.57,13.38,4.89,19.38
24.9,135.8,0.9,0.06,0.86,2.02,1.5,14.47,1.77,19.17
24.09,139.1,0.55,0.0,2.14,2.36,1.51,14.89,4.01,18.61
25.0,139.9,1.51,0.14,2.06,2.48,1.92,14.59,3.41,21.53
24.67,138.2,0.65,0.01,2.59,2.06,1.53,14.71,3.14,20.44
24.86,139.0,0.51,0.01,0.72,2.06,1.53,13.8,4.34,20.32
24.91,139.9,0.53,0.06,2.8,2.18,1.66,10.58,7.51,19.86
24.79,137.1,1.51,0.22,1.93,2.42,1.91,10.67,3.17,20.85
17.7,139.9,0.53,0.06,2.08,2.08,1.5,14.65,4.02,18.28
24.72,133.3,1.43,0.01,2.03,2.32,1.76,11.86,3.41,20.19
19.32,135.5,0.52,0.03,3.26,2.04,1.51,14.75,4.08,18.57
24.38,125.3,0.5,0.0,0.72,2.22,1.66,10.67,7.93,19.01
24.77,139.0,2.65,0.47,0.52,2.04,1.51,12.35,4.76,20.42
17.8,133.2,0.5,0.02,2.05,2.02,1.5,14.71,5.53,19.85
21.08,134.6,0.76,0.42,1.37,2.02,1.5,14.66,4.02,18.27
24.67,134.4,0.63,0.01,0.84,2.03,1.51,11.32,7.01,19.77
24.18,134.7,0.92,0.0,2.55,2.28,1.76,14.49,3.46,20.7
18.22,139.7,1.87,0.63,2.72,2.34,1.5,14.82,3.97,18.78
24.8,139.7,1.38,0.02,2.07,2.25,1.73,11.85,1.74,21.06
17.38,133.2,1.54,0.01,2.03,2.02,1.5,11.55,3.41,19.71
20.9,136.9,1.01,0.06,3.27,2.0,1.5,14.19,4.28,19.56
17.55,134.8,0.76,0.06,2.07,2.02,1.5,14.63,4.02,18.18
24.38,132.0,0.92,0.0,2.53,2.24,1.72,14.66,3.95,19.1
17.96,134.7,0.62,0.63,3.1,2.32,1.5,14.72,1.76,19.28
24.8,138.3,0.68,0.14,0.66,2.1,1.58,13.41,4.8,19.2
24.91,139.9,0.52,0.06,0.98,2.24,1.66,10.57,7.52,19.55
24.67,134.4,0.63,0.01,2.68,2.03,1.51,11.32,7.01,19.5
19.32,138.0,1.68,0.03,2.8,2.28,1.76,14.92,5.95,19.46
24.91,133.1,0.53,0.06,2.6,2.22,1.64,10.57,7.52,19.67
24.09,134.3,0.63,0.01,2.13,2.37,1.5,14.68,4.15,18.56
20.93,135.8,0.85,0.06,1.98,2.02,1.5,14.47,2.08,18.69
18.37,134.7,1.01,0.63,3.3,2.34,1.5,14.63,4.02,18.66
19.2,139.9,0.76,0.42,1.61,2.04,1.51,14.82,4.02,18.6
24.89,136.0,0.54,0.01,3.05,2.24,1.72,14.83,3.26,20.89
19.25,137.8,0.73,0.2,3.42,2.25,1.73,13.85,3.1,19.85
22.77,139.1,0.55,0.0,2.14,2.36,1.51,14.39,4.01,19.48
24.72,134.4,1.38,0.63,2.07,2.5,1.73,11.84,3.85,20.86
24.97,139.9,0.53,0.06,1.16,2.38,1.75,14.73,3.29,20.75
18.0,134.7,1.01,0.0,3.3,2.32,1.51,14.72,5.75,19.12
19.32,139.2,2.03,0.17,2.61,2.4,1.87,14.95,5.95,19.46
24.25,139.4,0.52,0.1,2.18,2.06,1.53,10.58,7.63,19.17
24.73,139.3,0.52,0.03,0.53,2.1,1.57,13.38,4.89,19.38
24.13,132.0,0.92,0.02,2.62,2.28,1.73,14.53,3.46,20.78
24.76,133.2,1.96,0.03,1.17,2.05,1.52,12.38,5.76,19.32
25.0,138.2,0.75,0.01,2.61,2.29,1.76,14.87,3.13,20.94
24.9,132.1,1.02,0.04,1.55,2.33,1.5,14.72,3.38,19.94
24.19,138.7,1.97,0.06,1.36,2.06,1.53,14.92,3.89,18.59
24.77,139.0,2.62,0.03,0.52,2.44,1.91,12.34,5.89,20.29
24.91,134.5,0.53,0.06,0.83,2.12,1.51,10.57,3.62,19.59
19.19,139.7,1.97,0.06,2.59,2.03,1.51,14.82,4.79,20.19
19.32,139.6,0.79,0.03,3.25,2.0,1.5,13.63,4.06,20.41
24.96,138.0,0.52,0.29,2.8,2.28,1.76,14.91,3.13,21.07
20.99,139.9,0.91,0.06,2.76,2.09,1.51,14.6,7.4,20.33
19.37,138.9,2.62,0.03,1.76,2.02,1.5,13.42,4.08,20.35
24.99,139.0,1.08,0.01,1.98,2.44,1.92,14.77,3.24,21.2
20.94,134.7,0.76,0.4,2.37,2.02,1.5,14.66,4.02,18.44
17.98,134.7,1.02,0.63,3.3,2.56,1.92,12.35,4.01,20.39
24.9,138.7,0.99,0.04,1.73,2.38,1.55,11.95,3.42,19.51
24.46,139.5,2.02,0.01,1.64,2.3,1.73,12.39,5.76,19.74
24.67,136.7,0.63,0.01,0.79,2.05,1.53,11.32,7.01,19.85
24.97,133.6,1.8,0.06,1.66,2.27,1.75,10.11,7.3,20.3
24.91,139.6,0.52,0.06,0.98,2.24,1.66,10.57,7.52,19.58
19.43,139.7,1.87,0.06,2.59,2.43,1.91,14.82,3.14,21.1
23.47,137.8,0.9,0.06,0.82,2.04,1.53,14.47,5.06,20.65
17.7,134.7,2.54,0.02,1.4,2.06,1.52,14.34,2.03,19.14
24.26,137.9,0.84,0.06,2.61,2.02,1.5,14.53,4.21,18.92
24.8,138.3,0.79,0.14,1.44,2.1,1.58,14.61,3.59,19.81
23.76,133.1,0.72,0.49,1.43,2.05,1.52,14.87,3.89,18.63
24.77,139.0,2.82,0.03,0.52,2.46,1.93,12.35,5.88,19.98
17.7,133.2,0.69,0.02,2.93,2.13,1.5,14.65,4.04,18.46
24.13,132.0,0.92,0.62,2.62,2.06,1.51,14.72,3.5,19.95
17.55,134.9,1.82,0.06,3.09,2.02,1.5,14.63,4.02,18.39
24.79,133.2,0.5,0.13,0.89,2.06,1.5,13.3,4.83,18.98
24.26,139.8,0.76,0.16,2.0,2.02,1.5,14.62,3.92,18.61
17.55,134.7,0.58,0.01,0.78,2.04,1.51,14.76,4.02,18.41
24.89,134.7,0.76,0.37,0.85,2.02,1.5,14.66,3.45,20.23
19.25,137.8,0.72,0.01,3.42,2.35,1.82,13.96,4.08,21.04
21.05,134.4,1.87,0.06,2.08,2.02,1.5,14.66,5.97,18.42
24.88,110.1,0.51,0.03,2.98,2.06,1.54,11.97,5.87,20.42
24.99,138.9,1.08,0.01,1.8,2.44,1.92,14.75,3.26,21.34
24.35,136.5,1.51,0.03,1.89,2.41,1.91,14.86,3.79,20.01
18.01,139.9,1.01,0.02,3.33,2.06,1.5,14.73,1.91,18.55
17.0,129.3,2.04,0.02,2.06,2.1,1.55,10.57,3.16,20.42
24.7,139.5,1.96,0.66,1.39,2.25,1.72,12.38,4.03,19.83
17.55,134.8,0.76,0.06,2.07,2.06,1.54,14.63,4.02,18.45
19.84,135.5,0.52,0.03,3.23,2.04,1.51,14.75,2.97,20.64
24.45,138.9,0.5,0.03,3.17,2.08,1.55,14.68,3.87,19.09
24.26,133.4,0.53,0.06,2.77,2.0,1.5,14.98,1.82,18.84
24.77,139.4,0.5,0.01,3.11,2.26,1.73,11.93,5.9,21.0
24.97,134.1,1.49,0.06,1.64,2.09,1.57,10.11,7.92,19.87
17.82,138.8,0.69,0.02,2.87,2.08,1.55,14.68,4.04,18.52
24.86,130.4,1.06,0.01,1.45,2.06,1.53,10.92,4.2,19.53
24.92,139.4,2.25,0.0,1.29,2.22,1.69,10.68,5.8,19.41
24.18,139.9,0.92,0.0,2.55,2.25,1.73,14.74,4.08,18.77
24.75,138.3,0.59,0.14,0.66,2.1,1.58,13.41,4.3,20.3
24.84,138.3,0.68,0.2,1.38,2.06,1.52,14.85,3.31,19.93
24.97,133.2,0.5,0.03,3.07,2.09,1.57,12.02,2.99,20.06
24.83,139.9,0.53,0.39,2.6,2.16,1.64,10.56,4.07,19.05
24.66,135.4,0.63,0.03,0.65,2.08,1.57,14.71,3.63,19.98
19.16,137.8,0.66,0.01,3.42,2.35,1.82,13.83,4.08,21.18
18.37,129.7,1.01,0.63,3.3,2.34,1.5,14.98,4.02,19.08
19.33,135.5,0.52,0.03,3.26,2.04,1.51,14.75,4.08,18.58
24.77,140.0,2.63,0.42,0.52,2.04,1.52,14.72,3.51,19.84
24.9,138.7,1.82,0.03,1.55,2.07,1.55,14.7,3.38,20.49
24.75,139.2,0.61,0.03,1.39,2.02,1.5,14.8,3.46,20.19
24.89,110.3,0.5,0.01,3.07,2.03,1.51,14.83,3.28,20.29
24.86,139.0,0.51,0.01,0.68,2.08,1.54,11.0,7.14,20.05
24.09,136.5,1.6,0.03,1.89,2.0,1.5,14.86,4.05,18.52
19.25,137.8,0.73,0.2,3.35,2.27,1.73,13.83,5.99,21.01
24.9,139.4,0.57,0.2,2.12,2.02,1.5,10.58,1.5,19.61
24.77,139.0,2.7,0.47,0.57,2.02,1.5,12.35,5.88,19.35
19.32,133.4,1.08,0.03,2.77,2.39,1.89,14.95,1.86,19.66
24.22,139.1,0.72,0.08,0.67,2.03,1.5,13.43,4.08,20.27
24.77,138.7,0.5,0.02,3.11,2.26,1.73,11.96,5.4,20.24
17.82,136.6,0.53,0.06,2.02,2.02,1.5,14.68,4.02,18.18
17.98,135.1,1.01,0.03,3.33,2.52,1.72,14.72,3.15,21.13
19.32,137.9,0.64,0.03,2.08,2.28,1.76,14.92,5.95,19.42
24.22,134.5,1.02,0.05,1.45,2.03,1.5,14.63,3.06,20.25
24.8,139.7,1.28,0.02,2.07,2.22,1.7,11.85,1.74,20.97
20.95,134.7,0.75,0.54,1.97,2.02,1.5,14.66,4.02,18.05
24.91,139.7,0.53,0.06,0.83,2.12,1.51,10.97,7.12,20.5
19.32,139.1,1.84,0.47,0.58,2.3,1.77,12.38,5.95,19.84
17.98,139.3,0.78,0.66,3.33,2.34,1.53,14.72,4.08,18.66
19.17,140.0,1.41,0.06,2.59,2.04,1.52,14.82,6.02,18.74
24.91,139.7,0.54,0.06,2.6,2.22,1.64,10.57,7.52,19.7
24.13,132.1,0.92,0.02,2.62,2.28,1.73,14.52,3.57,20.8
24.9,138.7,1.38,0.02,2.07,2.25,1.73,11.85,1.74,20.42
18.9,138.9,0.56,0.03,3.18,2.08,1.55,14.92,4.12,19.27
17.82,139.2,0.53,0.03,1.99,2.02,1.5,14.68,4.02,18.26
24.13,134.8,0.92,0.0,2.55,2.24,1.72,14.74,3.82,19.49
20.95,135.9,0.76,0.06,1.98,2.0,1.5,14.61,1.89,18.65
17.91,134.7,1.01,0.63,3.33,2.31,1.5,14.72,3.21,20.37
24.45,139.7,0.51,0.03,2.91,2.04,1.51,14.68,3.87,19.01
24.26,133.4,0.53,0.06,2.77,2.42,1.92,14.98,3.26,21.31
24.96,133.2,1.54,0.01,2.03,2.08,1.52,11.59,3.41,19.98
17.82,133.2,0.6,0.47,2.89,2.02,1.5,14.68,5.84,19.06
24.8,138.3,0.68,0.14,0.66,2.12,1.6,13.41,4.79,19.02
19.43,139.4,1.76,0.06,2.59,2.44,1.91,14.83,3.14,21.16
17.72,134.6,0.59,0.01,2.08,2.02,1.5,14.68,4.02,18.17
24.91,139.6,0.56,0.06,1.89,2.17,1.64,10.57,3.51,20.14
24.78,138.7,0.63,0.01,0.81,2.26,1.73,11.95,5.4,19.91
20.95,139.6,0.75,0.54,1.97,2.06,1.53,10.8,7.65,19.52
24.79,139.0,0.51,0.0,2.72,2.06,1.53,10.83,7.38,19.92
24.24,137.8,0.72,0.2,2.74,2.26,1.73,14.92,3.84,19.34
24.96,134.1,1.6,0.06,1.66,2.0,1.5,14.82,3.22,20.08
24.8,139.7,0.54,0.19,2.08,2.04,1.52,11.85,6.35,20.06
19.26,134.4,2.03,0.01,2.14,2.04,1.52,10.58,6.0,18.5
24.76,139.5,1.78,0.01,1.65,2.26,1.73,12.38,5.76,19.8
24.86,139.0,0.51,0.02,0.68,2.08,1.54,11.0,7.14,20.06
17.74,139.9,0.53,0.06,2.02,2.02,1.5,14.62,4.02,18.51
24.8,139.7,0.85,0.11,2.76,2.02,1.5,10.65,4.3,19.47
24.35,139.4,0.57,0.01,2.08,2.23,1.73,14.86,3.59,19.94
24.72,140.0,1.5,0.06,2.07,2.27,1.75,10.11,7.3,20.31
20.95,134.7,0.76,0.4,2.44,2.02,1.5,14.66,4.02,18.42
24.95,139.0,2.82,0.03,0.51,2.45,1.93,12.35,5.7,20.25
24.89,139.2,0.54,0.06,3.05,2.03,1.51,14.84,3.27,20.42
24.79,139.4,2.24,0.03,1.29,2.3,1.76,10.65,5.85,19.17
21.03,134.7,1.02,0.03,1.55,2.37,1.54,14.66,3.38,20.35
24.09,134.7,1.6,0.63,1.89,2.24,1.5,14.86,4.05,18.49
24.1,139.0,1.49,0.0,1.86,2.02,1.5,15.0,3.17,19.73
24.99,135.6,1.08,0.03,1.8,2.04,1.52,14.77,3.24,20.33
24.19,138.6,0.72,0.47,1.43,2.05,1.52,11.02,3.89,19.9
24.46,139.2,0.67,0.03,1.64,2.26,1.74,14.81,3.73,19.88
24.26,137.9,2.02,0.16,1.68,2.4,1.87,14.95,3.79,19.82
24.71,138.7,0.53,0.06,2.08,2.08,1.5,14.65,3.64,19.91
24.79,139.4,0.54,0.2,2.15,2.06,1.53,10.58,7.63,19.8
19.17,140.0,1.41,0.01,2.55,2.04,1.52,12.45,5.78,19.51
24.86,136.0,0.51,0.01,0.68,2.06,1.53,14.82,3.32,19.93
17.92,135.7,0.58,0.18,2.05,2.1,1.57,14.68,4.02,18.49
19.32,139.2,1.06,0.17,2.61,2.42,1.88,14.82,5.95,19.44
24.73,139.4,0.54,0.03,0.67,2.08,1.57,10.61,4.93,20.35
24.9,138.3,0.67,0.02,0.56,2.46,1.95,12.03,6.07,21.03
24.97,133.6,1.8,0.06,1.66,2.27,1.75,10.31,7.3,20.19
19.43,133.5,1.86,0.06,2.76,2.03,1.51,14.81,3.13,20.2
19.32,139.6,0.79,0.03,3.25,2.29,1.74,13.66,5.35,20.36
24.67,136.7,0.63,0.01,0.8,2.05,1.53,11.32,7.01,19.83
24.55,139.7,1.02,0.04,1.55,2.38,1.55,14.72,3.38,19.95
24.8,138.0,1.8,0.03,1.55,2.28,1.76,14.68,3.52,20.28
24.45,136.6,0.67,0.06,1.64,2.02,1.5,14.81,3.74,19.16
24.18,131.9,0.92,0.02,2.62,2.28,1.73,14.98,3.46,20.61
20.88,132.9,0.62,0.4,2.38,2.02,1.5,14.66,3.9,18.88
24.86,136.0,0.54,0.01,3.05,2.24,1.72,14.83,3.31,20.83
19.25,137.8,0.72,0.01,3.61,2.39,1.86,13.96,4.08,21.07
24.99,138.9,1.08,0.01,1.8,2.03,1.51,14.77,1.8,18.98
24.96,139.0,2.68,0.01,0.57,2.38,1.85,15.0,3.04,20.57
24.77,139.0,2.62,0.02,0.54,2.44,1.93,12.35,4.08,19.99
24.67,136.7,0.63,0.01,0.79,2.05,1.53,11.32,4.59,19.92
24.77,133.5,0.83,0.03,2.54,2.25,1.73,11.91,5.9,20.79
24.99,139.1,1.07,0.01,1.98,2.44,1.92,14.77,3.24,21.22
24.35,136.6,0.85,0.03,2.6,2.42,1.92,14.86,3.79,20.02
24.08,134.3,0.5,0.02,3.13,2.37,1.51,14.76,4.15,18.88
24.79,134.5,0.57,0.2,2.15,2.02,1.5,14.43,3.78,19.1
24.86,139.4,2.25,0.11,1.29,2.2,1.67,10.67,7.47,20.21
19.2,138.6,0.73,0.47,1.35,2.05,1.52,13.83,5.93,20.28
24.1,136.5,1.51,0.03,1.89,2.27,1.75,10.15,7.06,20.71
24.79,139.9,1.27,0.03,2.07,2.22,1.7,10.58,1.82,19.67
24.71,137.9,0.53,0.03,2.61,2.4,1.87,14.95,3.34,21.03
24.77,139.0,2.82,0.03,0.7,2.46,1.93,12.22,5.88,20.6
24.77,129.3,2.29,0.01,1.33,2.28,1.73,10.67,7.47,20.13
24.66,130.5,2.56,0.03,0.85,2.14,1.57,13.41,4.89,19.21
20.97,138.9,0.53,0.53,2.6,2.22,1.64,14.51,7.51,20.43
24.77,130.2,1.46,0.02,1.54,2.1,1.55,10.51,7.72,19.27
24.5,132.6,1.4,0.02,1.66,2.25,1.73,11.85,1.74,20.5
17.82,134.8,0.97,0.06,2.02,2.02,1.5,14.68,4.02,18.34
24.78,133.1,0.55,0.06,0.65,2.22,1.64,10.57,5.47,20.27
24.91,110.4,0.5,0.01,2.6,2.22,1.64,10.53,5.78,19.44
19.32,138.0,1.84,0.0,2.8,2.19,1.67,14.9,7.64,19.47
24.79,138.7,0.75,0.55,1.97,2.02,1.5,14.72,3.49,20.4
17.98,136.5,1.01,0.04,3.33,2.0,1.5,14.72,4.02,18.61
24.3,137.3,2.7,0.03,0.61,2.42,1.92,14.86,3.04,21.14
24.77,138.9,2.64,0.46,0.52,2.44,1.92,12.35,5.88,20.23
24.87,139.0,0.51,0.01,0.68,2.08,1.54,14.97,3.16,19.93
24.45,139.5,2.02,0.01,1.64,2.06,1.5,12.67,3.88,18.69
19.41,135.4,1.91,0.03,2.61,2.03,1.51,14.62,4.17,18.87
17.84,133.6,0.5,0.03,3.07,2.14,1.62,12.02,3.99,20.5
19.16,139.5,0.66,0.01,3.5,2.35,1.82,13.83,4.08,21.15
24.76,139.5,1.96,0.06,1.39,2.05,1.52,14.74,3.5,19.68
24.75,139.0,0.61,0.03,1.39,2.02,1.5,10.79,3.46,19.64
24.79,133.2,0.5,0.03,2.73,2.06,1.5,13.3,4.91,19.31
24.19,138.7,2.04,0.14,1.45,2.05,1.52,14.88,3.93,18.43
24.79,138.9,2.62,0.2,0.74,2.04,1.53,13.35,4.86,19.38
24.8,139.5,0.5,0.14,3.1,2.12,1.59,13.41,4.79,19.34
17.82,139.4,0.7,0.1,2.59,2.44,1.91,14.69,4.05,19.32
24.79,138.7,0.5,0.02,3.11,2.02,1.5,11.93,2.98,19.79
23.46,134.4,0.5,0.01,2.13,2.04,1.52,10.58,8.96,20.3
17.98,134.1,1.01,0.63,3.33,2.31,1.5,14.81,4.02,18.75
24.19,138.5,1.6,0.48,1.78,2.02,1.52,14.92,3.23,20.04
19.32,137.9,1.8,0.03,2.61,2.4,1.87,14.95,5.95,19.48
17.7,133.1,0.69,0.02,1.78,2.14,1.5,14.65,1.9,18.47
24.76,139.5,1.8,0.02,1.37,2.26,1.74,12.5,5.74,19.75
24.91,139.0,0.64,0.06,0.78,2.44,1.92,12.35,5.74,20.45
24.97,133.2,0.5,0.03,3.08,2.02,1.5,12.02,4.95,20.13
20.9,134.9,0.75,0.15,2.09,2.28,1.74,14.66,3.92,19.13
17.85,140.0,0.63,0.06,1.96,2.04,1.52,11.41,7.01,19.21
23.94,134.6,1.0,0.02,1.89,2.0,1.5,14.72,4.05,18.22
24.26,133.7,0.53,0.06,2.77,2.0,1.5,14.98,2.09,18.89
24.79,138.7,0.5,0.02,3.11,2.06,1.54,11.96,5.44,19.76
24.09,135.6,0.75,0.02,2.05,2.02,1.5,14.71,1.98,18.24
24.77,130.2,1.46,0.02,1.55,2.52,1.98,10.51,3.12,20.55
24.45,138.9,0.5,0.03,3.17,2.05,1.55,14.98,3.57,19.87
18.93,139.2,1.86,0.2,2.61,2.04,1.51,14.95,5.95,18.85
19.32,138.8,0.52,0.03,3.26,2.02,1.51,14.75,4.08,18.55
24.45,139.5,2.02,0.01,1.4,2.06,1.5,12.67,3.88,18.62
24.79,139.4,0.57,0.2,1.29,2.06,1.53,10.58,7.63,19.21
20.88,138.9,1.34,0.06,2.75,2.03,1.5,14.61,1.73,19.2
24.89,136.0,0.54,0.01,3.05,2.24,1.72,14.83,3.23,20.98
17.82,136.6,0.53,0.06,2.02,2.0,1.5,14.68,4.02,18.37
19.43,139.7,2.21,0.06,2.41,2.43,1.91,14.82,3.14,21.12
18.37,134.7,1.01,0.63,3.3,2.34,1.5,14.62,7.79,19.35
24.19,135.4,2.27,0.01,1.45,2.1,1.57,14.88,3.93,18.64
24.76,139.5,1.04,0.01,2.32,2.1,1.58,14.68,3.56,20.37
17.26,139.9,0.53,0.06,1.94,2.08,1.5,14.99,4.02,18.81
24.9,139.3,0.64,0.02,0.56,2.46,1.95,13.0,5.1,20.85
24.76,139.5,0.7,0.06,2.66,2.05,1.52,14.74,3.5,20.42
24.67,136.7,1.03,0.01,0.8,2.05,1.53,11.61,6.72,19.5
24.79,139.4,1.02,0.05,2.15,2.04,1.5,10.23,7.63,19.13
17.98,138.3,0.95,0.63,1.53,2.28,1.5,10.43,4.02,18.76
19.32,139.2,2.03,0.17,2.61,2.4,1.87,12.35,5.95,20.3
24.53,139.7,0.68,0.01,1.64,2.02,1.5,14.81,3.66,19.33
18.06,135.8,0.69,0.02,3.41,2.26,1.73,13.57,4.04,21.14
24.86,139.2,0.5,0.0,0.68,2.26,1.72,11.0,7.14,20.49
24.19,138.7,1.07,0.06,1.21,2.06,1.53,14.96,3.85,18.91
20.95,134.9,0.76,0.02,1.97,2.02,1.5,14.67,4.0,18.1
24.08,138.1,0.57,0.21,2.09,2.04,1.53,10.58,7.5,20.02
24.97,134.7,0.99,0.57,2.05,2.09,1.57,14.54,3.49,20.42
24.61,139.5,2.0,0.01,1.64,2.02,1.5,14.63,3.74,19.33
24.91,139.7,0.93,0.06,2.6,2.22,1.64,10.57,7.52,20.46
24.8,139.7,0.54,0.19,1.8,2.04,1.52,14.83,1.79,19.04
18.98,137.8,0.66,0.0,3.42,2.35,1.82,10.14,7.44,20.09
24.77,139.0,3.11,0.47,0.5,2.06,1.5,13.3,4.93,19.33
24.77,139.3,2.82,0.03,0.63,2.42,1.89,12.4,5.83,20.17
24.19,137.8,1.55,0.47,1.43,2.45,1.92,14.92,3.86,19.4
17.82,133.2,0.97,0.06,2.02,2.26,1.73,14.68,5.88,19.15
24.77,139.0,2.62,0.47,0.52,2.46,1.93,12.35,5.88,19.99
24.96,134.2,0.72,0.11,1.41,2.03,1.5,14.82,3.22,20.01
24.77,139.2,0.6,0.1,3.01,2.26,1.73,11.96,6.27,21.06
24.99,139.0,1.08,0.01,2.24,2.02,1.51,14.77,3.24,20.23
24.8,138.0,2.06,0.51,1.55,2.28,1.76,14.56,3.52,20.23
24.77,139.9,2.73,0.03,0.88,2.25,1.67,10.82,7.41,20.41
24.14,133.2,0.5,0.03,2.71,2.13,1.57,13.68,5.18,19.25
19.3,137.6,0.73,0.54,3.25,2.06,1.5,13.83,6.09,20.36
24.49,136.5,0.53,0.01,1.11,2.08,1.5,14.65,3.86,18.97
18.12,136.6,1.53,0.65,3.33,2.31,1.5,14.86,2.9,20.32
24.9,138.7,1.04,0.08,1.55,2.38,1.55,14.72,1.79,19.05
24.77,139.4,0.54,0.2,2.15,2.24,1.72,10.58,7.59,20.44
18.01,138.7,2.04,0.14,1.44,2.05,1.52,14.9,3.94,18.43
24.35,137.4,1.51,0.03,1.88,2.06,1.56,14.86,3.79,19.31
24.96,139.0,2.68,0.02,0.52,2.02,1.5,14.7,3.03,20.36
