X1,X2,X3,X4,X5,X6,X7,X8,X9,COG
19.97,122.3,2.01,0.2,1.83,2.14,1.58,14.85,8.05,18.83
24.99,134.4,0.92,0.19,0.62,2.01,1.51,14.97,3.04,19.97
16.16,130.8,3.55,0.01,1.43,2.0,1.5,14.84,0.38,19.1
22.41,134.0,0.57,0.17,1.64,2.16,1.66,14.92,5.67,19.57
19.97,121.5,2.01,0.04,2.24,2.02,1.5,14.77,0.03,18.14
20.37,135.4,2.12,0.01,0.59,2.1,1.55,14.93,0.26,19.11
24.68,132.9,1.62,0.03,1.69,2.0,1.5,14.72,2.07,18.33
24.09,135.4,0.6,0.3,1.79,2.42,1.92,14.91,4.0,19.34
24.91,130.9,1.35,0.13,1.7,2.03,1.53,14.94,2.26,19.09
16.69,136.6,2.76,0.0,0.51,2.01,1.51,14.99,0.22,18.69
24.67,134.3,1.12,0.24,0.65,2.02,1.51,14.97,3.36,19.7
16.12,130.7,3.41,0.3,1.72,2.0,1.5,14.75,12.13,18.29
22.85,137.8,1.42,0.24,0.74,2.48,1.92,14.96,3.98,19.54
24.52,136.5,2.06,0.76,0.5,2.39,1.87,14.93,3.55,20.26
19.88,137.3,1.4,0.04,0.57,2.17,1.67,14.95,3.44,20.09
20.33,130.9,1.04,0.12,1.65,2.07,1.57,14.91,7.64,19.59
16.12,131.1,3.37,0.13,0.71,2.0,1.5,14.94,11.94,18.52
21.82,129.9,1.64,0.03,0.51,2.11,1.61,14.57,3.66,20.04
23.99,131.2,1.4,0.01,1.59,2.07,1.57,14.95,4.06,18.8
24.5,131.7,3.17,0.13,0.5,2.06,1.52,14.94,3.56,19.49
22.52,137.1,0.94,0.03,0.5,2.18,1.68,14.96,5.33,20.3
24.61,130.4,1.03,0.17,1.92,2.01,1.5,14.96,3.43,20.09
22.15,134.2,1.48,0.27,2.38,2.25,1.7,14.99,0.46,19.77
19.97,121.5,2.01,0.06,2.27,2.08,1.58,14.85,8.18,19.05
24.47,123.1,1.62,0.01,1.68,2.0,1.5,14.93,1.9,18.74
22.18,133.5,1.51,0.01,0.67,2.01,1.5,14.84,5.74,19.05
24.93,130.6,1.63,0.13,1.54,2.31,1.79,14.99,3.08,20.51
24.47,134.4,0.96,0.35,2.34,2.06,1.5,14.96,3.2,20.4
19.9,121.2,2.45,0.01,1.73,2.01,1.51,14.95,0.13,18.78
24.93,137.8,1.6,0.2,0.63,2.03,1.53,14.98,3.09,19.78
24.77,129.9,1.41,0.24,1.69,2.06,1.51,14.98,3.25,19.77
22.63,121.4,1.98,0.09,1.78,2.01,1.51,14.92,5.42,19.72
20.28,124.7,1.27,0.14,0.51,2.23,1.69,14.94,7.7,19.54
16.13,127.6,2.51,0.03,2.72,2.14,1.64,14.95,0.53,19.8
16.28,139.0,1.13,0.26,0.57,2.18,1.67,14.74,11.97,18.85
24.99,134.0,1.12,0.24,1.83,2.1,1.6,14.96,3.04,20.21
20.14,133.8,1.12,0.24,0.64,2.02,1.51,14.97,6.01,18.92
24.87,133.8,0.89,0.04,1.85,2.0,1.5,14.99,2.97,19.75
24.96,134.4,0.96,0.13,2.34,2.4,1.89,14.96,3.08,21.07
22.25,121.8,2.15,0.29,1.7,2.08,1.57,14.76,5.55,19.81
16.39,134.3,0.94,0.24,1.22,2.3,1.72,14.96,3.84,19.02
20.41,136.0,2.12,0.16,2.07,2.06,1.55,14.93,0.26,19.1
22.85,131.4,1.16,0.14,0.51,2.22,1.68,14.95,5.2,20.36
22.1,130.6,1.56,0.13,1.6,2.03,1.53,14.95,2.77,20.02
23.7,131.1,1.04,0.14,1.79,2.0,1.5,14.98,4.32,19.25
24.18,131.0,0.96,0.21,1.79,2.12,1.58,14.91,3.68,19.56
23.85,131.7,2.07,0.36,1.47,2.25,1.71,14.97,2.75,20.41
16.13,127.6,2.51,0.01,2.72,2.06,1.56,14.85,0.53,19.76
16.27,139.0,1.13,0.02,0.57,2.18,1.67,14.74,6.26,19.37
23.76,134.3,1.84,0.13,1.72,2.4,1.89,14.96,4.28,19.66
24.23,137.0,1.44,0.09,2.27,2.0,1.5,14.96,3.81,18.68
16.12,123.0,2.72,0.34,1.66,2.0,1.5,14.76,12.12,18.48
24.76,138.7,3.0,0.29,0.51,2.43,1.93,14.96,3.28,20.75
16.34,131.0,1.69,0.55,1.66,2.06,1.56,14.95,11.71,19.26
20.68,137.8,1.31,0.14,2.04,2.11,1.6,14.95,7.37,20.21
16.16,131.2,2.76,0.01,2.46,2.0,1.5,14.95,0.53,19.52
22.15,121.5,2.0,0.15,1.84,2.18,1.62,14.84,3.98,18.8
20.31,131.1,1.06,0.12,1.65,2.07,1.56,14.95,7.74,19.22
22.57,123.2,0.96,0.03,2.42,2.18,1.68,14.96,5.33,20.61
16.39,133.8,3.72,0.24,1.22,2.25,1.7,14.96,1.12,20.47
19.9,133.4,2.51,0.29,1.73,2.01,1.51,14.91,8.17,18.77
24.19,135.4,0.93,0.12,1.79,2.08,1.53,14.91,3.9,18.6
19.84,135.6,4.0,0.29,0.5,2.05,1.55,15.0,7.98,18.64
24.52,139.1,2.01,0.62,0.51,2.4,1.87,14.93,3.55,20.22
22.31,121.2,2.03,0.09,1.78,2.02,1.51,14.96,5.73,19.07
24.87,130.7,1.11,0.3,1.71,2.03,1.53,14.75,2.26,19.1
24.98,133.3,1.61,0.19,1.72,2.01,1.5,14.97,2.39,19.39
16.52,132.6,1.03,0.58,2.12,2.08,1.58,14.74,11.74,19.49
16.37,131.1,1.35,0.31,1.7,2.03,1.53,14.9,2.35,19.28
16.12,130.7,3.39,0.3,1.72,2.0,1.5,14.75,12.13,18.29
20.43,118.4,1.46,0.03,1.79,2.1,1.56,14.83,7.7,19.21
16.13,131.4,0.78,0.03,1.79,2.0,1.5,15.0,5.69,18.8
24.16,137.9,0.99,0.03,1.7,2.0,1.5,14.78,4.06,18.26
16.5,132.5,2.7,0.01,2.47,2.0,1.5,14.94,0.55,19.49
24.98,119.0,0.96,0.2,2.58,2.02,1.51,14.93,2.24,19.18
22.15,137.9,0.8,0.12,1.14,2.24,1.7,14.95,5.86,19.06
16.22,131.1,3.54,0.12,1.68,2.22,1.72,14.75,12.03,18.9
20.09,137.8,1.61,0.2,1.85,2.14,1.63,14.92,7.96,18.98
24.28,133.8,0.92,0.19,1.85,2.12,1.62,14.97,3.04,20.28
16.29,134.3,3.86,0.03,1.23,2.2,1.7,14.58,3.29,20.57
15.81,131.5,2.02,0.28,1.74,2.16,1.66,14.97,11.91,19.01
24.24,138.0,0.95,0.03,0.52,2.15,1.65,14.95,3.81,19.18
16.23,134.2,3.31,0.15,1.71,2.02,1.52,14.75,12.02,18.4
24.98,133.3,3.08,0.16,0.5,2.11,1.6,14.97,2.39,19.36
24.76,138.4,3.02,0.54,0.51,2.14,1.64,14.74,3.28,20.44
24.54,135.6,3.16,0.29,0.5,2.0,1.5,15.0,3.46,19.56
19.99,121.5,2.03,0.2,2.24,2.0,1.5,14.76,0.13,18.58
16.12,130.7,3.37,0.3,0.59,2.0,1.5,14.75,12.13,18.59
16.12,131.1,3.54,0.1,1.69,2.02,1.5,14.98,11.9,18.59
24.18,137.5,3.22,0.89,0.5,2.12,1.58,14.92,3.9,18.84
22.15,121.5,2.02,0.01,1.84,2.01,1.51,14.97,5.88,18.71
20.4,134.4,1.24,0.27,1.84,2.15,1.6,14.97,5.18,20.03
16.12,131.1,3.55,0.34,1.68,2.0,1.5,14.99,11.89,18.72
24.51,129.9,3.17,0.34,0.5,2.0,1.5,14.75,3.74,19.15
16.22,133.5,1.12,0.24,1.74,2.1,1.6,14.97,2.78,20.27
24.68,132.9,1.62,0.01,1.69,2.0,1.5,14.72,3.6,19.86
20.13,122.1,1.97,0.19,0.62,2.01,1.51,14.97,3.04,19.95
24.98,133.3,1.61,0.19,1.72,2.04,1.53,14.97,2.39,19.51
22.25,130.4,2.14,0.09,0.94,2.09,1.58,14.92,5.76,19.19
19.7,134.5,1.36,0.2,1.85,2.13,1.62,14.96,8.34,19.39
20.64,137.8,1.32,0.24,0.55,2.14,1.6,14.95,7.26,20.0
24.88,138.7,2.83,0.26,0.51,2.44,1.93,14.96,3.16,20.78
22.19,121.8,2.14,0.09,1.69,2.08,1.58,14.99,5.41,19.93
24.23,137.0,1.44,0.09,2.27,2.04,1.5,14.96,3.81,18.66
24.47,131.1,1.72,0.13,1.7,2.03,1.53,14.94,1.86,18.81
16.94,133.0,2.51,0.03,1.72,2.0,1.5,14.94,1.96,18.78
16.12,131.1,3.37,0.13,0.71,2.01,1.5,14.94,11.94,18.52
22.57,137.9,0.68,0.03,0.62,2.18,1.68,14.96,5.4,20.16
24.99,129.9,1.63,0.24,1.54,2.2,1.69,14.95,3.06,20.43
24.83,139.1,2.01,0.03,0.51,2.39,1.88,14.93,3.24,20.82
16.01,130.7,2.05,0.03,1.71,2.02,1.5,14.75,12.13,18.51
24.93,137.8,1.24,0.2,0.62,2.04,1.54,14.98,3.09,19.88
23.62,130.2,1.56,0.02,1.24,2.06,1.55,14.93,4.45,19.38
16.34,131.0,1.39,0.01,1.66,2.05,1.55,14.95,11.71,19.18
22.71,134.4,1.24,0.27,1.84,2.06,1.51,14.97,3.31,19.81
20.15,138.3,1.36,0.14,0.52,2.24,1.7,14.95,7.61,19.42
19.56,121.0,1.14,0.02,2.52,2.0,1.5,14.78,4.06,18.82
16.13,131.9,2.74,0.02,2.46,2.02,1.52,14.95,0.53,19.54
24.98,134.4,1.24,0.27,1.79,2.15,1.6,14.97,3.05,20.01
16.13,131.8,3.03,0.26,2.2,2.02,1.51,14.92,11.91,18.37
24.93,130.9,1.75,0.14,1.59,2.31,1.79,14.96,3.08,20.59
24.76,131.7,3.11,0.54,0.51,2.06,1.52,14.96,3.28,19.98
22.85,134.3,1.18,0.06,1.35,2.19,1.69,14.98,5.17,20.22
16.34,134.4,3.84,0.27,1.11,2.24,1.69,14.99,5.86,19.18
16.12,133.4,3.21,0.25,1.71,2.06,1.51,14.92,5.25,19.87
22.85,137.6,1.24,0.27,0.89,2.18,1.67,14.75,5.21,20.71
16.12,131.7,3.5,0.28,1.74,2.16,1.66,14.92,11.91,18.93
16.12,133.8,3.52,0.27,1.72,2.02,1.52,14.88,11.91,18.59
20.98,137.9,0.78,0.12,1.14,2.24,1.69,14.95,7.07,20.51
16.2,135.7,0.86,0.17,1.79,2.3,1.8,14.91,3.9,19.04
16.69,139.1,2.0,0.02,0.51,2.18,1.67,14.72,3.67,20.02
20.64,138.4,1.29,0.24,0.55,2.03,1.51,14.95,3.21,19.82
16.09,132.7,1.62,0.03,1.69,2.0,1.5,14.72,1.98,18.52
24.77,133.7,1.12,0.02,1.69,2.08,1.58,14.94,2.08,18.97
21.82,131.0,1.43,0.55,1.7,2.08,1.56,14.99,6.19,18.87
20.09,137.5,1.62,0.2,1.85,2.01,1.51,14.95,7.96,18.37
24.26,124.1,1.35,0.15,1.66,2.06,1.56,14.94,2.26,19.12
19.97,121.5,2.45,0.06,2.05,2.02,1.52,14.85,8.18,18.44
24.81,130.5,1.04,0.12,1.54,2.07,1.56,14.95,3.24,20.03
16.22,121.5,1.98,0.02,1.84,2.0,1.5,14.84,5.86,18.55
24.98,133.3,1.63,0.15,1.7,2.01,1.5,15.0,2.39,19.36
24.23,135.3,1.41,0.09,0.56,2.18,1.68,14.96,3.81,19.13
16.32,127.0,1.68,0.03,1.7,2.0,1.5,14.67,11.94,18.44
24.92,131.9,3.09,0.28,0.5,2.22,1.71,14.97,3.11,20.37
24.61,117.9,1.46,0.03,1.87,2.01,1.5,14.82,2.04,18.57
24.74,133.2,0.96,0.06,2.24,2.0,1.5,14.62,3.65,19.49
22.85,131.2,1.04,0.16,1.84,2.2,1.69,14.99,5.16,20.2
16.42,137.6,3.93,0.24,1.22,2.25,1.7,14.95,8.06,18.9
24.67,133.7,1.14,0.14,1.8,2.14,1.64,14.97,3.36,20.06
22.18,134.2,3.03,0.01,0.5,2.06,1.52,14.91,5.91,18.34
16.35,134.3,3.55,0.23,1.2,2.22,1.7,14.99,11.65,19.54
22.15,134.4,0.8,0.27,1.71,2.24,1.69,14.88,5.86,19.15
16.25,131.7,1.39,0.28,1.72,2.01,1.51,14.9,11.85,18.76
24.77,127.5,0.68,0.01,2.69,2.01,1.51,14.95,0.64,19.88
24.5,131.7,2.61,0.13,0.5,2.05,1.52,14.94,3.56,19.46
24.18,137.1,0.99,0.03,1.73,2.08,1.58,14.74,4.01,18.42
24.2,136.1,0.86,0.13,1.79,2.49,1.93,14.91,3.89,19.21
15.9,134.4,3.72,0.24,1.22,2.07,1.52,14.79,3.81,18.92
20.08,121.5,1.98,0.31,2.25,2.0,1.5,14.77,0.03,18.19
22.85,137.1,1.6,0.27,0.9,2.31,1.69,14.92,5.21,20.54
20.79,134.3,1.12,0.06,1.35,2.19,1.69,14.98,7.23,20.51
20.41,135.4,2.13,0.56,2.07,2.07,1.56,14.93,0.16,18.69
24.8,133.8,1.19,0.24,0.65,2.11,1.6,14.97,3.23,20.46
16.37,131.4,3.35,0.3,1.7,2.0,1.5,14.75,11.88,18.61
24.02,137.9,2.01,0.13,1.63,2.1,1.6,14.97,0.13,18.87
19.97,120.8,2.01,0.03,2.24,2.0,1.5,14.85,8.18,18.41
22.78,133.8,0.92,0.19,0.67,2.01,1.51,14.97,3.04,19.92
16.12,131.1,3.55,0.33,1.68,2.01,1.5,14.75,12.13,18.26
24.76,138.4,1.62,0.25,0.51,2.43,1.93,14.99,3.25,20.94
24.5,138.7,3.02,0.13,0.5,2.14,1.64,14.94,3.29,20.18
22.44,134.3,0.68,0.24,1.22,2.25,1.7,14.96,5.6,19.63
22.5,131.2,1.04,0.14,0.9,2.2,1.69,14.91,5.59,20.06
16.12,133.6,3.55,0.3,1.69,2.13,1.52,14.92,11.96,18.72
20.41,136.5,2.12,0.01,2.07,2.08,1.55,14.93,0.26,18.98
22.15,134.0,0.57,0.17,1.64,2.21,1.71,14.97,5.88,19.1
24.87,131.7,0.64,0.05,1.85,2.2,1.7,14.99,2.97,20.33
20.99,124.8,1.19,0.14,0.51,2.24,1.7,14.95,5.8,19.36
24.12,131.4,3.24,0.28,0.5,2.01,1.51,14.9,3.98,18.65
24.09,139.0,1.14,0.29,0.79,2.38,1.87,14.95,3.95,19.42
24.67,133.2,0.91,0.14,0.65,2.18,1.64,14.97,3.36,20.36
24.67,127.8,0.66,0.03,2.72,2.01,1.51,14.95,0.62,19.91
24.99,132.9,1.62,0.23,1.83,2.0,1.5,14.97,3.03,19.79
16.77,121.8,2.11,0.09,1.66,2.08,1.58,14.95,5.76,19.27
24.77,130.2,1.61,0.03,1.7,2.12,1.61,14.57,3.66,19.84
16.46,131.2,1.4,0.53,1.7,2.03,1.53,14.88,11.66,19.33
17.93,121.2,2.01,0.01,1.81,2.0,1.5,14.92,0.11,18.68
20.4,128.7,1.63,0.13,1.65,2.2,1.69,14.95,2.72,20.36
22.06,131.2,2.77,0.16,1.11,2.1,1.6,14.49,0.53,20.58
16.12,131.1,1.6,0.02,0.71,2.0,1.5,14.94,11.94,18.54
22.57,137.1,0.99,0.03,2.25,2.01,1.51,14.96,5.33,20.25
16.12,131.4,3.55,0.26,0.58,2.0,1.5,14.75,12.13,18.57
16.13,131.0,2.76,0.03,2.24,2.0,1.5,14.95,0.53,19.35
24.76,137.8,1.74,0.26,1.63,2.44,1.93,14.96,3.28,20.86
19.97,121.5,1.87,0.02,2.24,2.0,1.5,14.46,8.18,18.63
22.64,131.4,0.95,0.16,1.84,2.2,1.69,14.99,4.67,20.31
24.98,133.3,1.63,0.15,1.65,2.01,1.5,15.0,2.07,18.82
24.77,135.3,2.01,0.23,1.35,2.09,1.59,14.77,0.04,18.46
22.77,137.4,1.6,0.27,0.9,2.12,1.5,14.84,5.23,20.12
17.06,131.2,3.38,0.32,1.68,2.0,1.5,14.94,11.0,20.01
22.56,137.1,0.95,0.03,0.5,2.18,1.68,14.96,5.32,20.24
16.13,131.7,3.42,0.28,1.81,2.0,1.5,14.9,11.91,18.4
24.68,132.9,1.59,0.24,1.69,2.01,1.51,14.72,3.42,19.8
24.18,135.2,1.28,0.19,0.52,2.16,1.65,14.74,4.08,18.85
24.77,130.9,1.62,0.01,1.72,2.0,1.5,14.75,1.94,18.43
16.28,139.0,1.13,0.2,0.57,2.18,1.67,14.74,11.98,18.67
24.58,137.9,0.8,0.13,1.1,2.24,1.7,14.95,3.47,20.18
16.13,138.7,2.8,0.02,2.44,2.35,1.85,14.95,3.61,20.27
19.34,137.8,1.61,0.2,1.85,2.13,1.62,14.95,7.96,19.08
24.34,133.4,0.99,0.27,1.71,2.2,1.69,14.8,3.86,19.31
20.64,137.0,1.44,0.02,1.27,2.06,1.55,14.92,7.21,20.02
22.25,121.4,1.1,0.09,2.73,2.1,1.58,14.99,5.76,19.28
22.85,131.2,1.04,0.14,0.89,2.23,1.69,14.92,5.21,20.55
24.93,130.6,1.79,0.13,1.55,2.2,1.7,14.95,3.12,20.4
24.76,138.4,1.62,0.14,0.51,2.47,1.93,14.99,3.25,21.09
16.13,131.0,2.75,0.05,2.24,2.0,1.5,14.77,0.53,19.45
16.12,131.1,3.56,0.36,1.68,2.0,1.5,14.56,12.32,18.97
24.29,131.0,1.22,0.01,1.66,2.05,1.55,14.95,3.76,19.05
19.97,131.1,1.6,0.02,2.51,2.0,1.5,14.94,8.09,18.88
22.15,121.5,0.76,0.01,1.84,2.24,1.69,14.97,5.88,19.11
24.92,131.1,0.92,0.19,1.68,2.01,1.51,14.97,3.04,20.04
24.23,131.7,1.44,0.09,2.27,2.02,1.5,14.96,3.81,18.6
19.95,127.6,2.28,0.03,2.24,2.01,1.51,14.85,8.2,18.54
24.76,132.9,1.59,0.01,1.69,2.43,1.93,14.98,2.19,19.37
20.67,130.2,1.56,0.02,1.24,2.06,1.55,14.93,7.4,19.9
22.18,132.9,1.62,0.01,1.66,2.01,1.5,14.93,2.27,18.85
20.28,132.6,1.42,0.55,1.73,2.07,1.56,14.97,7.76,18.93
19.97,121.5,2.01,0.04,2.44,2.08,1.56,14.77,0.03,18.46
22.25,121.8,2.14,0.09,1.7,2.09,1.58,14.99,5.76,19.27
24.52,139.1,3.05,0.26,0.51,2.43,1.93,14.96,3.28,20.7
24.61,117.9,1.62,0.03,2.01,2.01,1.5,14.82,2.04,18.61
20.09,131.9,1.56,0.01,1.85,2.12,1.61,14.95,7.96,18.99
20.41,135.4,1.17,0.01,1.86,2.06,1.55,14.95,7.49,19.79
22.1,131.2,1.04,0.16,2.24,2.2,1.69,14.99,5.14,20.51
20.02,121.2,2.45,0.01,1.81,2.05,1.55,14.97,3.35,19.79
16.13,131.7,3.5,0.26,1.72,2.01,1.51,14.9,11.93,18.39
22.57,137.1,0.96,0.14,0.5,2.19,1.68,14.96,5.33,20.29
19.7,134.5,1.25,0.2,1.85,2.13,1.62,14.96,8.34,19.39
24.23,137.0,1.44,0.09,2.27,2.0,1.5,14.62,3.81,19.1
16.17,131.0,1.31,0.14,1.57,2.15,1.64,14.95,7.41,20.16
23.13,137.9,0.99,0.12,0.69,2.07,1.52,14.96,4.91,19.9
16.28,138.9,1.65,0.12,0.56,2.18,1.67,14.74,11.97,18.85
16.12,131.1,3.57,0.29,1.49,2.0,1.5,14.75,12.13,18.21
20.5,131.2,1.04,0.14,0.51,2.22,1.68,14.51,7.6,20.06
24.77,132.9,1.62,0.01,1.69,2.0,1.5,14.98,2.39,19.3
19.92,119.9,1.12,0.05,1.82,2.08,1.57,14.97,3.09,20.14
24.69,117.6,1.46,0.0,1.92,2.22,1.71,14.81,3.5,20.57
23.29,136.9,1.5,0.1,2.37,2.0,1.5,14.77,3.81,19.14
22.16,134.0,0.58,0.17,1.64,2.17,1.67,14.92,5.92,19.01
24.67,133.7,1.15,0.03,1.8,2.1,1.6,14.97,2.01,19.11
24.99,133.7,0.98,0.06,0.62,2.01,1.51,14.97,2.88,19.85
16.12,132.7,3.48,0.3,1.69,2.0,1.5,14.94,11.94,18.61
24.93,131.2,1.6,0.28,0.61,2.06,1.56,14.98,3.09,19.93
22.05,137.8,1.34,0.12,0.59,2.15,1.64,14.95,5.88,19.02
24.52,132.3,1.95,0.03,0.51,2.03,1.53,14.93,0.46,19.53
19.9,121.2,2.45,0.06,1.81,2.02,1.52,14.92,0.13,18.79
21.97,137.9,0.8,0.03,1.56,2.04,1.5,14.97,4.06,18.83
24.41,130.2,1.48,0.09,2.2,2.04,1.5,15.0,3.6,19.52
16.13,127.6,2.51,0.03,1.69,2.01,1.51,14.97,0.25,18.66
16.62,131.7,3.4,0.28,1.74,2.18,1.68,14.97,11.41,20.04
24.76,138.7,1.63,0.26,0.52,2.42,1.91,14.96,3.28,20.75
20.64,137.8,1.31,0.25,0.55,2.14,1.64,14.95,7.41,19.94
19.97,121.5,2.02,0.04,2.24,2.0,1.5,14.95,0.03,18.69
24.77,129.9,1.71,0.01,1.7,2.0,1.5,14.76,3.47,19.74
16.82,131.1,1.39,0.13,1.7,2.03,1.53,14.94,2.26,19.02
16.13,121.0,2.05,0.05,0.65,2.02,1.52,14.97,0.13,18.84
22.15,137.9,2.06,0.12,1.14,2.02,1.52,14.95,5.86,18.76
15.94,133.8,3.55,0.34,0.62,2.0,1.5,14.75,11.43,19.85
16.12,137.0,3.5,0.28,1.74,2.16,1.66,14.97,11.91,19.02
16.15,120.8,2.01,0.03,2.72,2.0,1.5,14.95,0.38,19.11
24.77,138.4,1.62,0.25,0.51,2.01,1.51,14.99,3.13,19.77
24.98,133.3,1.63,0.15,1.75,2.01,1.5,15.0,2.39,19.38
24.68,119.5,0.77,0.03,2.6,2.0,1.5,14.72,3.6,20.13
16.39,130.9,0.98,0.12,1.67,2.06,1.56,14.95,7.39,19.79
19.98,121.0,2.05,0.05,2.25,2.0,1.5,14.97,0.13,18.52
24.61,117.9,1.46,0.01,1.92,2.01,1.5,14.24,1.59,19.52
24.76,138.7,1.96,0.03,0.51,2.39,1.88,14.93,3.3,20.7
24.18,137.9,0.78,0.06,0.52,2.15,1.65,14.74,4.08,18.81
16.16,137.8,2.7,0.21,2.46,2.03,1.53,14.95,0.53,19.54
20.4,124.8,2.12,0.14,0.74,2.23,1.69,14.93,0.47,19.87
16.88,128.0,2.76,0.03,1.71,2.0,1.5,14.95,0.55,19.48
24.54,134.5,1.12,0.24,0.65,2.02,1.51,14.77,0.15,18.71
24.77,129.9,1.62,0.05,1.7,2.0,1.5,14.79,3.44,20.35
22.85,131.2,1.04,0.03,0.89,2.17,1.67,14.92,5.21,20.52
24.87,133.8,0.89,0.1,1.85,2.04,1.5,14.99,2.97,19.79
20.59,137.2,3.55,0.31,0.67,2.04,1.5,14.79,7.61,19.48
24.18,137.8,1.43,0.03,1.7,2.0,1.5,14.78,4.03,18.28
24.93,130.7,1.11,0.29,1.55,2.21,1.7,14.95,3.12,20.46
24.93,137.1,0.88,0.27,1.21,2.3,1.69,14.92,3.15,20.43
24.94,137.8,2.97,0.2,0.61,2.08,1.53,14.96,3.09,19.97
16.12,134.5,3.55,0.34,1.69,2.06,1.56,14.75,12.03,18.58
22.76,133.8,1.61,0.04,0.91,2.02,1.51,14.99,2.97,19.94
24.75,138.7,1.63,0.26,0.51,2.41,1.91,14.98,3.27,20.78
22.15,131.1,1.4,0.25,1.68,2.0,1.5,14.99,5.86,18.74
24.23,131.8,1.44,0.08,2.27,2.36,1.84,14.96,3.81,19.75
24.93,130.6,1.63,0.11,1.17,2.21,1.7,14.94,3.13,20.48
24.34,137.8,1.6,0.2,0.59,2.03,1.53,14.98,3.09,19.85
22.07,120.8,1.85,0.03,2.27,2.04,1.5,14.85,5.3,20.15
25.0,133.7,1.12,0.24,1.83,2.1,1.6,14.97,3.03,20.21
19.96,120.9,2.51,0.28,1.74,2.08,1.58,14.97,8.07,19.03
22.15,130.2,1.4,0.19,1.69,2.06,1.56,14.99,5.86,18.89
24.19,135.4,0.89,0.05,1.79,2.1,1.54,14.91,3.9,18.64
16.12,131.1,2.74,0.34,2.24,2.02,1.5,14.77,12.11,18.38
16.47,134.3,3.72,0.24,1.22,2.07,1.56,14.93,11.6,19.52
15.59,133.7,1.19,0.24,1.8,2.1,1.6,14.97,3.18,20.02
16.15,138.5,1.62,0.11,0.51,2.35,1.85,14.99,11.86,19.49
16.12,131.1,2.78,0.29,1.49,2.0,1.5,14.97,0.72,19.61
22.22,134.0,0.54,0.17,1.64,2.16,1.66,14.92,5.86,19.08
24.77,132.9,1.07,0.01,2.3,2.0,1.5,14.98,2.07,19.0
16.34,131.0,1.39,0.15,1.66,2.05,1.55,14.95,11.71,19.15
24.76,138.1,3.0,0.26,0.51,2.41,1.91,14.96,3.28,20.74
20.64,130.2,1.56,0.02,1.24,2.06,1.55,14.95,7.41,19.85
24.2,136.1,0.86,0.28,0.51,2.49,1.93,14.74,3.84,19.7
24.77,129.9,1.62,0.03,1.7,2.0,1.5,14.72,3.51,20.28
24.67,133.9,1.12,0.07,0.65,2.06,1.51,14.48,3.36,20.27
19.97,121.5,2.02,0.04,2.24,2.0,1.5,14.94,0.03,18.58
16.34,132.9,1.4,0.5,1.66,2.14,1.64,15.0,11.66,19.33
16.16,131.8,3.03,0.25,2.2,2.02,1.51,14.92,11.91,18.41
24.67,133.7,1.12,0.21,1.8,2.16,1.66,14.97,3.36,20.14
24.99,132.3,3.08,0.24,0.5,2.1,1.6,14.97,3.04,20.11
22.25,130.4,2.14,0.09,1.7,2.1,1.58,15.0,5.75,19.17
20.94,139.8,1.13,0.19,1.66,2.26,1.71,15.0,7.07,20.35
22.14,134.4,0.82,0.27,1.71,2.49,1.94,14.99,5.86,19.5
24.93,131.8,1.6,0.21,0.63,2.03,1.53,14.98,1.45,19.61
19.9,122.7,2.01,0.02,2.24,2.0,1.5,14.85,8.18,18.69
24.93,130.6,1.62,0.01,1.54,2.21,1.7,14.95,1.98,19.17
24.77,129.9,1.57,0.03,1.65,2.06,1.56,14.57,3.66,19.98
19.95,121.2,1.09,0.12,1.65,2.07,1.56,14.95,8.1,18.89
19.61,135.6,4.0,0.29,0.53,2.05,1.55,15.0,7.98,18.98
22.04,121.5,2.02,0.01,1.84,2.0,1.5,14.75,5.74,19.12
24.84,131.1,1.4,0.24,1.22,2.08,1.53,14.96,1.91,18.89
24.61,117.7,1.22,0.03,1.67,2.01,1.5,14.95,3.44,19.48
20.63,131.1,1.3,0.02,0.55,2.17,1.67,14.94,7.43,20.05
24.77,132.9,1.63,0.01,1.72,2.0,1.5,14.94,2.03,18.89
16.05,133.9,0.78,0.05,1.85,2.0,1.5,14.74,12.21,18.82
23.19,131.2,1.46,0.14,2.2,2.02,1.51,14.92,4.89,19.91
24.76,138.7,3.0,0.25,0.51,2.42,1.92,14.96,3.28,20.75
24.84,131.7,1.82,0.28,1.74,2.22,1.71,14.97,3.19,20.4
24.46,137.1,1.34,0.06,0.52,2.15,1.65,14.74,3.8,19.38
16.28,138.8,1.59,0.28,0.58,2.17,1.67,14.66,11.98,18.88
16.09,131.7,3.57,0.26,1.67,2.05,1.55,14.9,12.01,18.48
24.75,139.6,1.67,0.26,0.51,2.46,1.92,14.98,3.27,20.95
24.64,139.1,2.01,0.03,0.51,2.43,1.92,14.93,3.43,20.99
24.52,139.0,2.07,0.03,0.51,2.06,1.55,14.93,3.54,19.93
24.84,131.1,1.35,0.13,1.54,2.03,1.53,14.95,1.94,18.88
19.67,121.9,2.45,0.01,1.86,2.02,1.52,14.92,0.13,18.6
20.05,137.9,0.8,0.12,1.11,2.2,1.7,14.95,8.0,19.17
24.66,138.7,1.63,0.37,0.51,2.38,1.88,14.98,3.27,20.57
16.29,131.8,2.05,0.05,2.45,2.21,1.71,14.97,0.57,20.17
24.98,133.0,0.95,0.2,0.68,2.02,1.51,14.89,2.09,18.68
