X1,X2,X3,X4,X5,X6,X7,X8,COG
23,140,1,0.5,2,2.0,1.5,11,20.09
15,150,1,0.5,2,2.0,1.5,10,20.12
17,110,1,0.5,2,2.5,1.5,14,20.11
20,150,1,0.5,2,2.0,1.5,15,19.0
23,130,1,0.5,3,2.5,1.5,11,20.18
15,110,2,0.5,3,2.0,1.5,13,20.05
15,120,1,0.5,4,2.0,1.5,13,19.74
15,100,1,0.5,1,2.0,1.5,14,19.99
24,150,1,0.5,2,2.0,1.5,13,19.9
15,140,1,0.5,3,2.0,1.5,15,18.82
16,100,1,0.5,1,2.0,1.5,11,19.9
16,140,1,0.5,1,2.0,1.5,12,20.27
16,140,1,0.5,4,2.0,1.5,11,19.81
24,150,1,0.5,2,2.0,1.5,11,19.9
15,110,2,0.5,2,2.0,1.5,11,19.91
16,100,2,0.5,2,2.5,1.5,10,20.11
16,100,1,0.5,2,2.5,1.5,15,18.93
16,150,2,0.5,2,2.0,1.5,14,20.09
22,150,1,0.5,2,2.0,1.5,10,20.2
16,150,1,0.5,1,2.0,1.5,13,19.74
18,140,2,0.5,2,2.0,1.5,11,20.03
17,150,1,0.5,2,2.5,1.5,14,20.08
18,100,1,0.5,2,2.0,1.5,15,19.01
15,150,2,0.5,2,2.5,1.5,10,20.08
15,140,2,0.5,2,2.5,1.5,10,20.09
16,100,2,0.5,2,2.0,1.5,12,20.14
16,110,2,0.5,3,2.0,1.5,11,19.93
15,140,2,0.5,3,2.0,1.5,11,20.1
23,150,2,0.5,2,2.5,1.5,15,18.96
20,130,1,0.5,3,2.0,1.5,12,20.31
15,150,2,0.5,1,2.0,1.5,12,20.31
16,150,1,0.5,3,2.0,1.5,15,19.03
19,150,1,0.5,1,2.5,1.5,15,18.92
15,150,2,0.5,3,2.0,1.5,13,19.95
16,130,1,0.5,4,2.5,1.5,15,18.8
16,110,2,0.5,1,2.0,1.5,11,19.89
16,120,1,0.5,1,2.0,1.5,11,19.89
23,130,2,0.5,2,2.5,1.5,15,19.12
18,150,2,0.5,2,2.0,1.5,11,20.01
23,110,2,0.5,1,2.0,1.5,13,19.94
20,150,1,0.5,2,2.5,1.5,12,20.1
16,150,2,0.5,2,2.5,1.5,11,19.91
24,150,2,0.5,1,2.0,1.5,15,18.97
23,140,1,0.5,2,2.0,1.5,15,18.95
17,100,2,0.5,1,2.0,1.5,11,19.93
22,140,1,0.5,2,2.0,1.5,10,20.16
15,140,1,0.5,2,2.0,1.5,10,20.09
21,150,2,0.5,1,2.0,1.5,11,19.97
15,130,1,0.5,2,2.0,1.5,13,19.79
16,130,1,0.5,3,2.0,1.5,12,20.38
25,140,1,0.5,1,2.0,1.5,11,20.01
15,120,2,0.5,1,2.0,1.5,11,19.97
22,130,1,0.5,3,2.0,1.5,10,20.33
18,100,2,0.5,2,2.5,1.5,13,19.79
25,130,1,0.5,1,2.0,1.5,12,20.12
15,110,1,0.5,2,2.0,1.5,11,20.01
16,130,1,0.5,2,2.0,1.5,13,19.9
16,150,1,0.5,4,2.0,1.5,13,19.6
15,120,2,0.5,3,2.0,1.5,12,20.34
16,150,1,0.5,3,2.0,1.5,10,20.21
25,140,2,0.5,1,2.0,1.5,15,18.92
22,150,1,0.5,2,2.0,1.5,15,19.02
16,120,1,0.5,1,2.5,1.5,13,19.87
18,100,1,0.5,3,2.0,1.5,13,19.84
17,140,1,0.5,3,2.0,1.5,13,20.06
22,150,1,0.5,1,2.0,1.5,13,19.85
15,100,1,0.5,3,2.0,1.5,15,19.03
16,150,1,0.5,3,2.0,1.5,13,19.74
25,150,1,0.5,1,2.0,1.5,15,18.84
15,130,2,0.5,1,2.0,1.5,15,18.87
23,140,2,0.5,1,2.0,1.5,14,20.02
15,120,1,0.5,1,2.0,1.5,11,19.92
18,140,2,0.5,1,2.0,1.5,15,18.79
17,150,1,0.5,3,2.0,1.5,12,20.16
15,120,1,0.5,4,2.0,1.5,13,19.74
25,140,1,0.5,2,2.0,1.5,12,20.08
16,100,2,0.5,3,2.0,1.5,15,18.78
23,130,2,0.5,2,2.5,1.5,12,20.09
23,100,1,0.5,2,2.0,1.5,15,19.08
18,150,1,0.5,2,2.5,1.5,10,19.96
22,130,2,0.5,2,2.0,1.5,15,18.95
20,150,3,0.5,1,2.0,1.5,10,20.0
22,130,2,0.5,2,2.0,1.5,12,20.33
15,100,1,0.5,2,2.0,1.5,15,19.05
15,150,2,0.5,1,2.0,1.5,15,18.84
16,100,1,0.5,4,2.0,1.5,11,19.83
16,110,1,0.5,4,2.0,1.5,12,20.13
15,150,2,0.5,1,2.0,1.5,14,20.16
17,110,1,0.5,2,2.0,1.5,10,20.06
20,140,1,0.5,3,2.0,1.5,10,20.28
25,100,1,0.5,2,2.0,1.5,15,19.19
23,150,1,0.5,1,2.0,1.5,10,19.99
17,140,1,0.5,1,2.5,1.5,15,18.95
15,130,1,0.5,3,2.0,1.5,11,20.03
22,130,1,0.5,2,2.0,1.5,12,20.36
17,120,1,0.5,2,2.0,1.5,10,20.06
16,130,2,0.5,1,2.0,1.5,14,20.07
15,150,2,0.5,3,2.0,1.5,12,20.27
16,150,2,0.5,2,2.5,1.5,15,19.05
15,150,1,0.5,2,2.0,1.5,15,18.88
15,100,2,0.5,2,2.0,1.5,11,19.92
17,120,2,0.5,2,2.0,1.5,13,19.82
23,120,1,0.5,2,2.0,1.5,12,20.1
18,150,1,0.5,3,2.5,1.5,15,18.85
20,140,3,0.5,1,2.0,1.5,11,19.72
16,100,1,0.5,1,2.0,1.5,11,19.9
16,150,2,0.5,1,2.0,1.5,12,20.12
17,110,1,0.5,4,2.0,1.5,13,19.8
15,150,2,0.5,2,2.0,1.5,10,20.02
24,150,2,0.5,1,2.0,1.5,13,19.95
23,150,1,0.5,1,2.5,1.5,15,18.86
19,130,1,0.5,2,2.0,1.5,15,18.97
23,140,1,0.5,1,2.0,1.5,15,18.87
15,110,2,0.5,1,2.0,1.5,11,20.01
23,150,1,0.5,1,2.0,1.5,13,19.94
18,120,2,0.5,2,2.5,1.5,15,19.0
22,150,1,0.5,1,2.0,1.5,15,18.81
17,140,1,0.5,2,2.0,1.5,13,19.8
20,110,1,0.5,3,2.0,1.5,12,20.51
16,140,1,0.5,3,2.0,1.5,15,19.07
15,150,1,0.5,3,2.5,1.5,15,19.1
22,150,2,0.5,2,2.0,1.5,12,20.03
16,120,1,0.5,3,2.5,1.5,13,19.87
18,140,2,0.5,2,2.0,1.5,12,20.18
16,150,2,0.5,2,2.5,1.5,12,20.18
25,120,2,0.5,1,2.0,1.5,15,18.92
15,150,1,0.5,2,2.0,1.5,15,18.88
15,150,2,0.5,2,2.0,1.5,12,20.39
16,150,2,0.5,1,2.0,1.5,13,19.83
20,150,1,0.5,3,2.0,1.5,10,20.19
25,100,1,0.5,2,2.5,1.5,13,19.95
16,140,1,0.5,3,2.5,1.5,15,19.04
20,150,2,0.5,2,2.0,1.5,11,19.94
15,110,2,0.5,2,2.5,1.5,10,20.04
16,150,1,0.5,2,2.0,1.5,12,20.18
22,130,1,0.5,3,2.0,1.5,13,19.85
15,150,1,0.5,2,2.0,1.5,11,19.92
23,140,1,0.5,3,2.5,1.5,12,20.29
15,120,1,0.5,3,2.0,1.5,15,19.09
22,150,2,0.5,1,2.0,1.5,15,18.84
18,150,2,0.5,2,2.0,1.5,11,20.01
24,150,1,0.5,2,2.0,1.5,10,20.23
16,100,1,0.5,3,2.0,1.5,15,18.94
16,110,1,0.5,4,2.0,1.5,11,19.8
15,150,1,0.5,2,2.0,1.5,10,20.12
18,140,2,0.5,2,2.0,1.5,10,19.96
18,100,2,0.5,2,2.5,1.5,13,19.79
15,120,1,0.5,3,2.5,1.5,15,19.06
15,120,1,0.5,2,2.0,1.5,13,19.91
15,150,2,0.5,3,2.0,1.5,11,20.09
15,150,2,0.5,1,2.0,1.5,12,20.31
15,100,1,0.5,1,2.0,1.5,11,19.91
22,140,3,0.5,1,2.0,1.5,11,19.87
17,130,1,0.5,2,2.0,1.5,13,19.79
17,150,2,0.5,3,2.0,1.5,10,20.0
19,130,2,0.5,2,2.0,1.5,12,20.3
22,100,1,0.5,1,2.0,1.5,11,19.97
24,140,1,0.5,2,2.0,1.5,13,19.92
16,130,1,0.5,1,2.0,1.5,13,19.76
18,150,1,0.5,2,2.0,1.5,15,18.94
16,150,3,0.5,1,2.0,1.5,11,19.94
22,150,2,0.5,2,2.0,1.5,15,18.96
15,130,1,0.5,3,2.0,1.5,12,20.3
24,150,2,0.5,1,2.0,1.5,12,20.17
22,150,1,0.5,3,2.0,1.5,15,18.93
17,150,1,0.5,1,2.0,1.5,13,19.87
23,120,1,0.5,3,2.5,1.5,11,20.2
16,120,1,0.5,1,2.0,1.5,15,18.8
22,140,2,0.5,2,2.5,1.5,15,18.92
15,150,2,0.5,1,2.0,1.5,15,18.84
15,130,1,0.5,1,2.0,1.5,15,18.82
16,150,2,0.5,2,2.0,1.5,12,20.17
15,100,2,0.5,1,2.0,1.5,13,19.93
15,110,1,0.5,3,2.0,1.5,15,19.0
16,140,2,0.5,2,2.5,1.5,12,20.17
16,150,2,0.5,3,2.5,1.5,15,18.96
24,150,1,0.5,1,2.0,1.5,13,19.91
23,140,1,0.5,2,2.0,1.5,12,20.1
22,150,1,0.5,3,2.0,1.5,10,20.29
25,140,1,0.5,2,2.0,1.5,13,19.94
22,130,1,0.5,3,2.0,1.5,10,20.33
15,150,1,0.5,1,2.0,1.5,13,19.89
16,140,1,0.5,4,2.0,1.5,15,18.82
18,150,2,0.5,2,2.0,1.5,10,19.96
16,140,1,0.5,3,2.0,1.5,15,19.07
15,110,1,0.5,2,2.0,1.5,15,18.91
17,150,1,0.5,2,2.0,1.5,10,20.11
25,140,1,0.5,2,2.0,1.5,11,20.07
24,100,2,0.5,1,2.0,1.5,15,18.94
15,120,2,0.5,1,2.0,1.5,15,18.83
17,140,1,0.5,3,2.0,1.5,12,20.27
24,150,2,0.5,1,2.5,1.5,15,18.97
16,140,2,0.5,1,2.5,1.5,10,20.07
23,150,1,0.5,2,2.0,1.5,12,20.08
23,140,1,0.5,1,2.0,1.5,15,18.87
16,150,2,0.5,1,2.5,1.5,15,18.7
22,140,1,0.5,3,2.5,1.5,14,20.33
23,100,1,0.5,2,2.0,1.5,15,19.08
18,120,1,0.5,1,2.0,1.5,15,18.84
17,150,2,0.5,1,2.0,1.5,15,18.82
16,120,1,0.5,2,2.0,1.5,10,20.08
23,150,2,0.5,1,2.0,1.5,10,19.98
17,150,2,0.5,2,2.0,1.5,13,19.8
20,150,2,0.5,1,2.0,1.5,14,19.92
16,140,2,0.5,2,2.0,1.5,12,20.18
15,100,2,0.5,3,2.5,1.5,11,20.01
23,140,1,0.5,1,2.5,1.5,15,18.9
25,150,1,0.5,2,2.0,1.5,14,20.03
15,100,2,0.5,1,2.0,1.5,15,18.8
16,130,1,0.5,2,2.0,1.5,15,19.12
22,100,1,0.5,1,2.0,1.5,15,18.86
16,120,2,0.5,3,2.0,1.5,11,19.87
15,130,1,0.5,4,2.5,1.5,11,19.84
16,100,2,0.5,3,2.0,1.5,11,19.96
24,150,2,0.5,1,2.0,1.5,10,20.15
25,140,2,0.5,1,2.0,1.5,13,19.91
25,110,1,0.5,1,2.0,1.5,13,19.94
15,140,3,0.5,2,2.0,1.5,11,19.93
15,120,2,0.5,3,2.0,1.5,12,20.34
21,150,2,0.5,2,2.0,1.5,10,19.95
18,120,1,0.5,3,2.5,1.5,15,18.93
23,140,2,0.5,1,2.0,1.5,12,20.19
24,150,2,0.5,1,2.0,1.5,11,19.83
19,140,1,0.5,3,2.0,1.5,12,20.22
25,100,2,0.5,1,2.0,1.5,11,19.99
18,100,1,0.5,2,2.5,1.5,15,18.8
24,150,2,0.5,1,2.0,1.5,12,20.17
22,150,3,0.5,1,2.0,1.5,12,20.18
25,140,1,0.5,2,2.5,1.5,15,19.16
24,150,1,0.5,2,2.0,1.5,13,19.9
16,150,1,0.5,4,2.0,1.5,13,19.6
17,150,2,0.5,2,2.0,1.5,10,20.16
23,130,2,0.5,2,2.5,1.5,15,19.12
17,100,1,0.5,4,2.0,1.5,15,19.0
17,120,2,0.5,1,2.0,1.5,15,18.83
22,130,1,0.5,3,2.0,1.5,15,18.88
22,150,2,0.5,1,2.0,1.5,11,19.89
23,150,1,0.5,3,2.5,1.5,15,19.18
15,150,2,0.5,1,2.0,1.5,14,20.16
15,150,1,0.5,4,2.0,1.5,15,18.84
23,140,1,0.5,2,2.0,1.5,12,20.1
20,140,1,0.5,2,2.0,1.5,13,19.88
22,110,1,0.5,3,2.0,1.5,13,20.09
16,140,1,0.5,4,2.0,1.5,12,20.06
15,150,2,0.5,1,2.0,1.5,15,18.84
18,130,2,0.5,2,2.0,1.5,12,20.09
23,110,1,0.5,2,2.0,1.5,13,19.92
17,150,1,0.5,2,2.0,1.5,11,19.95
22,150,1,0.5,1,2.0,1.5,13,19.85
15,130,1,0.5,3,2.0,1.5,15,19.11
18,110,2,0.5,1,2.5,1.5,15,18.8
16,150,1,0.5,3,2.5,1.5,10,20.19
16,150,2,0.5,1,2.0,1.5,14,20.04
16,120,1,0.5,2,2.0,1.5,10,20.08
16,100,1,0.5,1,2.0,1.5,11,19.9
17,150,2,0.5,1,2.0,1.5,11,19.97
16,150,1,0.5,2,2.0,1.5,15,19.02
18,140,1,0.5,3,2.0,1.5,10,20.18
18,120,2,0.5,1,2.5,1.5,15,18.88
25,150,1,0.5,2,2.0,1.5,11,20.05
19,100,1,0.5,3,2.0,1.5,15,18.99
18,150,1,0.5,3,2.0,1.5,12,20.33
17,150,2,0.5,2,2.0,1.5,11,19.94
17,130,1,0.5,3,2.0,1.5,12,20.12
16,150,3,0.5,1,2.0,1.5,13,19.84
15,130,1,0.5,1,2.0,1.5,10,20.0
23,100,1,0.5,2,2.0,1.5,10,20.02
22,150,1,0.5,1,2.0,1.5,15,18.81
22,150,1,0.5,2,2.0,1.5,10,20.2
15,150,2,0.5,3,2.0,1.5,10,19.97
19,140,1,0.5,3,2.0,1.5,15,19.07
23,100,1,0.5,1,2.0,1.5,15,19.01
23,150,1,0.5,2,2.0,1.5,13,19.95
22,100,1,0.5,3,2.5,1.5,15,19.15
15,150,1,0.5,4,2.0,1.5,14,19.75
17,150,1,0.5,1,2.0,1.5,15,18.84
15,120,1,0.5,1,2.0,1.5,11,19.92
16,150,2,0.5,2,2.0,1.5,10,19.98
18,130,1,0.5,3,2.5,1.5,13,19.91
15,150,1,0.5,2,2.0,1.5,15,18.88
18,150,2,0.5,2,2.0,1.5,15,18.97
16,150,2,0.5,1,2.5,1.5,15,18.7
16,140,2,0.5,3,2.0,1.5,13,19.76
15,130,1,0.5,2,2.0,1.5,11,19.91
15,120,1,0.5,3,2.0,1.5,12,20.45
15,120,1,0.5,2,2.0,1.5,15,18.92
15,100,3,0.5,1,2.0,1.5,11,19.84
16,120,2,0.5,1,2.0,1.5,12,20.2
17,150,2,0.5,2,2.0,1.5,15,18.99
16,140,1,0.5,4,2.0,1.5,15,18.82
16,140,2,0.5,1,2.0,1.5,11,19.9
23,150,1,0.5,1,2.0,1.5,12,20.13
24,140,1,0.5,2,2.0,1.5,11,19.91
17,150,2,0.5,3,2.5,1.5,10,19.99
23,100,1,0.5,2,2.5,1.5,15,19.1
21,140,1,0.5,2,2.0,1.5,13,19.96
25,150,2,0.5,1,2.0,1.5,10,20.05
15,120,2,0.5,1,2.0,1.5,11,19.97
18,100,3,0.5,1,2.0,1.5,15,18.76
24,100,2,0.5,1,2.0,1.5,11,19.93
16,110,1,0.5,1,2.0,1.5,11,19.9
23,150,2,0.5,1,2.0,1.5,11,19.93
16,100,2,0.5,1,2.0,1.5,15,18.78
25,150,2,0.5,1,2.5,1.5,15,18.91
18,150,2,0.5,2,2.0,1.5,12,20.09
15,130,1,0.5,4,2.0,1.5,15,18.84
18,140,2,0.5,1,2.0,1.5,15,18.79
25,150,1,0.5,2,2.0,1.5,12,20.08
22,150,1,0.5,3,2.5,1.5,15,18.9
15,150,1,0.5,4,2.0,1.5,11,19.78
20,140,1,0.5,1,2.5,1.5,15,18.9
23,120,1,0.5,2,2.0,1.5,14,19.97
15,140,1,0.5,3,2.0,1.5,15,18.82
22,150,1,0.5,2,2.0,1.5,11,19.9
23,150,1,0.5,1,2.0,1.5,15,18.89
23,130,2,0.5,1,2.0,1.5,13,19.94
25,100,2,0.5,1,2.0,1.5,15,18.94
15,120,1,0.5,4,2.0,1.5,13,19.74
15,110,1,0.5,4,2.0,1.5,12,20.26
16,140,1,0.5,4,2.0,1.5,11,19.81
18,100,2,0.5,1,2.0,1.5,15,18.83
23,120,1,0.5,3,2.5,1.5,12,20.13
15,150,1,0.5,4,2.0,1.5,12,20.21
23,150,1,0.5,2,2.0,1.5,14,19.97
17,130,1,0.5,4,2.0,1.5,13,19.88
24,150,1,0.5,2,2.0,1.5,15,18.82
16,120,1,0.5,1,2.0,1.5,15,18.8
18,140,2,0.5,2,2.0,1.5,14,20.0
15,150,1,0.5,1,2.0,1.5,14,20.09
23,140,1,0.5,2,2.5,1.5,10,19.95
16,120,1,0.5,1,2.0,1.5,11,19.89
21,150,2,0.5,1,2.0,1.5,12,20.13
24,140,2,0.5,1,2.0,1.5,13,19.92
24,130,1,0.5,1,2.0,1.5,11,19.88
22,140,1,0.5,3,2.0,1.5,15,19.02
16,140,1,0.5,2,2.5,1.5,10,20.09
23,150,2,0.5,1,2.0,1.5,12,20.07
15,140,1,0.5,4,2.0,1.5,13,19.7
22,100,1,0.5,2,2.0,1.5,12,20.16
25,140,1,0.5,2,2.0,1.5,13,19.94
25,110,2,0.5,1,2.0,1.5,13,19.69
15,150,2,0.5,3,2.0,1.5,14,19.93
15,120,1,0.5,4,2.0,1.5,10,19.9
16,120,2,0.5,1,2.5,1.5,15,18.82
22,150,1,0.5,3,2.0,1.5,11,20.03
21,140,1,0.5,3,2.0,1.5,12,20.21
15,120,2,0.5,3,2.0,1.5,10,20.02
15,150,1,0.5,4,2.5,1.5,11,19.8
22,150,1,0.5,2,2.5,1.5,14,20.08
15,150,1,0.5,4,2.0,1.5,12,20.21
20,150,2,0.5,2,2.0,1.5,11,19.94
23,150,1,0.5,2,2.0,1.5,12,20.08
16,150,2,0.5,3,2.5,1.5,15,18.96
15,150,2,0.5,2,2.0,1.5,10,20.02
16,150,2,0.5,1,2.0,1.5,13,19.83
15,100,1,0.5,4,2.5,1.5,15,18.9
15,140,2,0.5,3,2.0,1.5,11,20.1
17,150,1,0.5,2,2.0,1.5,13,19.81
17,130,1,0.5,4,2.0,1.5,12,19.96
18,150,1,0.5,3,2.5,1.5,14,20.31
19,130,1,0.5,3,2.0,1.5,12,20.27
24,150,1,0.5,1,2.0,1.5,10,20.14
20,150,1,0.5,1,2.0,1.5,15,18.77
15,130,1,0.5,2,2.0,1.5,11,19.91
17,150,2,0.5,2,2.0,1.5,12,20.29
16,150,2,0.5,1,2.0,1.5,12,20.12
23,140,1,0.5,2,2.0,1.5,15,18.95
17,100,1,0.5,3,2.5,1.5,13,20.15
15,140,1,0.5,3,2.5,1.5,15,19.09
25,120,1,0.5,2,2.0,1.5,13,19.76
16,130,1,0.5,3,2.0,1.5,13,19.99
16,150,1,0.5,4,2.0,1.5,13,19.6
16,100,2,0.5,2,2.0,1.5,14,20.06
23,120,1,0.5,2,2.0,1.5,12,20.1
22,150,2,0.5,2,2.0,1.5,15,18.96
25,120,1,0.5,2,2.0,1.5,15,19.2
16,130,1,0.5,4,2.0,1.5,10,19.91
25,150,1,0.5,2,2.0,1.5,14,20.03
24,120,1,0.5,2,2.0,1.5,13,19.92
15,120,1,0.5,3,2.0,1.5,15,19.09
15,130,1,0.5,1,2.0,1.5,12,20.11
19,120,1,0.5,1,2.0,1.5,11,19.89
22,150,1,0.5,3,2.0,1.5,15,18.93
18,100,1,0.5,2,2.0,1.5,11,20.05
23,140,1,0.5,2,2.0,1.5,10,19.94
23,140,1,0.5,1,2.0,1.5,15,18.87
15,150,2,0.5,2,2.0,1.5,15,18.83
22,140,1,0.5,3,2.5,1.5,10,20.34
15,150,1,0.5,2,2.0,1.5,12,20.33
15,140,1,0.5,2,2.0,1.5,13,19.83
23,110,2,0.5,1,2.0,1.5,15,18.87
17,150,1,0.5,2,2.0,1.5,12,20.27
20,150,1,0.5,3,2.0,1.5,11,19.88
20,140,2,0.5,2,2.0,1.5,13,19.89
16,140,2,0.5,3,2.0,1.5,15,18.83
15,150,1,0.5,4,2.5,1.5,14,19.82
16,130,1,0.5,4,2.5,1.5,15,18.8
16,110,1,0.5,2,2.0,1.5,10,20.11
22,150,2,0.5,2,2.0,1.5,14,20.01
25,150,1,0.5,2,2.0,1.5,11,20.05
18,150,1,0.5,2,2.5,1.5,15,18.99
20,150,1,0.5,3,2.0,1.5,13,19.8
17,130,1,0.5,4,2.0,1.5,10,19.93
15,140,2,0.5,3,2.0,1.5,12,20.19
16,130,2,0.5,2,2.0,1.5,12,20.1
22,130,2,0.5,2,2.0,1.5,15,18.95
23,120,2,0.5,1,2.5,1.5,15,18.77
23,100,1,0.5,2,2.0,1.5,15,19.08
21,150,1,0.5,2,2.0,1.5,11,20.11
16,150,3,0.5,1,2.0,1.5,11,19.94
16,120,1,0.5,2,2.0,1.5,15,19.0
19,150,2,0.5,1,2.0,1.5,10,20.02
19,150,2,0.5,1,2.0,1.5,11,19.87
16,150,1,0.5,3,2.0,1.5,12,20.33
20,120,1,0.5,3,2.0,1.5,15,18.86
23,150,1,0.5,3,2.5,1.5,15,19.18
15,150,1,0.5,1,2.0,1.5,10,19.93
16,150,1,0.5,2,2.5,1.5,15,19.0
20,120,3,0.5,1,2.0,1.5,11,19.89
18,130,2,0.5,2,2.0,1.5,12,20.09
22,120,2,0.5,2,2.0,1.5,15,18.96
19,100,2,0.5,2,2.5,1.5,10,19.92
18,100,2,0.5,2,2.5,1.5,13,19.79
16,140,2,0.5,3,2.0,1.5,11,19.89
18,150,1,0.5,3,2.0,1.5,13,19.66
16,130,2,0.5,3,2.0,1.5,15,18.92
15,100,1,0.5,2,2.0,1.5,11,20.03
15,120,2,0.5,2,2.0,1.5,10,20.07
20,140,1,0.5,2,2.0,1.5,13,19.88
23,150,2,0.5,1,2.0,1.5,13,19.92
15,110,1,0.5,2,2.0,1.5,15,18.91
23,120,1,0.5,2,2.0,1.5,10,19.97
18,100,1,0.5,3,2.5,1.5,15,19.01
20,150,3,0.5,1,2.0,1.5,14,19.87
23,140,2,0.5,2,2.5,1.5,15,18.96
21,120,1,0.5,3,2.0,1.5,12,20.19
19,150,2,0.5,2,2.0,1.5,12,20.31
21,150,2,0.5,2,2.5,1.5,10,20.01
22,140,1,0.5,3,2.0,1.5,14,20.22
18,100,1,0.5,2,2.0,1.5,10,20.08
25,110,1,0.5,2,2.0,1.5,13,19.95
23,140,1,0.5,2,2.0,1.5,10,19.94
15,140,2,0.5,1,2.0,1.5,15,18.83
15,130,1,0.5,4,2.0,1.5,15,18.84
25,150,1,0.5,2,2.0,1.5,11,20.05
16,130,2,0.5,1,2.0,1.5,15,18.89
19,140,2,0.5,2,2.0,1.5,15,18.95
22,130,2,0.5,2,2.0,1.5,12,20.33
16,130,1,0.5,3,2.0,1.5,12,20.38
24,120,1,0.5,2,2.0,1.5,15,19.0
16,110,2,0.5,1,2.5,1.5,15,18.81
25,150,1,0.5,1,2.0,1.5,11,20.01
17,120,1,0.5,4,2.0,1.5,11,19.9
25,150,1,0.5,1,2.0,1.5,14,20.15
16,120,2,0.5,1,2.0,1.5,13,19.92
17,150,2,0.5,2,2.0,1.5,12,20.29
16,120,2,0.5,3,2.0,1.5,10,20.21
17,140,1,0.5,4,2.0,1.5,13,19.85
20,120,1,0.5,3,2.0,1.5,10,20.29
15,130,1,0.5,2,2.5,1.5,15,19.05
22,140,1,0.5,2,2.0,1.5,13,19.87
15,150,1,0.5,4,2.0,1.5,11,19.78
16,150,1,0.5,2,2.5,1.5,10,19.98
15,130,1,0.5,4,2.0,1.5,13,19.81
16,150,1,0.5,3,2.0,1.5,13,19.74
16,150,2,0.5,2,2.0,1.5,10,19.98
15,150,1,0.5,4,2.0,1.5,15,18.84
16,150,1,0.5,1,2.0,1.5,15,18.67
17,120,1,0.5,2,2.0,1.5,15,18.88
16,150,2,0.5,1,2.0,1.5,12,20.12
16,120,2,0.5,3,2.0,1.5,11,19.87
15,100,1,0.5,4,2.0,1.5,11,19.92
15,150,1,0.5,4,2.0,1.5,12,20.21
15,150,1,0.5,2,2.0,1.5,13,19.81
18,150,1,0.5,1,2.5,1.5,15,18.86
23,130,1,0.5,3,2.5,1.5,10,20.19
19,140,1,0.5,1,2.0,1.5,11,19.94
20,120,1,0.5,2,2.0,1.5,13,19.89
18,150,2,0.5,2,2.0,1.5,15,18.97
15,130,2,0.5,3,2.0,1.5,15,18.86
24,150,2,0.5,1,2.0,1.5,10,20.15
15,140,1,0.5,2,2.0,1.5,14,20.1
22,140,1,0.5,3,2.0,1.5,12,20.26
16,100,1,0.5,4,2.0,1.5,11,19.83
15,130,2,0.5,3,2.0,1.5,10,19.99
17,140,2,0.5,3,2.0,1.5,11,20.07
23,150,2,0.5,1,2.5,1.5,11,19.95
18,120,1,0.5,3,2.5,1.5,11,20.06
16,140,2,0.5,2,2.5,1.5,15,19.11
20,150,1,0.5,2,2.0,1.5,15,19.0
16,140,1,0.5,1,2.0,1.5,13,19.77
25,130,1,0.5,1,2.0,1.5,15,18.92
18,150,1,0.5,1,2.5,1.5,12,20.28
17,150,2,0.5,1,2.0,1.5,14,20.07
20,150,2,0.5,1,2.5,1.5,15,18.82
15,130,2,0.5,1,2.0,1.5,10,20.09
16,150,1,0.5,2,2.0,1.5,13,19.79
24,150,2,0.5,1,2.0,1.5,11,19.83
15,100,1,0.5,3,2.0,1.5,15,19.03
15,100,1,0.5,2,2.0,1.5,13,19.91
16,150,2,0.5,1,2.0,1.5,10,19.98
25,150,2,0.5,1,2.5,1.5,15,18.91
24,150,2,0.5,1,2.0,1.5,15,18.97
23,130,1,0.5,2,2.0,1.5,15,18.95
24,140,1,0.5,2,2.0,1.5,13,19.92
22,140,1,0.5,2,2.5,1.5,15,18.93
18,150,1,0.5,3,2.0,1.5,11,19.86
15,150,2,0.5,1,2.5,1.5,11,19.9
25,120,1,0.5,2,2.0,1.5,13,19.76
16,120,1,0.5,2,2.0,1.5,13,19.97
15,100,1,0.5,2,2.0,1.5,14,20.05
16,140,2,0.5,2,2.0,1.5,10,19.96
18,150,1,0.5,2,2.0,1.5,15,18.94
18,100,1,0.5,2,2.5,1.5,15,18.8
16,120,1,0.5,4,2.0,1.5,12,20.14
25,100,1,0.5,2,2.5,1.5,14,20.16
23,140,1,0.5,2,2.0,1.5,11,20.09
16,110,1,0.5,2,2.0,1.5,10,20.11
17,130,2,0.5,1,2.0,1.5,11,19.97
15,150,2,0.5,1,2.0,1.5,15,18.84
16,150,2,0.5,3,2.0,1.5,14,20.18
20,150,2,0.5,2,2.0,1.5,10,19.97
25,120,1,0.5,1,2.0,1.5,11,19.98
16,150,2,0.5,1,2.0,1.5,13,19.83
16,130,1,0.5,2,2.0,1.5,13,19.9
16,130,2,0.5,1,2.0,1.5,15,18.89
25,150,1,0.5,2,2.0,1.5,12,20.08
15,130,1,0.5,3,2.0,1.5,10,20.06
23,150,1,0.5,2,2.0,1.5,12,20.08
15,150,2,0.5,3,2.0,1.5,15,18.88
20,150,2,0.5,1,2.0,1.5,13,19.9
16,130,2,0.5,1,2.0,1.5,12,20.19
16,100,1,0.5,2,2.0,1.5,13,19.78
15,120,1,0.5,4,2.0,1.5,15,18.89
22,120,2,0.5,1,2.0,1.5,15,18.81
17,140,1,0.5,3,2.0,1.5,14,20.08
23,120,1,0.5,1,2.0,1.5,15,18.81
