X1,X2,X3,X4,X5,X6,X7,X8,X9,ANG,AVG,RIP
16,140,1,0.5,1,2.0,1.5,14,17,-40.0,-890.33,74.69
23,140,2,0.5,1,2.0,1.5,15,18,-40.0,-1663.24,57.3
25,110,1,0.5,1,2.5,1.5,10,17,-40.0,-1246.97,82.59
16,100,1,0.5,4,2.0,1.5,11,13,-47.0,-1055.7,96.72
17,130,1,0.5,4,2.0,1.5,11,12,-47.0,-1118.72,90.83
15,130,3,0.5,1,2.0,1.5,11,12,-46.0,-1035.88,46.33
18,140,3,0.5,1,2.0,1.5,14,17,-40.0,-1359.89,48.83
24,140,2,0.5,1,2.0,1.5,10,11,-44.0,-1732.12,81.63
23,110,1,0.5,1,2.5,1.5,12,13,-43.0,-1343.48,72.47
17,150,1,0.5,1,2.0,1.5,10,17,-40.0,-866.46,78.58
20,130,3,0.5,1,2.0,1.5,12,14,-43.0,-1444.2,71.15
24,100,2,0.5,1,2.0,1.5,11,17,-40.0,-1418.8,74.63
15,130,1,0.5,1,2.0,1.5,13,14,-41.0,-711.21,74.39
25,110,1,0.5,1,2.0,1.5,12,13,-44.0,-1590.44,69.23
21,150,1,0.5,1,2.5,1.5,15,17,-40.0,-1392.07,50.7
19,150,1,0.5,1,2.5,1.5,10,12,-45.0,-1063.83,76.83
24,130,2,0.5,1,2.0,1.5,15,16,-40.0,-1741.9,54.38
15,130,1,0.5,1,2.5,1.5,12,14,-42.0,-644.54,71.3
19,130,3,0.5,1,2.0,1.5,12,15,-41.0,-1369.33,71.19
17,150,1,0.5,1,2.5,1.5,11,17,-40.0,-813.42,98.0
17,110,1,0.5,4,2.0,1.5,11,12,-47.0,-1097.74,84.53
23,140,2,0.5,2,2.5,1.5,15,17,-40.0,-1569.18,51.96
19,150,1,0.5,2,2.5,1.5,14,17,-40.0,-1240.77,41.08
16,100,2,0.5,1,2.5,1.5,11,12,-43.0,-695.57,35.03
24,130,2,0.5,1,2.0,1.5,15,17,-40.0,-1723.87,50.87
15,130,2,0.5,1,2.0,1.5,13,15,-40.0,-980.3,53.05
22,150,1,0.5,1,2.0,1.5,13,17,-40.0,-1535.71,56.9
24,130,2,0.5,1,2.0,1.5,10,13,-44.0,-1645.74,82.42
15,150,2,0.5,1,2.0,1.5,13,15,-40.0,-1033.7,53.98
18,120,1,0.5,2,2.0,1.5,13,15,-42.0,-1226.37,52.05
20,130,2,0.5,2,2.5,1.5,11,13,-43.0,-1284.31,61.35
21,150,1,0.5,3,2.5,1.5,10,17,-40.0,-1183.9,57.46
17,140,1,0.5,1,2.0,1.5,10,12,-46.0,-831.75,47.62
18,120,2,0.5,1,2.5,1.5,10,11,-43.0,-945.79,57.93
17,140,1,0.5,4,2.0,1.5,10,11,-47.0,-1068.61,106.92
17,140,1,0.5,1,2.0,1.5,15,16,-40.0,-1039.78,45.25
23,150,2,0.5,1,2.0,1.5,10,13,-44.0,-1637.39,76.74
18,140,2,0.5,1,2.0,1.5,15,18,-40.0,-1384.87,39.25
17,100,1,0.5,1,2.5,1.5,15,18,-40.0,-767.92,96.98
19,110,1,0.5,1,2.0,1.5,11,15,-40.0,-967.79,68.75
17,130,3,0.5,1,2.0,1.5,12,14,-44.0,-1238.8,53.4
16,150,2,0.5,1,2.0,1.5,11,13,-44.0,-1001.19,41.8
16,130,3,0.5,1,2.0,1.5,13,15,-41.0,-1223.03,56.85
15,130,3,0.5,1,2.0,1.5,10,12,-46.0,-1022.66,51.28
21,110,3,0.5,1,2.0,1.5,10,11,-45.0,-1468.08,76.54
18,140,1,0.5,2,2.0,1.5,13,15,-42.0,-1300.0,48.34
18,120,1,0.5,2,2.0,1.5,11,13,-45.0,-1090.54,37.84
16,120,2,0.5,1,2.5,1.5,15,17,-40.0,-911.97,49.87
20,150,2,0.5,2,2.0,1.5,11,14,-44.0,-1551.74,67.34
17,130,2,0.5,1,2.0,1.5,12,17,-40.0,-1159.04,57.37
24,100,1,0.5,2,2.5,1.5,11,13,-43.0,-1394.4,66.97
16,150,3,0.5,1,2.5,1.5,11,12,-43.0,-984.05,38.39
16,150,2,0.5,1,2.0,1.5,11,12,-45.0,-968.61,34.41
