X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,ANG,AVG,RIP
18,120,3,0.5,1,2.0,1.5,12,16,4,0,-39.0,-1311.38,80.34
23,150,1,0.5,2,2.0,1.5,10,10,8,8,-44.0,-1688.06,44.67
21,110,1,0.5,1,2.0,1.5,11,11,16,16,-46.0,-1349.94,65.37
16,100,4,0.5,1,2.0,1.5,12,17,16,16,-47.0,-1030.26,91.91
25,150,2,0.5,1,2.0,1.5,12,14,8,8,-45.0,-1836.77,93.26
25,120,2,0.5,1,2.0,1.5,10,10,16,16,-45.0,-1768.92,67.87
24,140,2,0.5,1,2.0,1.5,10,11,8,8,-44.0,-1762.75,70.52
15,130,2,0.5,1,2.0,1.5,13,14,16,16,-46.0,-996.83,56.41
22,150,3,0.5,1,2.5,1.5,11,11,16,16,-46.0,-1581.43,97.55
15,140,1,0.5,3,2.0,1.5,10,15,8,16,-47.0,-986.06,88.19
16,140,1,0.5,2,2.0,1.5,10,10,8,8,-47.0,-932.75,73.64
22,120,1,0.5,1,2.0,1.5,11,11,16,16,-46.0,-1492.48,69.43
21,120,3,0.5,1,2.0,1.5,10,10,8,16,-45.0,-1436.91,82.6
15,110,3,0.5,1,2.0,1.5,11,15,16,16,-48.0,-887.65,61.7
17,120,1,0.5,2,2.5,1.5,11,13,16,16,-47.0,-940.65,76.0
22,150,1,0.5,1,2.0,1.5,11,11,16,16,-46.0,-1636.04,78.24
19,120,1,0.5,1,2.5,1.5,10,10,16,16,-46.0,-1085.73,92.27
16,120,1,0.5,3,2.5,1.5,13,18,16,16,-47.0,-874.74,105.49
23,140,1,0.5,3,2.5,1.5,15,17,6,2,-39.0,-1491.42,40.31
16,150,1,0.5,2,2.5,1.5,11,11,16,16,-47.0,-953.44,91.26
22,130,1,0.5,1,2.0,1.5,10,10,16,16,-45.0,-1539.49,65.79
17,140,3,0.5,1,2.5,1.5,10,10,2,2,-43.0,-1049.1,44.1
18,100,2,0.5,1,2.0,1.5,12,12,16,16,-46.0,-1140.56,43.66
24,150,2,0.5,1,2.5,1.5,12,14,12,8,-45.0,-1629.56,95.4
24,120,2,0.5,1,2.0,1.5,10,10,16,16,-45.0,-1708.3,64.15
15,140,1,0.5,1,2.0,1.5,11,11,16,16,-48.0,-810.05,112.06
22,100,2,0.5,1,2.5,1.5,10,11,0,16,-46.0,-1194.06,155.28
22,140,2,0.5,2,2.0,1.5,10,10,8,8,-44.0,-1701.65,59.82
24,140,2,0.5,1,2.5,1.5,10,10,16,16,-46.0,-1720.02,87.54
15,130,2,0.5,1,2.0,1.5,11,14,16,16,-46.0,-932.77,53.7
16,140,4,0.5,1,2.0,1.5,10,17,4,16,-47.0,-1026.71,142.48
21,150,2,0.5,1,2.5,1.5,12,14,16,16,-47.0,-1469.58,111.29
25,140,2,0.5,1,2.0,1.5,10,10,16,16,-45.0,-1873.34,74.09
23,140,2,0.5,1,2.5,1.5,10,11,16,16,-46.0,-1620.09,100.24
