index, torque
1132,-0.0008635018827913885
1133,-0.0007142601642204261
1134,-0.0006692565327344844
1135,-0.0007512409436480218
1136,-0.0005347133523880807
1137,-0.0007377987144946968
1138,-0.0007322469856213223
1139,-0.00018193312153524173
1140,5.364292188201171e-05
1141,0.00020948118863423917
1142,0.00041158172261016425
1143,0.000701944567583017
1144,0.0010410697672101274
1145,0.0015965823650325043
1146,0.0015049824044744346
1147,0.0015573949288430749
1148,0.0018375699813280313
1149,0.001771007605000973
1150,0.0018064578428152048
1151,0.0017194207376052787
1152,0.0009766463320865888
1153,0.0005545096688549561
1154,0.000543760790386247
1155,-0.0002534752609640416
1156,-0.0008493234429611785
1157,-0.0012020337134915854
1158,-0.0021877310305632508
1159,-0.002431040352306108
1160,-0.001834336636972441
1161,-0.002220619842937273
1162,-0.002029514928698759
1163,-0.0011431468528785766
1164,-0.0010748905742223153
1165,-0.00026299605159986483
1166,0.001027286755994197
1167,0.0015237078894402185
1168,0.0019177673894930898
1169,0.002713715296781859
1170,0.002965301651809347
1171,0.002398776494951775
1172,0.002574639866458367
1173,0.0018443918064509934
1174,0.0008745323549237758
1175,0.0004956865517427135
1176,-0.0006825205633546813
1177,-0.0014692139507597739
1178,-0.001901143570993163
1179,-0.002622559384705066
1180,-0.0024840863526756855
1181,-0.002228224435815573
1182,-0.0024159735951660025
1183,-0.0016648337918993374
1184,-0.0011738049873193936
1185,-0.0010513871428618079
1186,0.00023179477990560777
1187,0.000525990819282495
1188,0.0007355760134355916
1189,0.0012590504003983734
1190,0.0010324140180706985
1191,0.0008526669042184418
1192,0.0009228090964731493
1193,0.00037934063233167783
1194,-0.0004302384508441567
1195,-0.00025117811582792626
1196,-0.0007749783255289534
1197,-0.0010976390429926445
1198,-0.0008432852314008488
1199,-0.0013136668540722064
1200,-0.0015787838744624803
1201,-0.0010598862561649182
1202,-0.001068223962910579
1203,-0.0013065469585686847
1204,-0.001110355207146961
1205,-0.0012926486727919658
1206,-0.001064677319789438
1207,-0.0007503161125646283
1208,-0.0008148150156826343
1209,-0.0006180489938487386
1210,-0.0009547680119087316
1211,-0.0007107220348492522
1212,-0.0003401610277981126
1213,-0.00043658495602462866
1214,-0.0007212437849399416
1215,-0.0005766374800973542
1216,-0.0004877660071926439
1217,-0.0005073793320643924
1218,-0.0002116024206943063
1219,-0.00019456023920753223
1220,-0.0006283777538729861
1221,-0.00029530493110366176
1222,0.00026753326254305254
1223,-0.00013211313963494933
1224,0.00018538089551520796
1225,0.0004633904010010552
1226,0.0001770404096844815
1227,0.0008832059542814149
1228,0.001569887067361516
1229,0.0008850837813478775
1230,0.0014970461285167122
1231,0.0019558991409970514
1232,0.0016053928507704443
1233,0.00224890228967065
1234,0.0025720524893833503
1235,0.001857093481445839
1236,0.001756150297246731
1237,0.002525597968025666
1238,0.0015030615248730166
1239,0.0010835409987295878
1240,0.0013761614203863354
1241,0.0003029228204840702
1242,-5.367477048682937e-05
1243,0.00011224367781329956
1244,-0.0004090718044268899
1245,-0.0009656211871700315
1246,-0.0004797794405303266
1247,-9.654653477383706e-05
1248,0.00010320255968125007
1249,0.0007360928722643298
1250,0.0014512494322521136
1251,0.001985422268768347
1252,0.002784611410783534
1253,0.0036504418871146746
1254,0.004260788726424981
1255,0.0041331519572236144
1256,0.004227656607865417
1257,0.004559177706550638
1258,0.004037340281324682
1259,0.003863894360077831
1260,0.0036463399705449883
1261,0.002920927140305416
1262,0.0020716558967824776
1263,0.0020887762672433764
1264,0.0017869132787989006
1265,0.000794941958403168
1266,0.000828612332853371
1267,0.0008827994287895291
1268,0.00023450327269422902
1269,0.0008314738908923841
1270,0.0014618363095509838
1271,0.0010988405546788432
1272,0.0016577366521263663
1273,0.0023932746275852927
1274,0.0027290795065884636
1275,0.002737151314509581
1276,0.0030169900765629606
1277,0.0026940958178033065
1278,0.0022235935631254667
1279,0.0024854833372642
1280,0.002009140164793948
1281,0.0011990640701285938
1282,0.000679005077521245
1283,0.0002502132110639955
1284,0.0001006884946877023
1285,5.9309521617599385e-06
1286,-0.00034080939290612134
1287,-0.0006380325170701438
1288,-0.0008372383970466359
1289,-0.0005296770097142756
1290,-0.00044222333211430757
1291,-0.00042662734145075553
1292,-0.0004595140150906455
1293,-0.0005021333305642103
1294,-0.00016698526556510303
1295,7.993020204938675e-05
1296,0.00017986309425813574
1297,-0.0002189365671240312
1298,6.865623955345959e-05
1299,9.891535776728258e-06
1300,-0.00025410565713276847
1301,-1.9585318018427913e-05
1302,-0.0002825474258887084
1303,-0.0005612419599173246
1304,-0.0003640438994434417
1305,7.954677602812566e-05
1306,-0.000251969913173273
1307,-0.00037434394688432146
1308,-0.00011345030510792348
1309,-3.9038968013393105e-05
1310,-9.435991593663689e-05
1311,0.0002413368706196536
1312,0.0004889264109858246
1313,0.0005040337243250761
1314,0.0006394088296332802
1315,0.0015479267457388047
1316,0.0015843374913023327
1317,0.0012785160848166899
1318,0.0019830875446066702
1319,0.0020703018888288587
1320,0.0016312841354714689
1321,0.0017960343023541653
1322,0.0018811774071279
1323,0.000859338467274747
1324,0.0008995175001077335
1325,0.0007770895227706826
1326,-0.0002030704477619526
1327,-0.0006954623946852479
1328,-0.0012043363013639636
1329,-0.0017110671513327058
1330,-0.0020346549282960766
1331,-0.0017784746161288298
1332,-0.001798026198876024
1333,-0.0016818096607531699
1334,-0.000903074986146381
1335,-0.0002694471596125204
1336,0.0005089488341206553
1337,0.0015518630101543503
1338,0.002117795383418588
1339,0.0025811209686720732
1340,0.003006339780502046
1341,0.0031719518333241533
1342,0.002988707141382309
1343,0.0025268557187485543
1344,0.0019871475793229385
1345,0.0007710827368333742
1346,2.9036204835517117e-05
1347,-0.0005653670032873641
1348,-0.0014411268743245165
1349,-0.0017956183952378226
1350,-0.002331966553161926
1351,-0.002417171335404354
1352,-0.002060357729445631
1353,-0.0016992757229394057
1354,-0.0012306753037125565
1355,-0.0008118064597653155
1356,-0.00017104417927137593
1357,0.00045473654942199343
1358,0.001190410737793842
1359,0.0013376033971494255
1360,0.0013719395386201016
1361,0.0019012941731632246
1362,0.0015230423115620436
1363,0.0013191839644256
1364,0.001170469142188624
1365,0.00027277285511144445
1366,8.87201132798855e-05
1367,2.9435926605171896e-05
1368,-0.0005484546951761582
1369,-0.001164451742502353
1370,-0.0011934302059865315
1371,-0.0013862650764167733
1372,-0.0016148313447562073
1373,-0.0011980040021430931
1374,-0.0016462830398909075
1375,-0.0017730434494884256
1376,-0.0012519102225997997
1377,-0.0010093833510646396
1378,-0.0008382128268980868
1379,-0.0008410236422908924
1380,-0.0006614407896094911
1381,-0.0006268392613960688
1382,-0.0005472190503686365
1383,-0.00015358014942109914
1384,-0.0004587975516233192
1385,-0.0005043712502211862
1386,-0.00023717623863667614
1387,-0.00013333751046791672
1388,-0.00011410505948924554
1389,2.7646120348730208e-05
1390,0.0002491660349190775
1391,0.00012457968991848095
1392,0.0006623870908671913
1393,0.0006700882431089714
1394,0.00035068315181104666
1395,0.0009306718219640568
1396,0.0008720542583820078
1397,0.0009533304657022286
1398,0.0013510004483853247
1399,0.0014174392107151384
1400,0.0014193967567987078
1401,0.0017744980905662262
1402,0.0023698682157710094
1403,0.0021967571359894564
1404,0.0025151648546210175
1405,0.0027475913748881632
1406,0.00248928669983635
1407,0.0025987508323339955
1408,0.002591733775072452
1409,0.002058235530565977
1410,0.0015460061011517124
1411,0.001259795488989664
1412,0.0009067286960626766
1413,0.00019030572417641934
1414,0.00023302657495936734
1415,-0.00015973375013721472
1416,-0.00043960024983928365
1417,-3.144792305003266e-05
1418,0.0003037232311501009
1419,0.0006997882135034239
1420,0.0014543720245749842
1421,0.0021172246647525616
1422,0.002731346134246667
1423,0.0035977364330905394
1424,0.004229395561140145
1425,0.004450448518074178
1426,0.004985770303394067
1427,0.004965985916423976
1428,0.004750220356310812
1429,0.005043223622024234
1430,0.0043024957123566614
1431,0.0038480366259232854
1432,0.0032487213611620837
1433,0.0026496749163338338
1434,0.0021096472895221277
1435,0.0016106384786333935
1436,0.0010887734813969136
1437,0.00048355229536484537
1438,0.0005300999179122441
1439,0.0007400413462370897
1440,0.0009605015773603105
1441,0.0014028556081258133
1442,0.0017939784352005122
1443,0.002279620055074359
1444,0.002650280464060379
1445,0.003321709658294703
1446,0.0034509076337366053
1447,0.003407374386168541
1448,0.003597359911196185
1449,0.003156614204248475
1450,0.0026592622605776535
1451,0.0023233040752593135
1452,0.0015468646431924435
1453,0.0011171939590994759
1454,0.0006872920175263371
1455,-0.0001580911871575004
1456,-0.000495705660758967
1457,-0.0005303014092613398
1458,-0.0009917534388241872
1459,-0.0008650617557833093
1460,-0.00042697636665068065
1461,-0.0010347472781143863
1462,-0.0007359994970385618
1463,-0.0003054830304633253
1464,-0.0006754478856047144
1465,-0.0004523940698546161
1466,-0.0001315715907806974
1467,-0.0002444804561263353
1468,-0.00037199567381054227
1469,4.863274807210692e-05
1470,0.00012115480125155084
1471,-0.00019955452271767623
1472,0.00014500476754362806
1473,-6.542336760579498e-06
1474,1.1804155398495095e-05
1475,0.00017266923487456302
1476,0.0001791778923463448
1477,0.00032695511831765437
1478,0.00029100090311748707
1479,0.00045181523690011644
1480,0.0007990231096451795
1481,0.0007807495111577774
1482,0.0009827444310685695
1483,0.0012091328588338668
1484,0.0015200397837357394
1485,0.0015409651948821088
1486,0.0019327840812068558
1487,0.0022576214314699258
1488,0.0020673522342574283
1489,0.0024164764779817504
1490,0.0023057441508816624
1491,0.0021607802410224318
1492,0.0021538347362959316
1493,0.0018015326244207584
1494,0.0013529988929423436
1495,0.0009363585292330749
1496,0.0005262365204924124
1497,8.763285374701105e-05
1498,-0.0005185774841491594
1499,-0.0008193945065146885
1500,-0.001267318226840601
1501,-0.0013655986587902296
1502,-0.0014599858161990862
1503,-0.0012517297130747312
1504,-0.0009852053635966424
1505,-0.0003262877821160815
1506,0.0006157730168440425
1507,0.0009683520185893072
1508,0.0020250742082539176
1509,0.0026814395708008457
1510,0.003023073091021972
1511,0.0037223497535382273
1512,0.0038193945427997377
1513,0.0032472074430859744
1514,0.002641913438505897
1515,0.0022211375129981056
1516,0.0012466296503309926
1517,0.00035451483410289374
1518,-0.00010945695225775699
1519,-0.0010485357254922702
1520,-0.001639846502511544
1521,-0.0014428893003959084
1522,-0.0014711641363949557
1523,-0.0016002960279273876
1524,-0.0013509099925808458
1525,-0.000721256048111747
1526,-0.0004143342124451213
1527,0.0001736054963255697
1528,0.0010071880599385869
1529,0.0008090384599640965
1530,0.0012440316778043448
1531,0.0018154176946938206
1532,0.0015451964916994496
1533,0.0013334930497207553
1534,0.00105055734949005
1535,0.00044388937157261777
1536,-6.476090363311524e-05
1537,-0.0004101434958953834
1538,-0.000905883425148901
1539,-0.0016604807114946759
1540,-0.0017435603751998123
1541,-0.002011372436697334
1542,-0.0022196669165859798
1543,-0.002248693835630013
1544,-0.0024898282147590278
1545,-0.002206570075067751
1546,-0.002130919437815844
1547,-0.001914251324427701
1548,-0.0018449407564922486
1549,-0.0015976127557627434
1550,-0.0013565173441565652
1551,-0.0011264045437550118
1552,-0.0006096493768030914
1553,-0.0005677518657093117
1554,-0.0004223370330454707
1555,-3.677990154644386e-05
1556,9.266950589003156e-05
1557,0.00010238616620356989
1558,0.0001101200561713562
1559,0.00024987115240836266
1560,3.5144313675703875e-06
1561,0.00012017486934019143
1562,0.00023497744245589
1563,0.00022504712668300927
1564,0.0004322588978287968
1565,0.00044598773153963216
1566,0.0008253586033012555
1567,0.0007971214884390004
1568,0.0008740263621180265
1569,0.0014796981993435443
1570,0.0013323869749610685
1571,0.0014475926636566378
1572,0.0018506902399570608
1573,0.0018906796782301566
1574,0.0018701859526849879
1575,0.0021459590373721195
1576,0.002209373906183849
1577,0.0019481805328544514
1578,0.0021833788909604436
1579,0.001865593953920808
1580,0.0016513256949972695
1581,0.001453574087294523
1582,0.001049839103760501
1583,0.0011977457171866305
1584,0.0006415439002080735
1585,-8.714137469599862e-05
1586,0.000390689864797846
1587,3.803759085755829e-05
1588,-0.00028684822450411856
1589,0.0007780323905705964
1590,0.0011218044077848021
1591,0.0009335927986871765
1592,0.002510272534672244
1593,0.003325093586980645
1594,0.003181680926699407
1595,0.004462284524762218
1596,0.004805904351949695
1597,0.004369415378889669
1598,0.005069442576057452
1599,0.005210235913776118
1600,0.004645045362216783
1601,0.0047027458913988865
1602,0.004423962471190475
1603,0.0035821950713084798
1604,0.003406068661319009
1605,0.002840833210637628
1606,0.0017668636885296537
1607,0.0012349100641104386
1608,0.0008054723063456645
1609,0.0004733003840516326
1610,0.000657144265895559
1611,0.0009497539203958693
1612,0.0010978793159224936
1613,0.001938020420697166
1614,0.0024974272027937236
1615,0.003080724630138404
1616,0.003348412670510155
1617,0.0031603662915409237
1618,0.002857335460715981
1619,0.0027240701453742104
1620,0.002060695312708424
1621,0.0015232109297656706
1622,0.0009639919634475379
1623,9.291338051048187e-05
1624,1.5975147566124354e-05
1625,-0.00020969776891843555
1626,-0.0007368554026202836
1627,-0.0007159977873604041
1628,-0.0005953749571033317
1629,-0.0008642369459568502
1630,-0.0007348337881716743
1631,-0.00045291551814110416
1632,-0.0008554821704007316
1633,-0.0008787837796280922
1634,-0.0003128203806423485
1635,-0.000758842008403963
1636,-0.0007810986980143574
1637,-0.0004958404847156053
1638,-0.0008568174038900767
1639,-0.000870279491060118
1640,-0.0007059767818877122
1641,-0.000708909312174147
1642,-0.001004327117859675
1643,-0.0008042302350231764
1644,-0.0005706186998818191
1645,-0.0010139925487907175
1646,-0.0006613518182425908
1647,-0.000531696544867419
1648,-0.0006480267654320982
1649,-0.00048534251684009453
1650,-0.00026589383613109634
1651,-0.0002709307604806658
1652,-0.0002947033271998886
1653,0.00012553842626497657
1654,0.0004024194623328517
1655,0.00042156474328819155
1656,0.0010314742312813416
1657,0.0013151478883288907
1658,0.0011965856763140321
1659,0.0015306625569869198
1660,0.0018820034919650303
1661,0.0016986084427335231
1662,0.0016948523706456036
1663,0.0019847352369228867
1664,0.0011217570026557625
1665,0.0009842926288037611
1666,0.001045842076195923
1667,0.0002032803055311643
1668,-0.00041801772262135026
1669,-0.0008358020478218354
1670,-0.001251572709759524
1671,-0.0017532047482522704
1672,-0.0018926982032461959
1673,-0.0018366781148153135
1674,-0.0020440195231611257
1675,-0.001184472468612285
1676,-0.000344161991624173
1677,0.00019241186722145217
1678,0.0009303740672168387
1679,0.00161547456752865
1680,0.0024652133271983135
1681,0.0030110903051424327
1682,0.0030507304601531705
1683,0.0027875087508986195
1684,0.0022018001359232113
1685,0.001718979573648099
1686,0.001007297022371546
1687,0.00022662744026932303
1688,-0.0006247792146048999
1689,-0.0013612979843191592
1690,-0.0014971789110627997
1691,-0.00200529703714608
1692,-0.002066152404999773
1693,-0.0019888700571747643
1694,-0.002120325036341655
1695,-0.0016913923852903583
1696,-0.0010305721469296974
1697,-0.0007709893642869998
1698,-0.000489769080507694
1699,0.0001315886611450972
1700,0.00041233381729096426
1701,0.0006884663444326191
1702,0.0012943611989563054
1703,0.0006612683371322067
1704,0.00035218771511486176
1705,-2.3630711056425615e-05
1706,-0.0006513119854571707
1707,-0.0009498561522772948
1708,-0.0016220132558207078
1709,-0.002191533340504891
1710,-0.0026687914508604802
1711,-0.002799287631530845
1712,-0.0030025219272716685
1713,-0.003301244382950529
1714,-0.0030697050435464735
1715,-0.0030820289541495923
1716,-0.0029094661599606115
1717,-0.002535641706290436
1718,-0.0025758056385597507
1719,-0.0022549580022985837
1720,-0.002354598843145872
1721,-0.0020443532068490484
1722,-0.0016534711392635804
1723,-0.0018464526863525763
1724,-0.0015986728941863254
1725,-0.0013371318089418643
1726,-0.0016028294769025702
1727,-0.0010646409444576817
1728,-0.0003426912581019063
1729,-0.0008878554644349531
1730,-0.0006646336101610947
1731,-0.00022227574208875288
1732,-0.0006814069071300289
1733,-0.00022627715230027736
1734,0.0001612384752823382
1735,-0.0002601100716026987
1736,-1.4197840277840445e-05
1737,0.0004106001218329993
1738,0.000301408767204876
1739,0.0006954780482122667
1740,0.0009345579171295164
1741,0.0007783983261312891
1742,0.0011406242272930171
1743,0.0015756105725913522
1744,0.001319357313904618
1745,0.001751239403013263
1746,0.001776381791600315
1747,0.0014441594312518344
1748,0.001994447273457372
1749,0.0016454952696104248
1750,0.0013100533710088934
1751,0.000968371528855541
1752,0.0003491996942584515
1753,0.00013491281823149303
1754,-0.00011323914830522536
1755,-0.0006380062545248875
1756,-0.00105951354969351
1757,-0.001111261083169477
1758,-0.0010026239044030763
1759,-0.0007714770629360322
1760,-0.00011757060840104146
1761,0.00021872040947869612
1762,0.0007458959408899438
1763,0.0018423309359299023
1764,0.0026802753446066624
1765,0.003078729116839707
1766,0.003694817202460352
1767,0.004279164551212232
1768,0.00426852111275178
1769,0.004885636836648677
1770,0.005092511672386363
1771,0.004473770569362483
1772,0.004531663476889366
1773,0.004322065344194528
1774,0.00368222612042111
1775,0.0032738957546284025
1776,0.0028103241957922746
1777,0.0021225113928057043
1778,0.0016709572944792256
1779,0.0016724118495414142
1780,0.001356375006639388
1781,0.0013703467143392723
1782,0.0019950769211267002
1783,0.0023050655754072833
1784,0.0029100626255070955
1785,0.003304318019673177
1786,0.003656831706074004
1787,0.004035603632799995
1788,0.003825883747863981
1789,0.003822421999201695
1790,0.003148468334672282
1791,0.0022897727020587725
1792,0.002118585049068579
1793,0.001390155323333989
1794,0.0005182334724126571
1795,0.00038256944378809886
1796,4.766318487018587e-05
1797,-0.0005344853570043596
1798,-0.00041662623457146904
1799,-0.0004032595006392308
1800,-0.0008763852080873934
1801,-0.0003895034098668665
1802,-0.0005286141589992237
1803,-0.001208467508576203
1804,-0.0012098135117592067
1805,-0.0013366522217788017
1806,-0.0015104836919342165
1807,-0.001725307975592838
1808,-0.0021346251261897247
1809,-0.0024899351972270706
1810,-0.0028014882422737353
1811,-0.0027820343149647193
1812,-0.0027778234690006747
1813,-0.0030043557581473836
1814,-0.0029828812362352537
1815,-0.0027151499571588253
1816,-0.002430911974876249
1817,-0.0023594173434087953
1818,-0.0018039161168403246
1819,-0.0018741583493167842
1820,-0.0018221440950457123
1821,-0.0011451234082957098
1822,-0.0014755963433959484
1823,-0.0014838129547356368
1824,-0.000981023296763528
1825,-0.001104227423987388
1826,-0.000704425390973499
1827,-7.886725234614793e-05
1828,-0.00012030306278709311
1829,0.00011201712296493257
1830,0.0009194682501147538
1831,0.0010030502638112525
1832,0.0009606381091478838
1833,0.0009609817311632101
1834,0.0006268310748414011
1835,0.0005676860851127695
1836,9.50467068542714e-05
1837,-0.0003955871151099733
1838,-0.0009875904360081458
1839,-0.001773213311120221
1840,-0.0018848307957774482
1841,-0.0021639429453618117
1842,-0.002554549815305545
1843,-0.0028536514610905737
1844,-0.0023549979382480103
1845,-0.0019417143023576287
1846,-0.0014686756090473404
1847,-0.00029275691399267064
1848,-2.7333272916235175e-05
1849,0.0006959702584127858
1850,0.0017664036241791716
1851,0.0023604667685221867
1852,0.002685409635536107
1853,0.0027486071692707464
1854,0.0025220593137319823
1855,0.0020055160128822874
1856,0.00121447721064124
1857,0.0007193178508860857
1858,-0.0003509621225477683
1859,-0.0011996127658662067
1860,-0.0014573841353158782
1861,-0.0021077762871836814
1862,-0.002601914277796202
1863,-0.0023030481635192166
1864,-0.0021878030007571403
1865,-0.002211053845952515
1866,-0.0012675507555854576
1867,-0.0011464187861731318
1868,-0.0010976579942692313
1869,-0.00011301843646343017
1870,9.949983061913252e-05
1871,0.00026764675031840617
1872,0.0008059222659399449
1873,0.0008799513207554594
1874,0.0004549838580033322
1875,0.0002946448208891536
1876,0.00015868415258627264
1877,-0.0006771482037636846
1878,-0.0011341023050502627
1879,-0.0012645532081936586
1880,-0.002079000970144186
1881,-0.0027206956478817205
1882,-0.002772262298415183
1883,-0.0030039509787819826
1884,-0.0035233867460474993
1885,-0.003320194657304547
1886,-0.0030341247696728155
1887,-0.0034058021402983496
1888,-0.0028982268263530106
1889,-0.0024856488850339203
1890,-0.0025591933735629566
1891,-0.0023638603491861806
1892,-0.0016728998691733156
1893,-0.0017336869908172077
1894,-0.0017085967714332681
1895,-0.0012265042683589687
1896,-0.0013934095389532683
1897,-0.0015250626405960894
1898,-0.0009744636306877772
1899,-0.0007938625666485433
1900,-0.001051134505917959
1901,-0.0007366545059543795
1902,-0.0004327976242344214
1903,-0.0004456889182524134
1904,-0.00015382844551987328
1905,0.00021803373643506892
1906,-0.0002143524299318229
1907,1.576299781966918e-05
1908,0.0005148799621147581
1909,0.0003362484053641764
1910,0.0005146182699647545
1911,0.000530239498299927
1912,0.0006487370327402923
1913,0.0012393608156441565
1914,0.0014081107893580572
1915,0.0015614868962173425
1916,0.001505114078546678
1917,0.001679117278660611
1918,0.001962496438864096
1919,0.00163237650145306
1920,0.001232882408714926
1921,0.0011080141029291765
1922,0.0007317715263678769
1923,0.000467404621296221
1924,0.000546538329973091
1925,-3.957740534841646e-05
1926,-0.0009063176424204281
1927,-0.000478807438999769
1928,-0.00043417185284741857
1929,-0.0007307859417279485
1930,-0.00010602476340899712
1931,9.111162433929213e-05
1932,0.0002622481637447971
1933,0.0013881347970339606
1934,0.0026891464664323527
1935,0.0026914081141651987
1936,0.0034417946824579263
1937,0.004183181113536724
1938,0.00421144234962905
1939,0.004985328332964214
1940,0.005014964005773902
1941,0.00494822431029272
1942,0.004938609188758752
1943,0.0049327435834140764
1944,0.004913627436505338
1945,0.004193510690284279
1946,0.003748643287008285
1947,0.003199525168940915
1948,0.0029371562783524776
1949,0.0026561615575205417
1950,0.0022547909487304948
1951,0.002410419394276089
1952,0.002605546836459964
1953,0.0030289232175942293
1954,0.0037385484800009673
1955,0.003873672566012797
1956,0.004186045417973417
1957,0.00438466697823813
1958,0.00422928718917442
1959,0.004153905993162461
1960,0.0036810233325956765
1961,0.0031458891498812817
1962,0.002450503387440811
1963,0.0017506159877106794
1964,0.0012179768931427234
1965,0.0008278360462047256
1966,0.0004381933893809728
1967,-0.00015120113482721927
1968,-0.0003403475839009458
1969,-0.00034199601530317454
1970,-0.00041189648647821635
1971,3.9509451488147504e-06
1972,-1.1453777827440505e-05
1973,-0.00018686071279206383
1974,-0.0001935199171093008
1975,0.00021681855187796121
1976,-5.584536315126731e-05
1977,-0.00025776171949552047
1978,5.6069425569648594e-05
1979,-0.0004326019852077944
1980,-0.0005445260090558057
1981,-0.00041220270317776284
1982,-0.0010078821247518884
1983,-0.0013938143309307311
1984,-0.001370249378840627
1985,-0.001630687325581144
1986,-0.0017691282282245788
1987,-0.001849822143815386
1988,-0.0020745191293696577
1989,-0.001977719241874587
1990,-0.0014119225382879133
1991,-0.0015686290755374211
1992,-0.0013463389105203703
1993,-0.0009485521001029774
1994,-0.0011455187011198723
1995,-0.00020023877037358127
1996,0.00019003763536604254
1997,-0.00012343954063768114
1998,0.00039082964491229174
1999,0.0009545951353472635
2000,0.0008893568740333111
2001,0.0013028648043718538
2002,0.0017004938698001511
2003,0.000985494013791853
2004,0.0011299901798575323
2005,0.0011789823115451986
2006,0.0005634703524408644
2007,0.0002227042461690423
2008,-0.00013456606360670782
2009,-0.0009308406331832475
2010,-0.0015052445188173443
2011,-0.0018972777767251245
2012,-0.002317940463081544
2013,-0.0027099826340198766
2014,-0.0025075293456311683
2015,-0.0024682056539637263
2016,-0.001951886615022574
2017,-0.0013300722847689253
2018,-0.0006678877191196716
2019,0.000353792026053158
2020,0.0008209668949229078
2021,0.0018201368317088385
2022,0.0023456767806766515
2023,0.0023688366861389985
2024,0.0025956164924560094
2025,0.002454016144035831
2026,0.0018042855853351346
2027,0.001102674760859644
2028,0.0007628086151646707
2029,-0.0002305629071443962
2030,-0.001198564861411535
2031,-0.0013653223029295874
2032,-0.0020857102869397378
2033,-0.0026366038686309757
2034,-0.002468378103139611
2035,-0.002346033045548721
2036,-0.0022911937508876476
2037,-0.00177586027413148
2038,-0.0008644076702005211
2039,-0.0006975859939598022
2040,-0.00030577030021853354
2041,0.0006737893562703925
2042,0.0006777179208109284
2043,0.0008167653387643651
2044,0.0008481815555498824
2045,0.0006897165166450283
2046,4.0370167586250725e-05
2047,-3.6357546030592585e-05
