X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,ANG,AVG,RIP
22.69,103.1,0.64,0.07,1.25,2.04,1.53,12.97,14.1,7.3,6.21,-26.0,-1843.07,48.6
24.72,85.6,2.89,0.63,0.5,2.36,1.81,10.32,16.33,7.91,1.9,-39.0,-1340.35,23.42
24.75,85.0,2.89,0.64,0.5,2.34,1.8,12.22,16.34,6.02,1.9,-38.0,-1441.79,39.17
21.05,118.8,0.63,0.6,3.35,2.04,1.53,12.94,14.11,5.14,3.97,-47.0,-1335.86,24.52
20.12,135.7,0.59,0.72,3.85,2.28,1.76,11.27,16.15,8.94,4.98,-44.0,-1150.36,65.21
19.17,117.6,0.5,0.24,0.78,2.12,1.59,11.76,16.83,3.16,4.61,-25.0,-1407.75,96.76
21.17,125.2,0.51,0.35,2.28,2.46,1.82,10.04,16.5,8.98,5.3,-40.0,-1466.95,48.81
15.34,137.2,1.03,0.34,0.59,2.2,1.7,10.16,15.03,2.89,7.31,-25.0,-1194.94,147.1
20.18,117.7,1.59,0.78,2.52,2.4,1.88,14.95,16.0,7.87,6.82,-40.0,-1738.94,53.98
21.22,132.5,0.99,0.71,3.06,2.48,1.7,11.39,12.14,1.49,0.74,-44.0,-1328.48,35.07
20.27,119.2,0.61,0.72,3.8,2.18,1.62,12.47,17.23,5.15,5.5,-44.0,-1217.19,67.69
24.74,136.6,2.95,0.58,0.53,2.62,1.79,13.75,16.87,4.51,1.39,-25.0,-1730.42,45.43
18.75,118.6,0.69,0.6,3.38,2.11,1.58,14.16,17.09,4.69,3.91,-48.0,-1254.66,28.23
23.75,128.9,2.28,0.39,0.93,2.15,1.63,10.19,15.55,8.05,3.7,-36.0,-1792.1,39.12
20.33,115.5,1.6,0.69,0.63,2.49,1.88,14.96,17.57,4.31,5.1,-28.0,-1778.93,58.97
16.45,120.1,1.28,0.52,3.25,2.05,1.55,14.36,16.76,8.62,9.79,-41.0,-1462.77,59.39
24.37,99.2,1.33,0.9,1.18,2.57,1.63,11.37,15.84,4.88,2.79,-39.0,-1477.47,47.29
18.48,120.1,1.85,0.23,2.68,2.33,1.67,11.37,17.17,6.85,7.35,-44.0,-1517.39,82.53
21.25,126.2,1.13,0.99,0.77,2.47,1.97,10.01,16.47,11.64,5.17,-25.0,-1647.12,54.89
23.98,95.9,3.16,0.28,0.5,2.12,1.61,14.15,16.27,4.86,2.75,-36.0,-1676.6,47.95
18.88,120.0,0.63,0.55,1.64,2.22,1.52,13.44,16.91,0.71,3.5,-40.0,-1163.56,70.18
21.05,135.9,3.2,0.56,0.94,2.28,1.7,12.43,14.88,1.7,2.08,-43.0,-1493.67,81.42
23.98,95.7,3.19,0.28,0.5,2.45,1.61,10.02,13.33,8.75,5.49,-34.0,-1658.47,54.2
23.83,85.4,2.56,0.62,0.76,2.24,1.74,11.75,17.34,7.28,1.83,-36.0,-1445.9,34.4
24.94,138.4,3.0,0.58,0.53,2.78,1.95,13.75,16.87,4.31,1.19,-25.0,-1745.09,44.43
23.64,85.8,0.75,0.38,1.84,2.22,1.7,11.56,14.96,6.88,4.38,-44.0,-1477.66,35.76
24.84,102.3,3.04,0.64,0.5,2.33,1.79,12.22,16.34,5.94,1.82,-35.0,-1565.08,38.5
24.75,85.6,2.93,0.64,0.5,2.36,1.81,11.29,15.55,6.17,1.91,-41.0,-1383.74,39.3
23.52,93.3,2.66,0.88,0.86,2.39,1.74,10.67,15.3,8.7,4.18,-37.0,-1542.5,38.6
24.76,87.3,2.29,0.69,1.16,2.37,1.87,11.32,16.13,5.74,0.93,-41.0,-1448.21,40.45
21.24,126.5,0.59,0.36,0.78,2.32,1.66,10.04,16.53,10.99,4.5,-27.0,-1552.6,54.24
24.05,120.1,1.85,0.89,1.15,2.34,1.67,11.41,14.98,5.35,1.78,-42.0,-1545.36,47.47
24.67,93.3,2.66,0.23,0.86,2.4,1.74,10.76,14.97,6.92,3.36,-42.0,-1576.69,46.73
23.65,85.4,1.78,0.28,0.5,2.12,1.61,14.23,16.27,4.78,2.75,-41.0,-1551.29,52.44
23.44,109.8,1.0,0.34,0.6,2.18,1.63,10.27,14.89,4.92,3.45,-40.0,-1467.65,61.61
24.01,125.3,1.07,0.47,1.38,2.35,1.83,10.16,17.11,8.81,1.86,-37.0,-1581.06,22.22
21.05,118.5,0.69,0.59,3.32,2.12,1.62,14.21,15.01,4.68,3.97,-47.0,-1407.16,26.01
24.75,81.4,2.84,0.64,0.5,2.26,1.76,11.26,16.08,6.72,1.9,-40.0,-1363.67,33.51
20.27,118.6,2.37,0.7,1.66,2.44,1.74,14.28,15.05,4.78,4.0,-44.0,-1493.0,69.92
23.8,115.2,1.52,0.45,0.51,2.33,1.79,13.44,14.9,5.76,4.3,-33.0,-1867.47,55.71
22.44,105.9,0.64,0.05,1.25,2.04,1.53,13.03,14.1,7.29,6.22,-26.0,-1844.33,49.8
22.68,102.1,0.89,0.12,3.06,2.2,1.53,11.54,16.91,7.11,3.41,-47.0,-1489.4,29.16
20.47,124.8,3.61,0.72,0.56,2.28,1.76,12.22,17.42,8.97,5.11,-28.0,-1760.64,61.91
24.37,99.2,1.38,0.9,1.18,2.57,1.63,11.22,15.84,4.23,2.79,-39.0,-1466.98,53.01
20.16,117.7,1.29,0.78,2.52,2.32,1.81,10.1,15.92,7.87,6.82,-41.0,-1471.46,57.15
23.51,93.3,2.66,0.23,1.0,2.34,1.74,10.76,14.97,8.7,4.51,-41.0,-1626.34,47.04
24.25,106.3,1.01,0.23,0.51,2.36,1.78,11.64,14.97,7.11,3.78,-34.0,-1680.68,45.14
24.03,85.8,1.53,0.52,1.93,2.28,1.78,10.3,14.98,6.88,3.56,-46.0,-1519.8,52.71
23.98,103.2,3.22,0.43,0.5,2.45,1.61,14.15,16.27,4.81,2.69,-33.0,-1684.73,46.4
22.61,118.6,0.69,0.6,1.66,2.04,1.51,14.22,15.05,4.65,3.91,-42.0,-1621.49,43.1
23.87,117.5,1.61,0.42,0.78,2.31,1.65,14.5,17.43,4.63,1.7,-31.0,-1756.7,42.34
24.74,108.4,1.05,0.32,2.3,2.43,1.79,13.75,16.87,4.51,1.39,-41.0,-1693.37,35.76
24.29,99.6,3.04,0.46,0.5,2.62,1.79,13.75,14.02,4.58,4.69,-34.0,-1799.79,65.84
22.68,125.3,1.07,0.15,2.69,2.34,1.82,10.16,17.13,7.3,1.86,-44.0,-1580.05,31.04
23.45,109.4,3.35,0.48,0.5,2.6,1.81,10.3,16.0,7.04,3.55,-32.0,-1576.59,44.71
23.84,85.4,2.56,0.62,0.93,2.24,1.74,11.75,16.91,7.41,2.25,-39.0,-1474.81,33.01
23.66,122.9,2.63,0.69,0.95,2.4,1.74,12.33,12.75,0.65,1.07,-44.0,-1622.43,77.92
24.03,85.8,1.52,0.5,1.82,2.21,1.7,11.45,14.98,6.43,3.96,-46.0,-1573.75,54.34
23.08,86.2,2.89,0.64,0.52,2.18,1.68,11.26,16.44,6.63,1.71,-40.0,-1298.06,40.18
24.74,108.4,3.09,0.58,0.5,2.52,1.79,13.57,16.87,4.51,1.28,-31.0,-1587.31,46.8
23.05,135.4,1.0,0.58,1.06,2.12,1.62,12.1,14.96,5.31,2.45,-43.0,-1576.58,46.54
23.6,85.0,2.89,0.64,0.5,2.21,1.71,12.22,16.34,6.02,1.9,-40.0,-1374.09,44.0
24.73,136.6,2.95,0.58,0.54,2.37,1.53,13.03,16.92,4.47,1.35,-26.0,-1685.1,49.75
23.64,85.6,1.36,0.63,1.85,2.23,1.73,11.56,16.34,6.14,1.88,-44.0,-1459.67,44.6
24.75,120.0,2.89,0.65,0.5,2.22,1.67,11.26,16.34,6.55,1.9,-32.0,-1621.69,34.02
21.25,126.2,1.13,0.99,1.0,2.47,1.97,10.01,16.02,11.18,5.18,-28.0,-1604.55,51.59
24.25,93.3,2.65,0.23,0.58,2.37,1.79,10.76,14.97,7.99,3.78,-39.0,-1599.21,44.86
