X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,ANG,AVG,RIP
22.22,104.8,0.52,0.22,3.04,2.24,1.64,12.67,14.7,2.17,0.14,-39.0,-319.43,72.88
24.97,130.5,1.8,0.09,0.54,2.15,1.65,10.28,11.07,0.48,0.48,-43.0,-307.91,71.81
24.8,104.9,0.77,0.86,2.6,2.42,1.57,11.17,12.76,1.95,0.36,-44.0,-286.2,65.67
16.52,134.2,2.77,0.03,2.39,2.02,1.52,13.25,14.42,2.15,0.99,-41.0,-386.78,38.28
24.93,130.4,2.45,0.88,0.54,2.42,1.78,10.38,17.0,0.99,1.07,-9.0,-322.58,128.49
16.52,134.1,2.78,0.24,2.39,2.04,1.54,13.16,16.49,3.11,2.36,-36.0,-390.05,66.94
24.16,133.7,0.7,0.33,1.94,2.23,1.62,12.74,13.52,0.4,0.87,-40.0,-334.5,72.91
24.94,103.3,1.15,0.2,1.27,2.38,1.78,13.7,14.8,4.35,3.25,-29.0,-411.17,58.19
24.78,137.8,0.52,0.64,2.85,2.38,1.63,11.07,12.94,3.0,1.13,-41.0,-300.95,74.76
24.64,134.1,1.27,0.87,2.12,2.56,1.89,14.46,17.15,3.9,1.21,-16.0,-424.21,66.05
24.94,103.3,1.03,0.2,1.3,2.62,1.79,14.44,17.13,3.42,0.73,-17.0,-407.12,67.66
24.7,123.6,0.52,0.64,3.02,2.1,1.59,12.76,16.42,3.88,1.88,-25.0,-385.07,84.53
21.03,133.9,0.82,0.37,3.2,2.51,1.87,10.61,14.83,5.04,4.94,-27.0,-371.48,126.45
24.29,133.4,0.74,0.22,1.27,2.48,1.62,11.49,12.76,3.17,2.43,-38.0,-339.89,74.78
23.77,120.5,0.64,0.23,0.51,2.5,1.62,11.11,13.24,3.13,2.35,-37.0,-334.34,81.62
