X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,ANG,AVG,RIP
22.95,90.6,1.17,0.63,1.88,2.22,1.72,12.47,17.06,7.58,2.99,-43.0,-1489.23,38.47
24.22,120.4,1.52,0.48,1.94,2.24,1.74,10.21,11.32,2.99,1.88,-45.0,-1719.82,65.28
24.82,123.8,0.74,0.45,2.64,2.34,1.52,10.21,17.42,7.21,0.76,-37.0,-1470.85,34.41
23.79,110.5,2.01,0.43,1.35,2.32,1.64,12.66,16.12,4.99,1.53,-42.0,-1619.06,48.6
23.89,111.9,1.33,0.91,2.19,2.5,1.79,10.08,15.95,6.68,3.16,-42.0,-1475.93,33.46
24.83,123.6,3.04,0.43,0.53,2.41,1.51,11.1,16.61,7.02,1.51,-29.0,-1556.35,43.73
23.74,114.8,1.32,0.38,1.1,2.18,1.56,11.29,16.26,5.51,2.96,-40.0,-1657.08,51.25
21.86,115.9,0.5,0.33,3.63,2.22,1.71,10.97,16.35,7.47,2.42,-46.0,-1296.75,35.78
23.91,116.4,1.35,0.71,1.62,2.16,1.57,10.93,17.06,6.97,2.02,-39.0,-1584.23,29.2
18.52,127.3,1.56,0.65,2.93,2.35,1.79,12.47,17.06,4.82,3.91,-48.0,-1308.79,57.06
22.05,134.5,2.11,0.51,2.02,2.2,1.7,11.91,15.99,6.56,2.48,-44.0,-1665.98,51.36
22.04,134.4,0.5,0.33,3.63,2.08,1.55,10.61,16.3,7.47,4.66,-44.0,-1319.54,46.8
21.45,133.9,0.61,0.99,3.15,2.13,1.59,13.4,14.99,6.24,4.65,-42.0,-1445.87,53.23
22.09,98.8,1.17,0.67,1.92,2.26,1.72,12.47,17.06,8.42,3.85,-43.0,-1476.23,35.35
21.61,92.5,1.02,0.67,1.92,2.15,1.65,12.46,17.65,8.46,3.74,-43.0,-1405.89,35.47
24.18,120.8,0.57,0.67,1.22,2.04,1.53,12.66,16.29,5.66,2.16,-39.0,-1629.02,33.59
24.59,120.9,1.17,0.67,1.92,2.11,1.54,12.3,17.06,6.11,1.35,-38.0,-1666.62,30.32
21.53,124.4,0.96,0.95,2.61,2.03,1.53,11.94,14.94,5.79,2.79,-46.0,-1377.94,30.98
24.95,90.8,0.99,0.43,2.21,2.26,1.51,10.27,14.91,5.76,1.55,-44.0,-1431.04,25.54
23.8,76.9,1.42,0.66,1.13,2.04,1.54,11.09,13.06,3.55,1.58,-45.0,-1345.02,57.16
22.15,114.8,1.02,0.43,2.61,2.18,1.56,10.13,16.99,5.1,3.86,-45.0,-1434.35,50.19
23.71,115.6,0.95,0.75,2.59,2.08,1.56,11.24,15.95,5.51,3.07,-45.0,-1519.55,32.15
24.45,90.0,0.94,0.54,1.08,2.1,1.59,10.25,16.81,6.48,1.74,-41.0,-1382.24,25.95
24.22,110.5,1.5,0.51,1.27,2.41,1.72,10.31,17.32,6.07,1.46,-37.0,-1499.01,38.27
24.36,97.4,1.06,0.4,0.5,2.02,1.51,11.33,17.37,7.31,1.27,-34.0,-1427.21,34.38
21.93,129.9,0.5,0.33,3.63,2.08,1.55,10.82,14.68,4.37,4.66,-46.0,-1246.69,30.21
22.08,98.8,1.17,0.66,1.92,2.34,1.72,10.09,17.12,8.45,3.8,-43.0,-1340.83,38.77
23.84,114.6,1.37,0.71,1.62,2.24,1.73,10.88,14.91,5.56,1.53,-44.0,-1526.48,42.61
24.22,115.8,1.5,0.51,1.77,2.22,1.72,10.31,16.6,6.75,2.18,-42.0,-1622.01,36.23
22.72,94.6,1.06,0.6,0.54,2.17,1.67,10.08,16.66,7.21,1.77,-38.0,-1196.96,44.51
24.46,95.8,2.94,0.98,0.53,2.2,1.7,14.31,14.95,1.95,1.31,-42.0,-1516.95,61.63
23.71,115.2,0.97,0.34,2.6,2.29,1.77,11.17,15.95,5.51,3.34,-46.0,-1627.23,42.37
24.54,101.3,0.96,0.43,2.06,2.38,1.76,12.27,16.75,6.19,1.71,-42.0,-1566.62,26.1
24.46,85.8,2.99,1.0,0.5,2.22,1.72,14.38,17.32,4.12,1.22,-31.0,-1504.26,45.54
19.17,125.3,1.58,0.91,2.93,2.54,1.8,10.3,15.91,7.17,1.58,-43.0,-1112.82,28.71
18.09,130.8,1.33,0.45,2.52,2.31,1.51,12.69,17.01,5.87,1.55,-42.0,-1244.17,24.21
18.57,127.3,0.54,0.52,2.93,2.19,1.63,12.47,17.06,6.53,3.45,-48.0,-1183.86,38.81
23.68,75.7,3.02,0.98,0.5,2.02,1.52,14.33,17.45,4.99,1.87,-31.0,-1459.24,42.64
18.87,126.9,1.0,0.91,1.92,2.52,1.79,11.03,15.93,6.48,1.58,-42.0,-1062.95,55.67
24.98,89.8,1.03,0.4,2.21,2.37,1.59,10.27,14.91,6.1,3.11,-45.0,-1482.63,32.42
24.7,128.7,2.53,0.92,0.85,2.15,1.63,13.46,16.77,4.84,1.53,-30.0,-1749.96,41.86
19.74,123.4,1.58,0.87,2.93,2.06,1.54,10.88,15.91,6.61,4.78,-47.0,-1315.7,54.54
24.28,89.9,0.93,0.98,1.11,2.36,1.59,10.22,13.59,6.14,2.77,-42.0,-1325.04,47.38
23.72,84.3,1.16,0.58,2.06,2.21,1.68,11.08,16.57,7.75,2.71,-45.0,-1419.69,39.39
22.05,95.7,0.5,0.67,3.16,2.19,1.63,11.58,16.84,6.11,3.88,-46.0,-1263.93,45.45
24.52,116.5,0.92,0.51,1.37,2.24,1.72,10.31,16.68,6.2,1.8,-41.0,-1549.76,26.35
24.84,92.2,0.93,0.38,2.55,2.14,1.64,12.02,14.99,5.07,3.17,-47.0,-1603.83,41.49
18.39,127.5,0.94,0.66,2.6,2.41,1.79,11.17,15.91,5.51,2.22,-46.0,-1110.18,30.29
19.55,120.9,1.17,0.43,2.1,2.39,1.89,10.89,16.97,7.98,1.9,-44.0,-1303.06,21.98
24.19,97.8,0.92,0.43,2.63,2.01,1.51,10.12,17.33,4.58,0.93,-41.0,-1474.35,29.42
23.72,96.0,0.86,0.58,2.66,2.48,1.98,12.23,13.41,5.89,5.52,-44.0,-1574.14,40.51
24.88,70.5,1.89,0.43,1.35,2.02,1.52,12.67,16.59,5.45,1.53,-43.0,-1554.9,47.33
23.82,114.8,0.96,0.69,2.52,2.27,1.77,12.42,14.85,6.0,4.11,-44.0,-1641.05,38.32
22.12,120.5,1.29,0.67,1.95,2.54,1.76,12.46,17.26,6.1,2.87,-38.0,-1570.94,40.67
16.78,117.9,1.96,0.18,2.79,2.05,1.55,10.06,11.66,4.19,2.6,-48.0,-1384.83,37.17
21.93,130.0,0.5,0.17,3.65,2.08,1.56,12.32,16.28,4.15,4.79,-46.0,-1369.63,33.22
24.57,134.6,1.23,0.39,1.67,2.48,1.68,10.27,16.75,5.47,1.68,-36.0,-1662.18,36.45
22.08,120.9,1.17,0.6,1.92,2.08,1.54,12.3,17.06,7.49,3.86,-42.0,-1630.96,35.56
22.53,124.2,1.19,0.93,1.92,2.23,1.72,10.88,15.91,6.57,1.54,-43.0,-1425.9,27.55
22.72,124.6,1.27,0.57,1.95,2.31,1.65,10.08,15.89,7.21,2.73,-44.0,-1486.49,33.35
