X1,X2,X3,X4,X5,X6,X7,X8,ANG,AVG,RIP
17.67,112.9,1.23,0.52,3.37,2.07,1.57,10.34,-43.0,-133.96,99.0
20.14,105.1,0.52,0.37,3.07,2.11,1.54,14.74,-28.0,-205.45,78.39
22.99,125.6,2.86,0.39,1.07,2.05,1.54,14.74,-28.0,-212.95,74.11
23.53,108.1,1.79,0.2,1.8,2.37,1.55,10.61,-44.0,-145.81,104.54
23.67,140.0,1.82,0.25,1.01,2.21,1.5,14.71,-28.0,-214.97,74.62
21.02,139.2,1.63,0.3,0.57,2.66,1.75,14.72,-27.0,-212.54,78.09
24.31,103.3,3.17,0.52,0.5,2.29,1.5,14.63,-28.0,-209.69,77.21
24.01,139.1,0.5,0.3,3.25,2.11,1.54,14.8,-26.0,-210.99,76.75
23.53,105.7,1.66,0.41,1.89,2.14,1.54,14.77,-27.0,-214.75,73.14
19.88,95.2,1.46,0.77,2.1,2.0,1.5,14.72,-27.0,-206.61,79.54
23.27,103.6,0.59,0.66,1.93,2.13,1.54,14.69,-27.0,-210.58,76.51
19.13,111.7,0.86,0.06,3.52,2.24,1.74,13.65,-36.0,-190.39,76.16
23.87,92.2,0.63,0.42,2.79,2.14,1.5,14.43,-30.0,-203.1,79.26
16.35,136.9,2.33,0.04,2.59,2.35,1.85,12.59,-39.0,-182.48,76.68
17.48,117.4,1.3,0.18,2.95,2.13,1.63,10.65,-41.0,-145.27,95.35
23.53,105.7,0.59,0.41,2.95,2.13,1.54,14.66,-29.0,-206.92,76.92
23.53,105.6,0.68,0.51,2.78,2.06,1.55,12.64,-42.0,-166.42,93.55
20.88,104.4,1.46,0.17,2.77,2.19,1.69,14.72,-29.0,-216.32,68.75
22.79,132.9,1.5,0.54,0.75,2.51,1.58,14.52,-31.0,-207.76,78.68
23.67,133.3,1.95,0.4,1.86,2.21,1.5,14.78,-28.0,-217.54,73.25
20.01,95.2,2.21,0.77,1.09,2.01,1.51,14.69,-27.0,-205.98,80.25
22.48,134.3,1.23,0.39,2.56,2.14,1.54,14.53,-31.0,-207.56,76.57
19.41,139.0,1.22,0.4,2.64,2.05,1.55,14.93,-27.0,-219.28,73.31
23.18,105.8,0.59,0.41,2.94,2.22,1.71,14.72,-28.0,-212.41,74.28
20.42,136.1,2.35,0.49,0.9,2.02,1.52,14.71,-29.0,-208.8,77.06
22.99,126.1,0.75,0.39,1.06,2.05,1.54,14.74,-26.0,-217.59,74.36
19.41,116.9,2.87,0.31,0.99,2.13,1.51,14.53,-30.0,-204.26,80.12
21.88,108.4,1.66,0.65,2.19,2.18,1.68,14.66,-28.0,-212.43,75.43
19.43,139.6,1.2,0.3,3.41,2.25,1.68,14.83,-28.0,-212.29,73.59
17.01,136.9,1.85,0.25,2.61,2.46,1.73,14.78,-27.0,-210.47,81.4
18.86,121.1,1.54,0.87,2.91,2.0,1.5,14.63,-29.0,-203.71,80.1
23.35,139.2,0.5,0.3,3.38,2.22,1.65,14.39,-30.0,-202.07,81.92
22.86,134.3,1.24,0.64,2.69,2.14,1.5,14.84,-27.0,-216.57,72.97
16.48,136.6,1.46,0.24,3.16,2.23,1.69,14.83,-28.0,-216.4,72.73
19.21,104.6,1.43,0.14,2.4,2.01,1.51,14.48,-30.0,-206.33,73.97
22.82,138.7,1.17,0.32,2.56,2.14,1.5,14.84,-27.0,-215.61,72.75
23.78,125.2,1.98,0.45,1.72,2.4,1.66,14.66,-29.0,-214.96,76.21
23.27,103.6,1.18,0.42,2.41,2.38,1.74,14.69,-28.0,-213.64,75.5
19.54,133.3,1.48,0.64,2.95,2.67,1.75,14.72,-29.0,-208.77,81.04
23.16,115.3,0.67,0.89,1.66,2.49,1.83,14.47,-30.0,-208.0,79.79
20.31,114.5,1.25,0.4,2.39,2.46,1.75,14.72,-28.0,-210.92,79.32
24.12,139.1,0.56,0.3,3.18,2.11,1.54,14.8,-26.0,-210.7,77.2
19.49,117.1,3.01,0.07,1.32,2.19,1.68,14.85,-28.0,-219.34,68.52
23.27,103.6,0.59,0.66,1.07,2.13,1.54,14.69,-27.0,-210.18,77.51
20.55,134.2,1.9,0.62,2.52,2.7,1.79,14.72,-27.0,-211.52,79.43
20.89,108.4,1.35,0.52,2.93,2.01,1.51,14.93,-26.0,-215.92,71.81
18.43,116.4,1.46,0.28,0.6,2.24,1.51,14.53,-29.0,-198.56,87.11
21.02,139.2,1.49,0.3,0.57,2.64,1.75,14.7,-27.0,-215.25,77.44
23.16,107.2,0.63,0.7,2.65,2.15,1.51,14.78,-27.0,-212.86,75.44
19.88,104.4,2.07,0.18,2.12,2.02,1.52,14.47,-31.0,-208.3,71.48
15.45,137.9,1.67,0.24,3.29,2.23,1.69,14.52,-30.0,-205.74,75.19
19.88,95.6,2.05,0.71,2.07,2.01,1.51,14.72,-28.0,-207.57,77.72
20.66,95.1,2.12,0.77,1.39,2.0,1.5,14.66,-28.0,-206.64,78.9
23.64,118.7,0.52,0.41,1.0,2.1,1.54,14.77,-26.0,-217.84,75.36
22.44,137.8,0.72,0.25,2.74,2.18,1.51,14.78,-28.0,-213.48,74.06
19.53,103.8,1.66,0.61,2.62,2.13,1.63,14.72,-28.0,-209.73,76.51
19.42,136.4,1.17,0.6,2.76,2.14,1.5,14.84,-27.0,-211.47,78.76
22.93,92.8,2.83,0.41,0.99,2.2,1.7,14.42,-30.0,-207.27,77.48
19.14,134.3,1.13,0.31,2.78,2.37,1.74,14.79,-28.0,-213.21,77.45
22.48,118.9,0.66,0.4,3.0,2.1,1.5,14.66,-29.0,-208.03,76.33
24.78,139.3,0.5,0.31,3.11,2.11,1.54,14.69,-26.0,-211.7,80.45
19.74,122.1,1.48,0.33,2.96,2.16,1.66,14.7,-29.0,-213.89,72.02
23.27,104.4,0.63,0.41,2.77,2.19,1.69,14.64,-29.0,-210.07,75.48
19.91,104.6,1.46,0.11,2.76,2.19,1.69,14.47,-31.0,-210.01,71.07
23.14,105.7,1.66,0.26,1.5,2.14,1.54,14.77,-27.0,-215.53,73.01
19.88,95.2,2.04,0.77,1.53,2.01,1.51,14.72,-27.0,-207.33,79.39
23.27,103.6,0.56,0.4,3.29,2.11,1.5,14.46,-31.0,-199.77,78.87
20.31,110.4,1.75,0.29,2.39,2.37,1.87,14.88,-27.0,-220.12,70.68
19.65,104.6,1.43,0.17,2.76,2.16,1.5,14.72,-28.0,-208.1,76.62
22.84,111.6,3.44,0.97,0.5,2.34,1.84,14.92,-25.0,-221.25,74.35
23.52,105.7,0.59,0.41,2.88,2.28,1.54,14.66,-28.0,-208.23,77.75
24.01,138.6,0.5,0.3,3.26,2.12,1.54,14.71,-27.0,-209.49,78.07
19.34,99.3,1.41,0.51,2.41,2.02,1.52,13.94,-34.0,-187.98,83.17
19.68,132.7,0.67,0.38,2.55,2.1,1.5,14.69,-28.0,-207.55,79.86
16.49,138.5,1.68,0.3,2.77,2.26,1.68,14.83,-27.0,-212.9,76.81
23.67,140.0,2.34,0.25,1.01,2.22,1.5,14.71,-28.0,-215.1,74.8
24.57,102.2,1.48,0.52,0.5,2.29,1.5,14.7,-27.0,-213.46,76.45
19.24,139.3,1.67,0.08,2.73,2.08,1.51,14.68,-30.0,-213.23,70.41
19.25,116.8,1.43,0.06,2.72,2.2,1.62,14.72,-28.0,-212.75,73.21
24.01,139.7,0.5,0.62,2.77,2.1,1.54,14.8,-28.0,-213.45,75.76
22.89,92.0,1.75,0.41,1.46,2.0,1.5,14.44,-30.0,-204.76,77.14
19.14,120.0,1.67,0.86,2.69,2.0,1.5,14.7,-29.0,-204.68,78.89
20.42,136.1,3.4,0.55,0.9,2.23,1.73,14.89,-27.0,-218.0,76.17
19.54,133.0,1.62,0.64,0.54,2.38,1.87,14.88,-26.0,-215.46,80.87
19.39,139.6,1.15,0.63,2.74,2.38,1.74,14.84,-27.0,-213.9,78.56
19.24,132.5,1.43,0.87,0.66,2.36,1.72,14.73,-28.0,-206.94,83.25
24.12,136.9,0.51,0.04,2.59,2.4,1.9,12.61,-42.0,-173.03,94.22
22.99,125.6,1.77,0.39,1.93,2.05,1.54,14.74,-29.0,-214.64,72.43
19.63,140.0,1.7,0.23,1.47,2.22,1.51,14.78,-27.0,-210.26,79.17
19.2,139.1,3.47,0.05,1.16,2.08,1.51,14.82,-28.0,-215.93,73.54
24.31,103.1,1.56,0.52,1.84,2.14,1.5,14.63,-28.0,-210.93,76.57
19.14,120.0,1.63,0.86,2.91,2.0,1.5,14.72,-28.0,-206.25,78.58
19.55,137.6,1.37,0.95,1.41,2.3,1.73,14.78,-26.0,-212.34,80.96
19.34,99.3,2.82,0.51,1.01,2.02,1.52,14.77,-27.0,-208.39,77.63
23.52,111.5,3.0,0.41,0.59,2.46,1.72,14.57,-29.0,-212.53,78.07
17.03,136.9,2.37,0.25,2.45,2.46,1.77,14.78,-27.0,-210.66,78.63
19.89,133.7,1.44,0.11,2.76,2.19,1.69,14.69,-30.0,-216.62,69.29
22.87,104.7,1.43,0.18,2.47,2.12,1.62,14.72,-29.0,-217.35,68.75
22.89,117.9,1.71,0.45,1.63,2.0,1.5,14.94,-26.0,-220.64,69.68
19.14,120.0,1.58,0.85,0.74,2.04,1.53,14.89,-26.0,-212.46,80.29
22.48,134.3,1.23,0.47,2.56,2.11,1.51,14.66,-29.0,-211.17,75.28
23.64,107.8,2.71,0.41,1.09,2.33,1.7,14.77,-28.0,-217.22,74.4
15.07,139.1,0.51,0.3,3.25,2.19,1.66,14.71,-27.0,-202.26,80.31
19.14,137.1,1.66,0.83,2.64,2.0,1.5,14.69,-29.0,-209.52,79.17
23.08,103.6,0.59,0.36,3.21,2.15,1.54,14.69,-28.0,-207.48,76.16
23.63,139.0,1.0,0.3,2.82,2.3,1.68,14.83,-27.0,-218.02,72.69
22.83,139.1,0.6,0.3,2.84,2.11,1.51,14.8,-27.0,-213.2,74.69
20.65,95.1,2.12,0.64,1.44,2.0,1.5,14.65,-28.0,-207.59,77.99
24.4,109.0,1.61,0.52,0.52,2.68,1.76,14.89,-25.0,-221.7,73.83
19.5,106.9,1.2,0.63,2.95,2.19,1.69,14.66,-28.0,-207.55,78.83
19.5,118.6,2.83,0.41,0.72,2.3,1.72,14.59,-29.0,-206.49,80.47
23.95,104.8,1.81,0.28,1.91,2.22,1.66,14.87,-26.0,-220.59,70.71
23.12,134.3,1.17,0.77,2.71,2.14,1.5,14.85,-27.0,-214.56,74.43
19.45,133.0,3.13,0.64,0.5,2.31,1.52,14.72,-28.0,-205.05,82.27
22.95,95.5,2.8,0.44,0.76,2.01,1.51,14.71,-27.0,-212.57,74.71
23.8,96.4,2.72,0.45,0.7,2.4,1.9,14.48,-29.0,-211.27,78.53
19.34,99.3,1.4,0.1,1.0,2.02,1.52,14.77,-26.0,-208.17,81.22
19.88,95.6,2.08,0.77,1.39,2.01,1.51,14.72,-27.0,-207.3,79.53
20.46,136.0,1.53,0.55,0.9,2.13,1.53,14.91,-26.0,-216.55,76.67
24.01,139.3,0.59,0.62,2.77,2.1,1.54,14.8,-28.0,-213.04,76.42
22.59,123.7,1.86,0.49,1.84,2.23,1.66,14.74,-28.0,-215.55,73.59
20.88,109.7,1.5,0.32,2.77,2.18,1.68,14.72,-29.0,-214.71,70.68
19.74,139.2,1.69,0.94,2.64,2.16,1.66,14.69,-29.0,-210.91,78.61
22.91,108.5,1.43,0.52,2.47,2.12,1.62,14.72,-28.0,-215.46,72.6
24.15,104.8,1.77,0.28,1.91,2.22,1.66,14.87,-26.0,-221.11,70.05
19.14,137.2,1.66,0.03,0.57,2.15,1.5,14.89,-25.0,-212.57,80.35
19.9,110.4,1.75,0.29,2.38,2.32,1.82,14.88,-27.0,-220.74,71.11
23.67,140.0,2.34,0.23,0.51,2.28,1.5,14.71,-28.0,-215.44,75.11
22.84,133.0,0.55,0.99,0.5,2.35,1.85,14.92,-26.0,-221.58,74.31
24.48,105.1,1.65,0.52,0.84,2.29,1.5,14.81,-26.0,-216.65,74.35
22.73,95.1,2.11,0.76,1.39,2.01,1.5,14.74,-27.0,-211.06,74.51
15.55,126.1,0.75,0.39,1.16,2.03,1.53,14.74,-27.0,-196.18,88.96
20.45,104.6,1.43,0.53,0.97,2.19,1.69,14.72,-27.0,-210.16,80.26
19.29,139.3,1.45,0.49,3.19,2.09,1.53,14.89,-28.0,-212.12,75.01
23.64,107.5,2.8,0.7,1.0,2.32,1.69,14.77,-28.0,-216.63,74.42
19.05,108.1,1.61,0.52,0.52,2.16,1.66,14.65,-28.0,-204.32,83.82
24.08,116.4,2.16,0.06,1.32,2.19,1.68,14.78,-28.0,-221.05,69.88
24.71,134.0,0.5,0.31,2.66,2.07,1.5,14.55,-30.0,-209.34,79.19
21.0,139.1,1.49,0.3,0.57,2.63,1.74,14.54,-30.0,-205.74,80.33
24.57,138.3,1.48,0.52,1.92,2.29,1.5,14.7,-29.0,-216.61,75.46
19.65,104.6,1.43,0.18,2.69,2.16,1.5,14.72,-28.0,-207.88,76.9
23.27,103.3,0.62,0.41,2.94,2.0,1.5,14.63,-29.0,-207.4,74.96
19.75,121.1,1.67,0.86,2.69,2.0,1.5,14.7,-29.0,-206.54,78.06
22.98,105.6,1.46,0.39,2.18,2.19,1.67,14.47,-30.0,-210.0,76.23
19.87,134.0,1.23,0.82,2.56,2.1,1.5,14.66,-30.0,-204.12,80.57
23.27,103.6,0.59,0.71,1.07,2.13,1.54,14.69,-27.0,-210.34,77.05
24.4,108.9,1.61,0.3,0.52,2.68,1.76,14.85,-25.0,-220.85,74.31
23.24,105.7,1.18,0.42,2.33,2.37,1.73,14.77,-27.0,-216.27,74.51
20.65,132.9,1.67,0.64,1.5,2.16,1.66,14.52,-30.0,-204.39,80.14
20.83,111.7,1.46,0.16,2.77,2.19,1.69,14.72,-29.0,-216.03,68.92
19.68,132.7,1.0,0.3,2.43,2.1,1.5,14.69,-29.0,-205.41,79.26
22.79,125.6,1.92,0.39,1.92,2.07,1.56,14.74,-28.0,-216.63,71.56
19.14,134.3,1.64,0.29,2.78,2.37,1.73,14.79,-28.0,-215.5,75.5
20.84,92.0,1.82,0.06,1.44,2.05,1.55,14.64,-28.0,-212.16,72.24
23.12,134.3,2.85,0.64,0.83,2.34,1.7,14.84,-26.0,-220.88,74.22
19.86,106.6,1.44,0.14,2.76,2.11,1.61,14.69,-29.0,-215.14,69.86
24.13,96.4,0.52,0.45,1.93,2.4,1.9,14.88,-23.0,-222.34,73.86
23.01,104.4,1.23,0.72,2.65,2.0,1.5,14.72,-28.0,-210.78,74.13
22.9,102.4,1.19,0.29,1.91,2.18,1.66,14.87,-25.0,-219.6,71.49
19.86,118.8,2.08,0.74,1.03,2.19,1.69,14.94,-25.0,-217.29,76.98
22.99,125.6,0.68,0.39,0.68,2.04,1.54,14.94,-25.0,-222.12,73.22
19.91,104.6,2.79,0.52,1.39,2.2,1.7,14.47,-30.0,-205.27,78.04
16.48,138.6,1.44,0.24,3.16,2.23,1.69,14.83,-28.0,-216.39,72.85
23.49,105.8,1.65,0.41,1.89,2.22,1.72,14.78,-27.0,-217.69,72.76
22.89,118.0,1.64,0.45,1.64,2.0,1.5,14.94,-26.0,-221.02,69.65
20.03,135.2,1.23,0.28,2.18,2.11,1.51,14.66,-29.0,-207.74,78.4
22.82,138.7,1.13,0.17,2.56,2.16,1.51,14.84,-27.0,-216.67,72.04
23.55,139.4,2.34,0.3,1.48,2.35,1.85,14.72,-29.0,-218.02,73.7
20.85,104.6,1.34,0.18,2.93,2.01,1.51,14.93,-28.0,-217.73,66.23
23.27,103.6,0.59,0.66,1.14,2.13,1.54,14.69,-27.0,-211.83,76.82
19.49,136.8,3.01,0.92,1.35,2.3,1.8,14.82,-27.0,-215.11,77.82
20.29,104.4,2.07,0.18,1.52,2.02,1.52,14.47,-30.0,-207.04,74.91
24.57,102.2,1.48,0.54,1.01,2.22,1.5,14.7,-27.0,-213.25,76.34
19.27,111.3,1.8,0.35,2.55,2.1,1.5,14.69,-28.0,-208.95,76.68
19.05,137.2,1.71,0.29,2.73,2.09,1.58,14.63,-30.0,-213.17,72.84
20.92,125.6,1.78,0.4,1.93,2.04,1.54,14.66,-29.0,-214.13,74.31
23.38,137.9,0.5,0.24,3.37,2.23,1.69,14.69,-28.0,-209.42,77.07
19.85,108.5,1.53,0.1,2.69,2.27,1.77,14.89,-28.0,-222.78,67.07
23.32,109.0,3.2,0.09,0.5,2.3,1.51,14.82,-26.0,-216.91,73.3
23.16,118.2,0.63,0.41,2.65,2.15,1.51,14.78,-27.0,-215.36,74.63
24.58,139.5,1.77,0.08,1.63,2.08,1.51,14.59,-29.0,-217.09,74.08
19.63,137.5,0.67,0.94,1.45,2.39,1.73,14.88,-26.0,-214.77,80.46
23.19,139.6,1.24,0.55,2.42,2.18,1.54,14.69,-27.0,-213.55,75.55
19.22,138.6,3.45,0.05,1.16,2.09,1.52,14.82,-28.0,-215.11,73.23
19.41,102.7,1.73,0.3,0.53,2.08,1.58,14.81,-26.0,-208.72,81.44
23.64,118.7,2.75,0.36,1.07,2.32,1.69,14.93,-25.0,-223.06,72.92
24.22,106.8,0.5,0.52,0.5,2.51,1.72,14.72,-27.0,-215.18,77.25
19.92,124.6,2.47,0.11,1.07,2.07,1.56,14.74,-29.0,-215.18,73.56
21.08,137.4,1.66,0.4,2.64,2.01,1.51,14.69,-30.0,-211.49,72.47
22.44,137.8,0.72,0.25,2.74,2.16,1.51,14.78,-28.0,-213.61,73.92
23.27,103.7,0.59,0.52,3.21,2.15,1.54,14.88,-26.0,-212.03,73.36
15.57,139.2,1.67,0.3,3.23,2.23,1.66,14.69,-29.0,-209.62,75.84
23.56,103.6,1.66,0.41,1.68,2.13,1.55,14.69,-28.0,-214.06,74.54
22.89,104.3,3.4,0.97,0.5,2.34,1.84,14.92,-25.0,-220.71,73.03
20.31,110.4,1.59,0.37,2.54,2.37,1.87,14.88,-27.0,-218.55,72.07
23.65,136.9,1.77,0.24,1.46,2.36,1.64,14.78,-28.0,-216.59,74.7
23.67,140.0,1.24,0.26,1.19,2.22,1.5,14.72,-29.0,-217.62,74.75
23.95,104.8,2.11,0.63,1.35,2.07,1.51,14.96,-25.0,-219.58,70.84
22.93,118.7,1.15,0.41,1.0,2.0,1.5,14.93,-25.0,-220.51,71.9
19.28,133.7,1.43,0.14,2.72,2.19,1.69,14.72,-29.0,-217.88,70.1
24.22,136.9,0.67,0.92,1.99,2.39,1.73,14.78,-27.0,-218.66,76.01
20.03,107.4,0.63,0.09,2.76,2.27,1.72,14.78,-26.0,-214.21,76.02
23.67,140.0,1.82,0.25,1.01,2.17,1.51,14.71,-29.0,-214.63,76.0
22.78,138.7,1.84,0.32,1.9,2.14,1.5,14.85,-27.0,-215.42,72.94
22.8,110.5,1.22,0.38,2.39,2.34,1.84,14.88,-26.0,-222.42,71.36
22.01,136.8,1.46,0.17,2.67,2.04,1.54,14.72,-30.0,-218.55,67.99
22.31,108.0,0.63,0.4,2.56,2.1,1.5,14.66,-28.0,-208.88,76.28
20.35,111.5,3.46,0.98,0.5,2.37,1.87,14.97,-25.0,-217.41,77.28
20.86,105.1,2.77,0.68,0.74,2.26,1.69,14.73,-28.0,-210.26,77.35
22.48,134.3,1.26,0.47,2.54,2.11,1.51,14.66,-29.0,-211.4,75.31
24.29,125.6,2.86,0.39,0.52,2.01,1.5,14.74,-28.0,-214.18,76.05
23.01,103.3,2.61,0.52,1.06,2.33,1.54,14.63,-28.0,-210.46,76.44
22.82,133.5,1.17,0.32,2.73,2.15,1.5,14.84,-27.0,-214.67,73.13
24.45,108.9,1.76,0.3,1.69,2.68,1.76,14.72,-27.0,-216.95,76.2
23.79,106.1,1.43,0.18,1.9,2.12,1.62,14.72,-28.0,-217.04,71.94
24.13,98.8,0.5,0.45,1.93,2.6,1.9,14.89,-24.0,-221.53,74.0
23.64,133.0,0.55,0.21,0.51,2.64,1.84,14.92,-25.0,-223.74,73.41
22.82,98.9,1.08,0.17,2.56,2.16,1.51,14.84,-26.0,-214.84,72.25
24.15,87.4,1.16,0.45,1.93,2.33,1.83,14.93,-24.0,-219.96,72.46
24.54,103.6,0.62,0.54,2.72,2.05,1.54,14.63,-29.0,-210.07,76.25
19.27,125.5,1.84,0.35,2.55,2.01,1.5,14.69,-29.0,-210.66,74.35
24.4,109.0,1.6,0.52,0.93,2.7,1.76,14.93,-25.0,-223.58,73.46
19.27,111.7,1.46,0.19,2.72,2.19,1.69,14.72,-28.0,-215.35,72.07
19.94,134.3,1.23,0.47,2.56,2.02,1.51,14.66,-29.0,-208.93,76.82
24.31,138.0,0.5,0.56,3.21,2.33,1.54,14.68,-26.0,-209.24,82.34
19.67,118.7,2.83,0.41,1.0,2.2,1.7,14.87,-27.0,-216.58,74.77
23.67,126.1,1.82,0.42,1.0,2.38,1.72,14.77,-27.0,-219.38,74.05
19.27,132.6,1.46,0.41,3.19,2.08,1.51,14.82,-28.0,-211.44,74.12
22.9,138.0,1.19,0.25,1.94,2.22,1.69,14.87,-26.0,-220.45,72.25
24.16,118.7,2.75,0.36,0.98,2.32,1.69,14.93,-25.0,-222.05,72.14
23.01,104.4,1.45,0.75,2.42,2.0,1.5,14.71,-28.0,-210.58,74.04
22.08,108.0,0.63,0.4,2.55,2.1,1.5,14.66,-29.0,-206.76,77.0
19.0,139.3,1.74,0.02,2.73,2.07,1.5,14.68,-30.0,-214.25,69.17
20.88,109.7,0.62,0.32,3.48,2.14,1.55,14.72,-28.0,-204.44,77.55
23.67,120.4,1.92,0.24,1.32,2.02,1.51,14.7,-28.0,-216.17,72.43
23.3,110.5,1.21,0.29,2.39,2.34,1.84,14.88,-26.0,-222.72,71.16
22.55,133.0,0.5,0.99,0.57,2.03,1.53,14.92,-26.0,-218.43,73.4
23.64,118.7,2.84,0.41,0.87,2.34,1.72,14.58,-29.0,-213.41,78.44
19.68,133.2,0.67,0.38,2.84,2.1,1.5,14.69,-28.0,-207.77,79.62
19.68,132.7,1.0,0.47,2.56,2.1,1.5,14.69,-28.0,-207.44,79.74
20.88,104.4,1.46,0.03,2.77,2.19,1.69,14.72,-29.0,-218.53,66.26
19.9,133.6,1.75,0.29,2.38,2.32,1.82,14.88,-27.0,-221.93,71.63
23.91,117.1,3.01,0.11,0.52,2.23,1.5,14.86,-27.0,-217.02,73.37
23.04,118.7,2.01,0.41,1.0,2.36,1.72,14.77,-27.0,-217.87,74.1
22.48,138.0,0.72,0.25,2.74,2.18,1.51,14.78,-27.0,-214.95,74.93
24.29,125.4,2.86,0.39,0.52,2.01,1.5,14.74,-28.0,-213.8,76.5
22.06,138.7,1.45,0.17,2.67,2.02,1.52,14.72,-30.0,-216.37,68.35
24.57,102.2,1.48,0.54,1.01,2.24,1.5,14.7,-27.0,-213.31,76.24
24.31,109.0,3.17,0.52,0.5,2.32,1.53,14.9,-26.0,-218.15,73.66
20.43,134.3,1.67,0.08,2.66,2.08,1.51,14.68,-30.0,-214.58,70.09
24.49,108.9,1.9,0.33,1.13,2.32,1.76,14.85,-26.0,-221.43,72.81
20.84,139.6,1.82,0.06,1.41,2.05,1.55,14.64,-29.0,-213.76,71.78
20.31,110.4,1.43,0.37,2.76,2.17,1.67,14.72,-28.0,-214.39,72.85
23.67,136.1,2.32,0.23,0.51,2.28,1.5,14.69,-28.0,-213.87,76.01
19.31,118.7,1.45,0.14,2.92,2.19,1.69,14.71,-30.0,-215.51,69.82
23.01,104.5,2.61,0.48,1.16,2.3,1.51,14.63,-29.0,-208.59,76.4
22.8,111.1,1.22,0.25,2.32,2.34,1.84,14.89,-26.0,-222.76,69.44
24.23,105.7,0.5,0.26,1.57,2.08,1.54,14.94,-23.0,-220.44,72.39
24.47,104.8,1.77,0.23,1.86,2.3,1.74,14.87,-27.0,-222.67,70.97
19.27,111.3,1.8,0.35,1.48,2.09,1.5,14.69,-28.0,-206.05,80.3
19.89,138.9,1.44,0.11,2.76,2.24,1.69,14.69,-30.0,-216.59,71.6
20.56,104.4,1.46,0.17,0.79,2.19,1.69,14.74,-26.0,-211.27,79.69
22.86,104.8,1.81,0.28,1.85,2.18,1.66,14.87,-27.0,-221.04,69.66
23.67,136.8,1.77,0.25,1.01,2.0,1.5,14.77,-28.0,-218.66,72.44
22.87,140.0,2.42,0.99,0.5,2.0,1.5,14.71,-29.0,-210.19,77.12
22.95,138.6,1.14,0.44,0.76,2.01,1.51,14.71,-28.0,-212.49,76.24
22.91,116.9,0.52,0.41,1.0,2.0,1.5,14.88,-25.0,-216.11,74.14
22.01,136.4,1.46,0.19,0.52,2.28,1.5,14.67,-29.0,-209.9,78.18
24.29,111.4,2.82,0.39,0.52,2.09,1.5,14.74,-27.0,-214.69,75.21
20.85,104.6,1.35,0.18,2.92,2.01,1.51,14.89,-28.0,-218.67,66.56
20.81,116.8,1.53,0.16,2.77,2.2,1.62,14.72,-29.0,-212.34,71.74
22.42,104.6,1.43,0.11,2.56,2.19,1.69,14.72,-29.0,-217.63,68.0
24.78,110.1,3.08,0.21,0.51,2.13,1.53,14.9,-25.0,-220.54,73.09
22.94,132.7,1.0,0.3,2.34,2.1,1.5,14.69,-29.0,-214.25,73.84
23.64,139.4,1.51,0.25,1.01,2.17,1.51,14.49,-30.0,-208.05,79.75
19.65,139.0,0.67,0.1,2.55,2.1,1.5,14.69,-28.0,-210.92,77.53
19.14,101.4,1.66,0.89,2.61,2.0,1.5,14.69,-29.0,-204.36,79.34
19.38,113.1,2.81,0.08,1.32,2.18,1.67,14.85,-28.0,-219.85,69.26
19.86,106.6,1.22,0.11,2.88,2.11,1.61,14.65,-29.0,-212.73,71.13
19.85,108.5,1.53,0.1,2.64,2.27,1.77,14.89,-28.0,-222.47,67.09
22.51,125.6,0.61,0.39,0.68,2.04,1.54,14.94,-25.0,-218.56,73.37
23.27,103.4,1.47,0.66,1.06,2.17,1.67,14.69,-27.0,-214.5,75.65
19.75,137.6,1.67,0.86,2.69,2.44,1.73,14.78,-28.0,-210.45,79.87
23.14,105.7,1.66,0.26,1.5,2.12,1.54,14.77,-27.0,-215.77,72.76
19.81,110.4,1.22,0.38,2.39,2.31,1.81,14.88,-26.0,-215.03,75.7
24.97,139.3,0.5,0.31,3.07,2.43,1.86,14.69,-27.0,-214.49,79.79
24.4,109.0,1.6,0.52,0.52,2.68,1.76,14.77,-27.0,-216.42,76.04
19.86,106.1,1.44,0.14,2.76,2.11,1.61,14.69,-29.0,-215.94,70.06
22.48,134.3,1.23,0.3,2.43,2.15,1.55,14.66,-29.0,-213.36,74.47
22.9,102.4,1.19,0.29,2.08,2.18,1.66,14.87,-26.0,-218.57,71.04
22.48,111.1,1.23,0.39,2.56,2.11,1.51,14.39,-31.0,-203.76,77.35
19.38,140.0,1.24,0.26,1.34,2.22,1.72,14.71,-28.0,-213.58,79.66
23.67,140.0,2.81,0.27,1.01,2.21,1.5,14.71,-28.0,-214.38,76.93
22.44,134.1,1.26,0.47,2.54,2.11,1.51,14.66,-29.0,-211.24,74.69
19.75,121.3,1.67,0.86,2.8,2.0,1.5,14.7,-29.0,-206.94,77.32
20.26,110.4,1.75,0.29,2.39,2.37,1.87,14.88,-27.0,-219.97,70.83
19.41,139.2,1.73,0.3,2.68,2.08,1.58,14.91,-29.0,-219.66,69.16
24.31,103.3,3.19,0.52,0.5,2.29,1.5,14.65,-28.0,-210.87,76.9
19.76,112.9,1.5,0.32,2.77,2.18,1.68,14.72,-29.0,-213.89,72.65
19.14,139.3,1.97,0.08,2.45,2.44,1.51,14.82,-28.0,-211.54,77.72
21.08,137.4,1.66,0.4,2.64,2.01,1.51,14.86,-29.0,-215.95,68.87
19.88,104.6,1.59,0.11,2.54,2.19,1.69,14.88,-28.0,-221.03,67.32
19.14,137.1,1.68,0.83,2.64,2.01,1.5,14.71,-30.0,-207.68,78.28
