X1,X2,X3,X4,X5,X6,X7,X8,COG
24.74,136.8,0.5,0.23,3.12,2.06,1.51,12.61,18.99
24.37,115.9,2.74,0.23,0.81,2.33,1.71,14.83,19.15
19.78,97.9,0.5,0.4,3.91,2.05,1.55,10.84,19.62
23.3,132.4,3.41,0.24,0.5,2.38,1.54,14.01,20.17
23.34,123.5,0.5,0.99,2.56,2.01,1.51,12.47,19.37
23.12,132.3,1.46,0.27,2.22,2.33,1.58,10.58,18.82
24.37,102.3,0.58,0.08,2.66,2.14,1.56,10.87,19.87
17.6,123.0,1.28,0.35,2.6,2.26,1.63,14.4,19.43
19.34,101.0,1.29,0.03,1.47,2.06,1.52,12.61,18.73
20.43,101.7,0.83,0.19,3.34,2.12,1.58,13.34,20.65
24.37,135.6,1.23,0.22,0.88,2.34,1.68,12.61,19.5
20.9,109.5,0.9,0.18,2.96,2.11,1.61,12.86,19.63
24.8,135.0,0.73,0.45,2.63,2.42,1.85,10.63,19.11
24.39,135.1,1.7,0.18,1.67,2.16,1.66,12.79,19.21
24.64,134.6,0.5,0.19,3.14,2.15,1.65,12.76,19.29
24.66,110.8,2.74,0.22,0.51,2.25,1.71,14.83,19.19
17.74,134.5,0.53,0.76,2.23,2.1,1.6,13.35,20.8
21.0,92.4,1.46,0.27,1.98,2.08,1.58,12.54,19.49
19.16,134.6,2.81,0.76,1.61,2.16,1.56,10.62,18.75
19.39,109.6,1.3,0.4,2.99,2.05,1.55,10.63,18.82
24.05,95.0,2.08,0.3,1.56,2.2,1.7,14.01,20.26
24.65,132.3,2.11,0.27,1.54,2.5,1.76,13.02,20.56
24.5,127.9,2.19,0.03,1.51,2.6,1.67,10.29,19.5
24.6,137.7,2.64,0.08,0.77,2.09,1.51,10.87,19.83
23.14,134.5,2.0,0.23,1.59,2.12,1.51,10.7,19.01
18.12,131.4,1.35,0.39,3.26,2.06,1.55,10.63,19.03
24.33,101.0,0.5,0.03,3.11,2.04,1.54,12.65,19.13
20.89,109.4,0.5,0.01,3.15,2.25,1.71,14.73,18.88
23.26,105.6,1.59,0.4,2.0,2.12,1.55,10.63,18.88
19.36,102.6,3.2,0.33,0.57,2.03,1.53,14.78,18.65
19.06,102.3,1.29,0.03,1.37,2.05,1.55,12.6,19.11
24.49,112.0,0.5,0.19,2.01,2.18,1.66,11.08,20.51
16.9,127.6,1.55,0.1,1.01,2.24,1.74,12.82,19.98
21.69,116.1,1.54,0.35,2.23,2.53,1.98,12.29,20.68
20.64,123.7,0.65,0.36,2.35,2.5,1.84,12.7,19.49
24.47,128.0,1.33,0.62,2.09,2.08,1.58,13.97,20.45
19.34,131.3,0.74,0.03,2.21,2.17,1.57,12.68,19.14
18.01,132.5,1.29,0.17,3.07,2.5,1.53,12.09,20.5
19.24,138.4,1.35,0.23,0.77,2.18,1.57,10.92,19.81
19.62,111.2,1.61,0.05,2.93,2.1,1.56,13.32,20.83
19.34,101.6,0.74,0.04,3.15,2.07,1.57,12.61,18.94
24.47,101.0,2.64,0.03,0.7,2.05,1.51,12.61,19.06
18.07,130.4,1.25,0.79,2.12,2.13,1.55,10.61,18.82
23.8,132.7,2.08,0.03,1.7,2.51,1.76,12.67,19.46
19.78,110.1,0.5,0.16,3.99,2.05,1.55,10.63,18.71
23.18,132.5,0.5,0.13,2.95,2.1,1.59,14.47,19.43
19.45,109.6,1.46,0.17,3.04,2.05,1.55,12.79,19.51
23.45,92.3,2.64,0.03,0.7,2.05,1.51,12.61,18.76
19.71,109.5,0.5,0.18,3.94,2.09,1.55,10.66,18.88
22.57,95.9,1.42,0.19,2.04,2.34,1.84,11.19,21.01
19.66,126.1,1.7,0.18,2.57,2.16,1.66,13.61,20.67
23.27,131.4,1.87,0.48,1.79,2.37,1.56,12.57,19.4
19.62,111.2,1.61,0.05,2.9,2.17,1.63,13.22,20.9
16.9,131.9,1.46,0.1,1.01,2.25,1.75,12.82,19.99
23.9,97.9,0.5,0.18,3.17,2.06,1.55,10.92,19.99
19.37,116.1,1.26,0.03,3.03,2.26,1.71,12.61,19.36
20.24,102.1,0.93,0.36,2.59,2.05,1.55,10.45,19.05
19.78,97.1,0.5,0.4,3.92,2.03,1.53,12.62,18.71
24.37,101.0,0.5,0.03,3.11,2.04,1.54,12.65,18.93
20.71,109.9,0.5,0.15,3.13,2.2,1.66,14.73,18.76
24.44,94.3,1.46,0.27,2.04,2.3,1.55,10.17,19.61
18.07,130.4,2.5,0.78,2.12,2.13,1.55,10.61,18.8
24.39,133.7,1.69,0.12,1.67,2.16,1.66,12.79,19.37
23.79,95.2,0.5,0.23,1.35,2.17,1.67,14.67,18.68
24.07,91.1,1.91,0.15,1.59,2.05,1.51,10.78,19.32
19.37,101.0,1.26,0.03,2.23,2.06,1.56,11.87,20.64
23.45,102.2,0.91,0.35,2.88,2.08,1.58,14.66,18.83
24.5,131.9,1.29,0.22,1.4,2.18,1.65,14.01,20.51
19.37,111.8,1.3,0.4,2.6,2.04,1.54,10.63,18.65
24.42,135.1,1.7,0.17,1.22,2.22,1.72,12.79,19.63
18.13,130.7,1.09,0.18,2.32,2.08,1.57,14.96,19.17
23.49,102.5,0.5,0.24,3.27,2.22,1.68,14.44,19.62
24.32,99.0,1.22,0.79,2.42,2.13,1.55,12.65,18.86
19.78,109.5,0.52,0.39,3.97,2.05,1.55,10.79,19.38
21.27,124.4,1.28,0.36,2.34,2.37,1.71,10.33,19.71
20.05,126.2,1.35,0.08,2.69,2.28,1.69,10.63,18.96
24.44,134.7,1.69,0.2,1.72,2.09,1.59,10.22,19.39
24.13,134.9,0.53,0.27,2.95,2.13,1.55,10.46,18.77
24.05,97.9,0.5,0.98,3.13,2.2,1.7,14.01,20.54
19.34,101.0,1.26,0.03,3.01,2.02,1.51,12.61,18.82
23.22,124.7,1.54,0.17,2.11,2.07,1.57,13.83,20.7
19.34,100.3,1.25,0.04,3.01,2.04,1.54,12.62,19.11
16.51,132.4,1.96,0.18,3.03,2.12,1.62,13.63,21.13
23.34,109.5,0.66,0.28,1.19,2.2,1.66,14.96,19.26
19.56,127.5,1.18,0.27,2.29,2.22,1.61,13.45,20.81
19.33,102.0,1.8,0.76,2.23,2.07,1.57,12.61,18.88
24.59,91.1,0.5,0.01,3.02,2.05,1.51,14.71,18.62
19.36,101.0,3.75,0.33,0.53,2.06,1.53,14.83,18.78
17.59,127.2,1.39,0.35,2.34,2.13,1.63,10.37,19.46
19.34,128.1,1.38,0.27,3.01,2.05,1.51,12.61,19.03
18.21,120.1,3.09,0.42,1.73,2.28,1.78,13.17,20.99
24.4,109.9,0.52,0.24,3.13,2.26,1.72,12.13,20.78
24.36,135.1,1.31,0.45,1.17,2.23,1.72,10.63,19.13
24.45,101.0,0.74,0.02,2.86,2.05,1.51,12.61,18.97
24.49,109.9,0.51,0.01,3.13,2.16,1.66,14.98,19.56
20.67,114.2,0.52,0.98,3.65,2.16,1.66,13.56,20.86
17.11,132.4,1.89,0.18,3.06,2.14,1.62,10.18,20.13
19.34,101.0,1.37,0.03,2.31,2.06,1.54,14.71,18.58
17.6,124.4,1.28,0.35,2.37,2.22,1.56,10.43,19.15
24.5,130.9,1.51,0.39,1.88,2.36,1.51,12.53,19.37
22.54,115.4,1.6,0.19,2.16,2.4,1.88,11.02,20.67
19.74,130.3,1.12,0.4,2.26,2.12,1.62,14.93,19.18
24.39,135.1,1.7,0.18,1.73,2.02,1.52,12.79,18.93
15.92,132.4,1.38,0.76,2.23,2.2,1.6,10.62,18.95
23.12,105.7,0.71,0.4,2.91,2.12,1.51,14.81,18.83
19.34,101.0,1.34,0.03,1.47,2.05,1.52,10.62,18.74
24.33,135.6,2.73,0.23,0.81,2.28,1.66,12.75,19.4
24.66,109.4,0.5,0.01,3.11,2.25,1.71,14.73,18.97
24.65,131.1,0.5,0.0,2.96,2.2,1.66,14.73,18.83
23.45,102.6,0.79,0.34,0.5,2.03,1.53,14.78,18.49
24.51,134.6,1.7,0.18,1.72,2.16,1.65,12.79,19.65
23.74,109.3,2.36,0.05,1.16,2.3,1.74,14.01,20.67
17.6,124.4,1.28,0.35,2.35,2.17,1.63,10.33,19.47
23.12,95.0,2.08,0.3,1.58,2.2,1.7,13.93,20.57
17.4,120.2,0.92,0.18,3.01,2.17,1.65,10.54,19.2
22.9,132.5,0.75,0.28,2.62,2.02,1.51,12.04,20.28
19.24,101.0,1.47,0.03,1.35,2.04,1.53,12.61,18.77
19.8,133.6,1.56,0.23,2.99,2.2,1.67,10.63,19.31
19.34,126.8,1.6,0.03,3.01,2.13,1.59,12.61,19.19
23.98,120.3,3.25,0.22,0.5,2.33,1.83,13.1,20.69
24.36,110.0,0.6,0.33,0.5,2.03,1.53,14.78,18.71
18.09,132.9,0.54,0.03,3.09,2.1,1.54,10.57,18.9
20.37,101.3,0.83,0.65,2.56,2.04,1.51,12.5,19.17
23.19,91.0,0.81,0.74,2.89,2.09,1.52,10.61,18.74
24.51,132.2,1.46,0.26,1.98,2.3,1.55,12.75,19.03
23.43,101.0,0.54,0.02,1.08,2.05,1.51,12.74,19.08
20.72,94.9,0.53,0.29,1.58,2.1,1.6,13.73,20.8
24.33,101.0,0.52,0.01,3.11,2.08,1.54,12.65,18.97
16.9,126.9,1.25,0.1,1.01,2.24,1.74,12.82,19.92
24.39,135.7,1.71,0.22,1.4,2.16,1.66,12.78,19.31
20.89,109.4,0.5,0.01,3.15,2.25,1.71,14.48,19.95
23.73,95.0,0.5,0.01,3.17,2.26,1.76,14.01,20.64
24.46,111.2,1.31,0.05,2.09,2.1,1.56,10.99,20.27
15.93,132.0,0.74,0.03,3.15,2.07,1.57,10.62,19.07
23.14,91.4,1.91,0.15,1.55,2.2,1.66,10.71,19.18
19.34,102.6,1.89,0.03,2.46,2.06,1.56,12.55,19.05
17.49,124.4,1.28,0.35,2.35,2.28,1.63,10.44,19.24
21.2,97.8,0.51,0.99,3.62,2.21,1.71,13.64,20.95
23.17,110.7,0.51,0.0,2.29,2.17,1.66,10.59,19.22
24.59,109.5,0.5,0.01,3.12,2.2,1.66,14.73,18.93
24.49,111.5,0.5,0.02,3.14,2.17,1.66,13.28,20.76
19.34,115.8,1.26,0.03,2.97,2.1,1.56,12.63,19.08
17.6,124.3,0.51,0.35,2.97,2.1,1.56,10.43,19.41
19.29,102.6,3.2,0.27,0.67,2.04,1.53,14.78,18.71
24.51,134.6,1.69,0.19,1.72,2.03,1.53,12.94,19.57
23.47,95.2,0.5,0.23,1.35,2.03,1.53,14.78,18.83
24.81,101.0,0.5,0.24,3.05,2.09,1.55,14.39,19.95
24.47,128.0,1.33,0.63,2.09,2.08,1.58,14.02,20.74
24.36,129.6,1.24,0.81,2.08,2.05,1.55,10.6,18.66
19.78,109.8,1.45,0.4,2.81,2.29,1.55,10.63,19.07
20.19,100.7,1.26,0.08,3.01,2.1,1.56,12.63,19.05
19.24,102.2,1.47,0.36,2.62,2.04,1.53,12.61,18.61
20.1,135.1,1.59,0.18,1.74,2.16,1.66,12.79,19.83
19.34,101.0,1.26,0.01,3.01,2.05,1.51,12.61,18.82
23.69,121.7,1.89,0.26,1.69,2.31,1.56,10.43,19.33
24.14,133.4,1.31,0.27,1.04,2.13,1.55,10.6,18.93
17.64,127.2,1.61,0.34,2.34,2.17,1.63,10.37,19.39
24.58,109.9,0.66,0.01,2.96,2.14,1.6,11.74,21.26
24.33,135.1,0.82,0.18,2.63,2.16,1.66,12.79,19.23
15.92,134.7,1.8,0.76,1.88,2.2,1.6,10.62,18.9
19.43,101.0,0.54,0.03,2.82,2.06,1.56,11.8,20.94
20.17,105.6,2.2,0.07,1.95,2.09,1.55,10.67,19.05
15.93,132.0,0.74,0.03,3.15,2.19,1.69,10.81,19.98
24.63,126.7,0.5,0.01,3.14,2.2,1.66,10.98,20.05
17.6,124.4,1.01,0.35,2.3,2.17,1.63,10.68,19.11
24.19,132.5,0.78,0.22,1.46,2.18,1.65,14.01,20.48
24.18,109.9,0.54,0.01,3.13,2.16,1.66,14.98,19.54
24.51,134.5,1.32,0.18,1.72,2.1,1.6,14.46,19.53
19.78,109.5,0.5,0.39,3.99,2.15,1.65,10.4,19.45
24.59,86.2,0.5,0.34,2.96,2.01,1.51,14.55,19.05
24.13,132.4,1.62,0.27,1.02,2.16,1.55,10.55,18.66
24.38,133.5,0.51,0.03,3.14,2.17,1.66,10.21,20.12
23.23,130.0,0.71,0.01,2.95,2.09,1.59,12.17,20.39
19.93,97.1,0.5,0.42,3.89,2.05,1.53,10.63,18.72
24.63,127.5,1.17,0.27,2.2,2.18,1.57,11.05,20.33
24.28,132.4,1.23,0.76,2.23,2.22,1.6,10.6,18.81
22.49,130.5,1.46,0.27,2.22,2.33,1.58,10.58,19.08
24.51,136.7,2.75,0.23,0.66,2.25,1.66,12.75,19.22
19.38,124.4,1.28,0.03,2.37,2.23,1.56,12.65,18.83
24.3,110.7,1.35,0.03,2.32,2.02,1.52,14.78,18.63
24.51,132.2,1.46,0.23,1.98,2.3,1.55,12.72,19.28
19.33,101.0,0.54,0.03,2.07,2.05,1.55,12.61,18.76
23.73,96.8,0.5,0.23,1.31,2.09,1.55,14.39,19.73
20.89,109.4,0.5,0.01,3.15,2.24,1.71,14.73,18.97
24.89,109.4,0.69,0.01,2.62,2.2,1.66,14.73,18.65
23.46,123.5,0.93,0.31,2.57,2.01,1.51,12.66,18.72
24.46,111.2,1.59,0.4,2.07,2.13,1.55,10.99,20.13
23.46,102.5,0.93,0.12,2.59,2.01,1.51,14.66,18.47
23.12,132.2,1.46,0.27,2.24,2.3,1.55,10.58,18.67
24.9,131.2,0.83,0.0,2.36,2.32,1.66,14.73,18.84
23.19,132.3,1.46,0.32,2.13,2.3,1.55,10.58,18.94
23.62,102.6,0.79,0.34,0.5,2.15,1.65,14.78,18.94
20.84,96.4,2.2,0.18,1.74,2.08,1.58,12.79,19.8
23.77,101.7,3.23,0.33,0.5,2.17,1.67,14.67,18.95
23.47,102.5,0.5,0.03,3.02,2.17,1.67,12.7,19.56
23.73,92.7,0.5,0.01,2.08,2.26,1.76,14.36,20.29
18.07,110.8,0.61,0.32,0.57,2.09,1.53,14.78,18.55
24.44,132.1,0.71,0.27,1.91,2.13,1.63,10.17,20.29
19.37,116.1,1.41,0.03,2.97,2.06,1.56,11.85,20.77
23.46,101.0,0.93,0.03,1.32,2.01,1.51,14.66,18.43
24.49,105.6,1.7,0.4,1.67,2.13,1.55,10.63,18.66
24.6,109.4,0.5,0.03,3.11,2.25,1.71,14.73,19.04
19.34,102.6,1.46,0.04,2.48,2.08,1.58,12.55,19.16
24.45,111.2,1.62,0.05,2.03,2.1,1.56,10.97,20.21
19.62,111.2,1.39,0.11,2.93,2.06,1.56,13.32,20.83
21.2,90.7,0.5,0.18,3.02,2.01,1.51,14.61,18.76
19.41,111.8,1.28,0.4,1.64,2.08,1.54,10.63,18.82
24.44,132.4,1.69,0.2,1.99,2.09,1.59,10.22,20.1
21.06,101.0,1.26,0.03,2.16,2.06,1.56,12.68,19.1
19.34,111.2,1.26,0.4,2.96,2.14,1.56,12.6,18.88
24.16,109.9,0.51,0.01,3.13,2.07,1.57,14.72,18.78
24.59,110.3,0.52,0.25,2.22,2.2,1.58,14.72,18.93
23.18,131.9,1.02,0.13,2.89,2.1,1.59,12.16,20.32
24.74,128.1,1.71,0.62,1.91,2.16,1.65,12.43,19.66
24.59,109.5,0.5,0.03,3.12,2.1,1.56,14.73,18.69
23.45,103.2,0.79,0.01,0.57,2.07,1.53,14.71,18.49
24.02,132.1,0.72,0.22,2.5,2.04,1.52,14.85,18.75
24.49,111.1,0.5,0.01,3.15,2.2,1.66,14.75,19.07
20.17,123.5,1.59,0.4,2.57,2.13,1.55,10.63,18.79
24.44,110.3,1.47,0.26,1.98,2.3,1.55,13.74,20.63
20.43,101.0,0.74,0.15,3.01,2.06,1.55,11.86,20.8
23.34,102.5,0.5,0.19,3.29,2.18,1.68,14.44,19.62
24.32,135.1,1.7,0.29,1.74,2.17,1.67,12.72,19.64
16.25,127.5,1.8,0.24,2.22,2.16,1.58,11.0,20.02
18.7,133.6,1.25,0.79,2.12,2.13,1.55,10.61,18.79
24.37,135.6,1.67,0.19,1.12,2.15,1.65,12.79,19.49
17.56,115.8,1.26,0.35,2.97,2.09,1.56,10.41,19.49
19.4,100.3,0.6,0.33,0.53,2.04,1.53,14.71,18.51
17.83,127.2,1.39,0.35,2.34,2.13,1.63,10.4,19.33
21.16,101.0,1.26,0.03,2.75,2.12,1.56,11.87,20.7
19.99,111.8,1.3,0.55,2.6,2.04,1.54,10.63,18.7
20.17,126.2,0.5,0.06,3.26,2.29,1.71,10.83,19.89
20.17,105.6,1.3,0.18,2.57,2.08,1.54,10.66,18.81
21.0,109.2,0.88,0.36,2.96,2.1,1.6,11.74,21.27
24.44,134.8,1.69,0.2,1.7,2.08,1.58,10.22,19.45
23.47,91.7,1.69,0.03,0.7,2.05,1.51,12.79,19.26
24.33,101.0,0.5,0.03,3.11,2.04,1.54,13.98,20.57
24.4,135.1,1.7,0.18,1.73,2.16,1.66,12.55,19.67
24.31,109.5,0.5,0.01,3.15,2.2,1.66,14.67,18.79
19.62,111.2,1.39,0.0,3.06,2.07,1.57,13.32,20.65
24.41,101.0,1.88,0.03,1.47,2.04,1.54,12.71,18.81
24.59,109.5,0.5,0.03,2.04,2.22,1.66,14.73,18.87
19.12,101.0,1.26,0.01,3.01,2.03,1.53,11.87,20.54
19.37,132.1,0.72,0.22,2.5,2.08,1.56,14.85,18.88
17.85,132.4,1.8,0.76,0.54,2.14,1.54,14.87,18.8
23.64,131.0,1.1,0.07,2.48,2.18,1.68,10.81,19.7
17.96,134.0,1.37,0.03,2.13,2.06,1.54,14.71,18.72
21.08,101.0,1.26,0.04,2.95,2.08,1.56,11.87,20.71
24.38,101.0,1.16,0.03,2.38,2.06,1.56,10.1,19.72
23.46,101.0,0.93,0.2,1.2,2.09,1.59,14.66,18.72
17.59,127.2,1.3,0.35,2.96,2.13,1.63,10.21,20.09
24.6,124.7,1.2,0.17,2.22,2.07,1.57,13.83,20.67
21.16,101.1,1.26,0.03,2.72,2.08,1.52,11.87,20.33
23.87,111.5,0.5,0.14,3.14,2.06,1.55,13.28,20.99
17.64,132.1,1.61,0.02,3.18,2.17,1.63,10.37,19.83
24.44,134.7,0.54,0.18,1.72,2.01,1.51,10.24,19.19
24.47,128.0,1.33,0.62,2.09,2.08,1.58,10.24,19.5
24.51,134.0,1.32,0.03,1.72,2.1,1.6,14.57,18.9
19.12,105.0,1.61,0.1,2.93,2.08,1.58,10.42,19.48
20.17,105.6,1.41,0.36,2.57,2.04,1.54,10.41,18.95
20.05,126.2,1.37,0.32,2.69,2.28,1.69,12.82,19.69
17.74,123.2,1.28,0.35,2.34,2.15,1.65,10.45,19.28
24.46,111.2,1.31,0.05,2.09,2.1,1.56,11.1,20.22
24.55,109.5,0.51,0.01,3.11,2.2,1.66,14.72,18.99
24.58,110.3,0.66,0.01,2.96,2.14,1.6,11.74,21.2
23.74,101.2,0.89,0.01,2.6,2.2,1.66,12.01,20.61
24.83,127.6,1.17,0.23,1.89,2.2,1.58,10.98,20.22
19.37,101.0,1.26,0.03,2.95,2.06,1.56,11.87,20.74
17.6,123.3,1.27,0.35,2.37,2.27,1.64,10.43,19.39
19.34,134.1,1.26,0.03,3.03,2.06,1.52,12.58,18.94
24.37,135.3,0.79,0.21,1.62,2.07,1.57,10.22,19.49
20.69,105.8,1.61,0.02,2.7,2.06,1.55,13.28,20.3
19.34,101.0,1.33,0.63,3.03,2.02,1.51,12.6,18.87
19.34,101.0,1.68,0.03,2.04,2.06,1.56,12.61,18.87
24.49,111.5,0.5,0.02,2.89,2.17,1.66,12.66,19.23
24.28,111.8,0.54,0.4,3.12,2.03,1.53,10.56,18.65
23.49,122.7,0.93,0.03,1.31,2.04,1.51,14.66,18.45
24.44,130.1,1.69,0.2,1.7,2.09,1.59,10.22,19.91
24.33,101.0,0.5,0.03,3.11,2.03,1.53,10.06,20.19
18.07,130.4,1.25,0.79,2.12,2.13,1.55,10.57,18.79
20.07,102.6,1.26,0.33,0.61,2.03,1.53,15.0,19.0
23.22,124.7,1.13,0.03,2.11,2.07,1.57,13.9,20.49
20.75,105.6,1.23,0.17,2.57,2.06,1.53,10.66,18.78
23.18,100.3,0.95,0.12,2.88,2.06,1.54,12.08,20.42
23.73,110.7,1.35,0.03,2.32,2.02,1.52,14.78,18.66
24.16,103.3,0.51,0.12,3.14,2.06,1.56,14.72,18.83
19.26,102.6,0.54,0.03,3.06,2.06,1.56,13.94,20.45
24.46,113.4,1.31,0.01,2.09,2.1,1.56,10.99,20.25
24.78,109.9,0.66,0.03,2.93,2.1,1.56,11.74,21.07
23.99,111.2,1.26,0.11,2.22,2.06,1.52,12.61,19.0
23.45,102.6,1.65,0.38,1.87,2.1,1.59,10.28,19.58
16.15,130.3,0.76,0.22,2.34,2.12,1.6,14.93,19.03
19.45,100.6,1.23,0.79,2.3,2.06,1.55,10.61,18.67
19.29,107.6,0.88,0.35,2.23,2.1,1.6,11.35,20.84
19.39,134.8,1.69,0.2,1.7,2.08,1.58,12.75,19.22
24.44,132.4,1.31,0.03,1.99,2.01,1.51,10.22,19.92
19.39,109.6,1.39,0.4,2.37,2.05,1.55,10.28,19.38
23.25,124.2,1.51,0.23,2.11,2.2,1.58,10.98,20.27
19.34,116.0,1.26,0.03,3.06,2.09,1.56,12.61,19.11
20.17,105.6,1.59,0.4,2.57,2.24,1.66,10.63,18.83
15.93,127.1,0.74,0.36,2.48,2.06,1.56,10.62,18.71
21.2,88.7,1.67,0.2,2.15,2.02,1.52,14.6,18.79
20.24,100.7,0.93,0.36,2.7,2.05,1.55,14.59,18.95
20.07,101.5,1.35,0.18,3.01,2.05,1.51,12.5,19.31
17.11,133.3,1.89,0.18,3.06,2.1,1.56,13.46,20.93
17.83,125.6,1.39,0.19,2.53,2.17,1.63,10.65,19.03
24.51,130.6,1.68,0.08,1.72,2.16,1.65,10.6,19.14
19.79,105.2,1.26,0.03,3.01,2.05,1.51,12.53,19.24
19.02,102.1,0.93,0.36,2.59,2.04,1.54,10.45,19.05
23.45,103.2,0.71,0.02,0.57,2.07,1.53,14.71,18.55
19.62,111.2,1.61,0.05,2.92,2.1,1.56,13.34,20.83
24.53,119.7,0.5,0.02,3.13,2.07,1.57,14.73,18.83
24.45,111.2,1.62,0.04,2.03,2.12,1.58,10.97,20.24
21.09,109.5,0.5,0.37,3.26,2.09,1.59,14.4,19.33
15.57,134.0,1.74,0.76,2.21,2.17,1.6,10.62,19.03
19.62,111.2,1.39,0.11,2.21,2.04,1.54,13.32,20.79
17.95,127.2,1.4,0.35,2.34,2.08,1.58,10.37,19.62
24.51,116.5,1.32,0.23,1.72,2.1,1.6,14.49,19.58
15.87,134.7,1.64,0.02,3.19,2.09,1.59,10.62,19.11
24.2,111.3,0.51,0.44,2.57,2.24,1.66,10.63,18.92
24.47,128.0,0.73,0.02,2.07,2.08,1.58,14.38,19.7
24.44,132.4,0.5,0.2,3.18,2.09,1.59,10.22,19.98
19.67,97.6,1.28,0.03,2.6,2.03,1.53,14.78,18.75
24.87,100.2,0.83,0.0,2.37,2.34,1.66,14.73,18.81
23.23,134.7,0.71,0.01,2.95,2.08,1.58,12.17,20.37
16.79,124.2,1.28,0.35,2.34,2.14,1.64,14.43,19.24
24.02,132.1,0.72,0.22,2.5,2.04,1.52,14.9,18.88
23.37,111.8,1.06,0.55,2.53,2.04,1.54,10.01,20.08
21.16,101.0,1.39,0.17,2.75,2.12,1.56,12.0,20.3
17.02,127.2,1.61,0.35,2.34,2.17,1.63,10.37,19.4
19.34,132.6,1.37,0.04,2.32,2.1,1.59,14.78,18.99
23.46,102.5,3.27,0.12,0.52,2.04,1.54,14.66,18.54
19.48,111.2,1.61,0.05,2.93,2.1,1.56,13.32,20.93
23.44,108.4,0.79,0.01,0.51,2.33,1.79,14.69,19.06
23.23,130.0,0.71,0.01,1.97,2.14,1.59,12.27,20.12
23.45,102.6,0.95,0.33,2.54,2.01,1.51,14.78,18.58
23.74,94.4,0.5,0.01,3.18,2.01,1.51,14.03,20.42
24.45,111.2,1.62,0.05,1.77,2.06,1.56,10.97,20.46
24.02,132.1,0.72,0.11,2.5,2.02,1.52,13.37,20.36
24.8,130.1,1.69,0.2,1.7,2.07,1.57,12.6,19.11
19.27,127.0,1.61,0.02,3.02,2.05,1.51,12.62,18.88
24.47,134.6,1.69,0.19,1.72,2.15,1.65,12.79,19.58
19.34,116.1,1.26,0.04,3.03,2.06,1.52,12.59,18.77
24.21,134.0,0.5,0.03,3.22,2.12,1.6,14.57,19.33
23.22,124.9,1.13,0.03,0.64,2.03,1.53,13.9,20.34
24.39,133.7,1.69,0.12,1.58,2.16,1.66,12.79,19.4
20.17,126.6,1.04,0.06,2.6,2.24,1.65,10.63,18.9
23.46,100.9,0.79,0.06,0.57,2.07,1.53,14.66,18.59
24.28,105.0,1.61,0.1,1.78,2.08,1.58,10.61,19.06
24.44,128.5,1.31,0.03,2.06,2.06,1.56,10.21,19.78
19.34,101.0,1.47,0.02,2.57,2.05,1.51,10.63,18.69
23.48,102.2,0.93,0.35,2.59,2.04,1.51,14.66,18.26
21.16,101.0,1.26,0.03,2.81,2.22,1.66,11.87,20.92
22.77,109.5,0.54,0.22,3.21,2.2,1.66,14.73,18.8
23.73,110.8,0.51,0.02,2.32,2.04,1.54,14.78,18.66
15.93,127.1,0.74,0.36,2.48,2.06,1.56,10.77,19.21
23.86,130.4,1.12,0.2,2.37,2.13,1.59,12.72,19.18
24.42,102.7,0.5,0.2,3.1,2.09,1.59,10.09,20.09
23.71,124.0,1.28,0.19,2.53,2.06,1.52,10.65,18.8
19.22,120.7,1.69,0.12,1.52,2.16,1.66,12.79,19.44
24.3,101.0,0.93,0.03,1.46,2.04,1.54,14.66,18.46
23.73,110.4,1.26,0.03,2.32,2.02,1.52,14.78,18.66
17.74,123.8,1.28,0.34,2.34,2.16,1.66,10.44,19.42
19.12,101.0,1.26,0.01,3.01,2.03,1.53,11.72,20.97
21.0,109.2,0.84,0.36,2.96,2.1,1.6,11.74,21.27
20.69,106.8,1.61,0.02,2.7,2.06,1.55,13.28,20.51
24.91,108.8,0.85,0.01,2.44,2.16,1.66,14.62,18.88
24.51,134.6,1.7,0.18,1.97,2.16,1.65,12.79,19.42
18.07,130.4,1.25,0.79,2.19,2.12,1.55,10.57,18.79
24.11,111.9,0.5,0.02,2.07,2.08,1.58,14.38,19.72
17.62,126.1,1.28,0.35,2.54,2.22,1.56,10.42,19.19
24.39,135.1,1.7,0.18,1.72,2.02,1.52,12.79,19.04
15.93,132.0,0.74,0.04,3.15,2.07,1.57,10.62,19.07
24.44,132.4,0.82,0.03,2.61,2.01,1.51,12.63,18.63
18.13,134.9,1.56,0.76,2.12,2.14,1.55,10.61,18.85
15.93,127.1,0.74,0.0,2.52,2.06,1.56,10.77,19.45
15.97,134.9,1.26,0.81,2.75,2.16,1.6,11.87,20.65
24.02,132.1,0.51,0.27,2.5,2.04,1.52,14.9,18.84
24.59,109.5,0.5,0.01,2.38,2.2,1.66,14.67,18.94
24.19,109.9,0.53,0.2,3.13,2.16,1.66,12.81,19.94
23.18,126.5,1.02,0.13,2.88,2.1,1.59,12.16,20.36
19.62,111.2,1.39,0.22,2.93,2.08,1.56,14.85,19.05
15.92,134.0,1.8,0.76,1.91,2.23,1.63,10.62,18.97
19.06,105.2,1.26,0.03,2.75,2.04,1.51,10.16,19.69
20.76,105.6,1.35,0.03,2.69,2.06,1.55,13.27,20.62
23.27,134.7,0.71,0.01,2.95,2.08,1.58,12.17,20.35
24.89,109.4,0.69,0.01,2.62,2.2,1.66,14.75,18.73
16.21,132.0,0.74,0.03,1.72,2.07,1.57,10.49,19.4
