X1,X2,X3,X4,X5,X6,X7,X8,COG
24.12,136.9,0.51,0.04,2.59,2.4,1.9,12.61,19.61
22.99,125.6,1.77,0.39,1.93,2.05,1.54,14.74,18.73
19.63,140.0,1.7,0.23,1.47,2.22,1.51,14.78,18.65
19.2,139.1,3.47,0.05,1.16,2.08,1.51,14.82,18.67
24.31,103.1,1.56,0.52,1.84,2.14,1.5,14.63,18.67
19.14,120.0,1.63,0.86,2.91,2.0,1.5,14.72,18.63
19.55,137.6,1.37,0.95,1.41,2.3,1.73,14.78,19.1
19.34,99.3,2.82,0.51,1.01,2.02,1.52,14.77,18.47
23.52,111.5,3.0,0.41,0.59,2.46,1.72,14.57,19.21
17.03,136.9,2.37,0.25,2.45,2.46,1.77,14.78,19.17
19.89,133.7,1.44,0.11,2.76,2.19,1.69,14.69,18.67
22.87,104.7,1.43,0.18,2.47,2.12,1.62,14.72,18.85
22.89,117.9,1.71,0.45,1.63,2.0,1.5,14.94,18.83
19.14,120.0,1.58,0.85,0.74,2.04,1.53,14.89,18.83
22.48,134.3,1.23,0.47,2.56,2.11,1.51,14.66,18.36
23.64,107.8,2.71,0.41,1.09,2.33,1.7,14.77,18.92
15.07,139.1,0.51,0.3,3.25,2.19,1.66,14.71,18.88
19.14,137.1,1.66,0.83,2.64,2.0,1.5,14.69,18.2
23.08,103.6,0.59,0.36,3.21,2.15,1.54,14.69,18.62
23.63,139.0,1.0,0.3,2.82,2.3,1.68,14.83,18.93
22.83,139.1,0.6,0.3,2.84,2.11,1.51,14.8,18.59
20.65,95.1,2.12,0.64,1.44,2.0,1.5,14.65,18.37
24.4,109.0,1.61,0.52,0.52,2.68,1.76,14.89,19.39
19.5,106.9,1.2,0.63,2.95,2.19,1.69,14.66,19.0
19.5,118.6,2.83,0.41,0.72,2.3,1.72,14.59,19.3
23.95,104.8,1.81,0.28,1.91,2.22,1.66,14.87,19.12
23.12,134.3,1.17,0.77,2.71,2.14,1.5,14.85,18.61
19.45,133.0,3.13,0.64,0.5,2.31,1.52,14.72,18.39
22.95,95.5,2.8,0.44,0.76,2.01,1.51,14.71,18.39
23.8,96.4,2.72,0.45,0.7,2.4,1.9,14.48,19.87
19.34,99.3,1.4,0.1,1.0,2.02,1.52,14.77,18.56
19.88,95.6,2.08,0.77,1.39,2.01,1.51,14.72,18.48
20.46,136.0,1.53,0.55,0.9,2.13,1.53,14.91,18.93
24.01,139.3,0.59,0.62,2.77,2.1,1.54,14.8,18.58
22.59,123.7,1.86,0.49,1.84,2.23,1.66,14.74,19.22
20.88,109.7,1.5,0.32,2.77,2.18,1.68,14.72,19.02
19.74,139.2,1.69,0.94,2.64,2.16,1.66,14.69,18.57
22.91,108.5,1.43,0.52,2.47,2.12,1.62,14.72,18.84
24.15,104.8,1.77,0.28,1.91,2.22,1.66,14.87,19.1
19.14,137.2,1.66,0.03,0.57,2.15,1.5,14.89,18.69
19.9,110.4,1.75,0.29,2.38,2.32,1.82,14.88,19.4
23.67,140.0,2.34,0.23,0.51,2.28,1.5,14.71,18.24
22.84,133.0,0.55,0.99,0.5,2.35,1.85,14.92,19.57
24.48,105.1,1.65,0.52,0.84,2.29,1.5,14.81,18.88
22.73,95.1,2.11,0.76,1.39,2.01,1.5,14.74,18.58
15.55,126.1,0.75,0.39,1.16,2.03,1.53,14.74,18.48
20.45,104.6,1.43,0.53,0.97,2.19,1.69,14.72,18.86
19.29,139.3,1.45,0.49,3.19,2.09,1.53,14.89,18.97
23.64,107.5,2.8,0.7,1.0,2.32,1.69,14.77,18.95
19.05,108.1,1.61,0.52,0.52,2.16,1.66,14.65,18.9
24.08,116.4,2.16,0.06,1.32,2.19,1.68,14.78,19.1
24.71,134.0,0.5,0.31,2.66,2.07,1.5,14.55,18.77
21.0,139.1,1.49,0.3,0.57,2.63,1.74,14.54,19.43
24.57,138.3,1.48,0.52,1.92,2.29,1.5,14.7,18.8
19.65,104.6,1.43,0.18,2.69,2.16,1.5,14.72,18.37
23.27,103.3,0.62,0.41,2.94,2.0,1.5,14.63,18.76
19.75,121.1,1.67,0.86,2.69,2.0,1.5,14.7,18.36
22.98,105.6,1.46,0.39,2.18,2.19,1.67,14.47,19.45
19.87,134.0,1.23,0.82,2.56,2.1,1.5,14.66,18.43
23.27,103.6,0.59,0.71,1.07,2.13,1.54,14.69,18.54
24.4,108.9,1.61,0.3,0.52,2.68,1.76,14.85,19.31
23.24,105.7,1.18,0.42,2.33,2.37,1.73,14.77,18.97
20.65,132.9,1.67,0.64,1.5,2.16,1.66,14.52,19.12
20.83,111.7,1.46,0.16,2.77,2.19,1.69,14.72,19.08
19.68,132.7,1.0,0.3,2.43,2.1,1.5,14.69,18.27
22.79,125.6,1.92,0.39,1.92,2.07,1.56,14.74,18.78
19.14,134.3,1.64,0.29,2.78,2.37,1.73,14.79,18.99
20.84,92.0,1.82,0.06,1.44,2.05,1.55,14.64,18.72
23.12,134.3,2.85,0.64,0.83,2.34,1.7,14.84,19.18
19.86,106.6,1.44,0.14,2.76,2.11,1.61,14.69,18.88
24.13,96.4,0.52,0.45,1.93,2.4,1.9,14.88,19.39
23.01,104.4,1.23,0.72,2.65,2.0,1.5,14.72,18.37
22.9,102.4,1.19,0.29,1.91,2.18,1.66,14.87,19.22
19.86,118.8,2.08,0.74,1.03,2.19,1.69,14.94,19.29
22.99,125.6,0.68,0.39,0.68,2.04,1.54,14.94,19.07
19.91,104.6,2.79,0.52,1.39,2.2,1.7,14.47,19.4
16.48,138.6,1.44,0.24,3.16,2.23,1.69,14.83,19.11
23.49,105.8,1.65,0.41,1.89,2.22,1.72,14.78,19.11
22.89,118.0,1.64,0.45,1.64,2.0,1.5,14.94,18.84
20.03,135.2,1.23,0.28,2.18,2.11,1.51,14.66,18.62
22.82,138.7,1.13,0.17,2.56,2.16,1.51,14.84,18.68
23.55,139.4,2.34,0.3,1.48,2.35,1.85,14.72,19.13
20.85,104.6,1.34,0.18,2.93,2.01,1.51,14.93,19.08
23.27,103.6,0.59,0.66,1.14,2.13,1.54,14.69,18.53
19.49,136.8,3.01,0.92,1.35,2.3,1.8,14.82,19.28
20.29,104.4,2.07,0.18,1.52,2.02,1.52,14.47,18.85
24.57,102.2,1.48,0.54,1.01,2.22,1.5,14.7,18.43
19.27,111.3,1.8,0.35,2.55,2.1,1.5,14.69,18.28
19.05,137.2,1.71,0.29,2.73,2.09,1.58,14.63,18.6
20.92,125.6,1.78,0.4,1.93,2.04,1.54,14.66,18.63
23.38,137.9,0.5,0.24,3.37,2.23,1.69,14.69,18.9
19.85,108.5,1.53,0.1,2.69,2.27,1.77,14.89,19.58
23.32,109.0,3.2,0.09,0.5,2.3,1.51,14.82,18.8
23.16,118.2,0.63,0.41,2.65,2.15,1.51,14.78,18.57
24.58,139.5,1.77,0.08,1.63,2.08,1.51,14.59,18.74
19.63,137.5,0.67,0.94,1.45,2.39,1.73,14.88,19.26
23.19,139.6,1.24,0.55,2.42,2.18,1.54,14.69,18.56
19.22,138.6,3.45,0.05,1.16,2.09,1.52,14.82,18.67
19.41,102.7,1.73,0.3,0.53,2.08,1.58,14.81,18.69
23.64,118.7,2.75,0.36,1.07,2.32,1.69,14.93,19.27
24.22,106.8,0.5,0.52,0.5,2.51,1.72,14.72,18.9
19.92,124.6,2.47,0.11,1.07,2.07,1.56,14.74,18.64
21.08,137.4,1.66,0.4,2.64,2.01,1.51,14.69,18.34
22.44,137.8,0.72,0.25,2.74,2.16,1.51,14.78,18.48
23.27,103.7,0.59,0.52,3.21,2.15,1.54,14.88,18.93
15.57,139.2,1.67,0.3,3.23,2.23,1.66,14.69,18.86
23.56,103.6,1.66,0.41,1.68,2.13,1.55,14.69,18.64
22.89,104.3,3.4,0.97,0.5,2.34,1.84,14.92,19.52
20.31,110.4,1.59,0.37,2.54,2.37,1.87,14.88,19.42
23.65,136.9,1.77,0.24,1.46,2.36,1.64,14.78,18.96
23.67,140.0,1.24,0.26,1.19,2.22,1.5,14.72,18.39
23.95,104.8,2.11,0.63,1.35,2.07,1.51,14.96,19.0
22.93,118.7,1.15,0.41,1.0,2.0,1.5,14.93,18.96
19.28,133.7,1.43,0.14,2.72,2.19,1.69,14.72,18.69
24.22,136.9,0.67,0.92,1.99,2.39,1.73,14.78,19.15
20.03,107.4,0.63,0.09,2.76,2.27,1.72,14.78,19.28
23.67,140.0,1.82,0.25,1.01,2.17,1.51,14.71,18.44
22.78,138.7,1.84,0.32,1.9,2.14,1.5,14.85,18.9
22.8,110.5,1.22,0.38,2.39,2.34,1.84,14.88,19.3
22.01,136.8,1.46,0.17,2.67,2.04,1.54,14.72,18.47
22.31,108.0,0.63,0.4,2.56,2.1,1.5,14.66,18.41
20.35,111.5,3.46,0.98,0.5,2.37,1.87,14.97,19.66
20.86,105.1,2.77,0.68,0.74,2.26,1.69,14.73,18.86
22.48,134.3,1.26,0.47,2.54,2.11,1.51,14.66,18.33
24.29,125.6,2.86,0.39,0.52,2.01,1.5,14.74,18.51
23.01,103.3,2.61,0.52,1.06,2.33,1.54,14.63,18.5
22.82,133.5,1.17,0.32,2.73,2.15,1.5,14.84,18.61
24.45,108.9,1.76,0.3,1.69,2.68,1.76,14.72,19.38
23.79,106.1,1.43,0.18,1.9,2.12,1.62,14.72,18.91
24.13,98.8,0.5,0.45,1.93,2.6,1.9,14.89,19.54
23.64,133.0,0.55,0.21,0.51,2.64,1.84,14.92,19.62
22.82,98.9,1.08,0.17,2.56,2.16,1.51,14.84,18.71
24.15,87.4,1.16,0.45,1.93,2.33,1.83,14.93,19.56
24.54,103.6,0.62,0.54,2.72,2.05,1.54,14.63,18.44
19.27,125.5,1.84,0.35,2.55,2.01,1.5,14.69,18.41
24.4,109.0,1.6,0.52,0.93,2.7,1.76,14.93,19.42
19.27,111.7,1.46,0.19,2.72,2.19,1.69,14.72,18.7
19.94,134.3,1.23,0.47,2.56,2.02,1.51,14.66,18.53
24.31,138.0,0.5,0.56,3.21,2.33,1.54,14.68,18.66
19.67,118.7,2.83,0.41,1.0,2.2,1.7,14.87,19.2
23.67,126.1,1.82,0.42,1.0,2.38,1.72,14.77,19.16
19.27,132.6,1.46,0.41,3.19,2.08,1.51,14.82,18.79
22.9,138.0,1.19,0.25,1.94,2.22,1.69,14.87,19.11
24.16,118.7,2.75,0.36,0.98,2.32,1.69,14.93,19.29
23.01,104.4,1.45,0.75,2.42,2.0,1.5,14.71,18.51
22.08,108.0,0.63,0.4,2.55,2.1,1.5,14.66,18.44
19.0,139.3,1.74,0.02,2.73,2.07,1.5,14.68,18.12
20.88,109.7,0.62,0.32,3.48,2.14,1.55,14.72,18.8
23.67,120.4,1.92,0.24,1.32,2.02,1.51,14.7,18.43
23.3,110.5,1.21,0.29,2.39,2.34,1.84,14.88,19.31
22.55,133.0,0.5,0.99,0.57,2.03,1.53,14.92,18.8
23.64,118.7,2.84,0.41,0.87,2.34,1.72,14.58,19.2
19.68,133.2,0.67,0.38,2.84,2.1,1.5,14.69,18.25
19.68,132.7,1.0,0.47,2.56,2.1,1.5,14.69,18.31
20.88,104.4,1.46,0.03,2.77,2.19,1.69,14.72,18.95
19.9,133.6,1.75,0.29,2.38,2.32,1.82,14.88,19.31
23.91,117.1,3.01,0.11,0.52,2.23,1.5,14.86,18.68
23.04,118.7,2.01,0.41,1.0,2.36,1.72,14.77,18.88
22.48,138.0,0.72,0.25,2.74,2.18,1.51,14.78,18.49
24.29,125.4,2.86,0.39,0.52,2.01,1.5,14.74,18.51
22.06,138.7,1.45,0.17,2.67,2.02,1.52,14.72,18.35
24.57,102.2,1.48,0.54,1.01,2.24,1.5,14.7,18.43
24.31,109.0,3.17,0.52,0.5,2.32,1.53,14.9,18.9
20.43,134.3,1.67,0.08,2.66,2.08,1.51,14.68,18.39
24.49,108.9,1.9,0.33,1.13,2.32,1.76,14.85,19.35
20.84,139.6,1.82,0.06,1.41,2.05,1.55,14.64,18.42
20.31,110.4,1.43,0.37,2.76,2.17,1.67,14.72,18.87
23.67,136.1,2.32,0.23,0.51,2.28,1.5,14.69,18.2
19.31,118.7,1.45,0.14,2.92,2.19,1.69,14.71,19.04
23.01,104.5,2.61,0.48,1.16,2.3,1.51,14.63,18.45
22.8,111.1,1.22,0.25,2.32,2.34,1.84,14.89,19.54
24.23,105.7,0.5,0.26,1.57,2.08,1.54,14.94,19.0
24.47,104.8,1.77,0.23,1.86,2.3,1.74,14.87,19.46
19.27,111.3,1.8,0.35,1.48,2.09,1.5,14.69,18.37
19.89,138.9,1.44,0.11,2.76,2.24,1.69,14.69,18.68
20.56,104.4,1.46,0.17,0.79,2.19,1.69,14.74,18.81
22.86,104.8,1.81,0.28,1.85,2.18,1.66,14.87,19.4
23.67,136.8,1.77,0.25,1.01,2.0,1.5,14.77,18.48
22.87,140.0,2.42,0.99,0.5,2.0,1.5,14.71,18.35
22.95,138.6,1.14,0.44,0.76,2.01,1.51,14.71,18.3
22.91,116.9,0.52,0.41,1.0,2.0,1.5,14.88,18.81
22.01,136.4,1.46,0.19,0.52,2.28,1.5,14.67,18.38
24.29,111.4,2.82,0.39,0.52,2.09,1.5,14.74,18.56
20.85,104.6,1.35,0.18,2.92,2.01,1.51,14.89,18.95
20.81,116.8,1.53,0.16,2.77,2.2,1.62,14.72,18.77
22.42,104.6,1.43,0.11,2.56,2.19,1.69,14.72,18.89
24.78,110.1,3.08,0.21,0.51,2.13,1.53,14.9,18.83
22.94,132.7,1.0,0.3,2.34,2.1,1.5,14.69,18.58
23.64,139.4,1.51,0.25,1.01,2.17,1.51,14.49,18.86
19.65,139.0,0.67,0.1,2.55,2.1,1.5,14.69,18.33
19.14,101.4,1.66,0.89,2.61,2.0,1.5,14.69,18.21
19.38,113.1,2.81,0.08,1.32,2.18,1.67,14.85,19.13
19.86,106.6,1.22,0.11,2.88,2.11,1.61,14.65,18.96
19.85,108.5,1.53,0.1,2.64,2.27,1.77,14.89,19.28
22.51,125.6,0.61,0.39,0.68,2.04,1.54,14.94,19.12
23.27,103.4,1.47,0.66,1.06,2.17,1.67,14.69,18.81
19.75,137.6,1.67,0.86,2.69,2.44,1.73,14.78,18.98
23.14,105.7,1.66,0.26,1.5,2.12,1.54,14.77,18.67
19.81,110.4,1.22,0.38,2.39,2.31,1.81,14.88,19.39
24.97,139.3,0.5,0.31,3.07,2.43,1.86,14.69,19.15
24.4,109.0,1.6,0.52,0.52,2.68,1.76,14.77,19.0
19.86,106.1,1.44,0.14,2.76,2.11,1.61,14.69,18.89
22.48,134.3,1.23,0.3,2.43,2.15,1.55,14.66,18.46
22.9,102.4,1.19,0.29,2.08,2.18,1.66,14.87,19.21
22.48,111.1,1.23,0.39,2.56,2.11,1.51,14.39,19.15
19.38,140.0,1.24,0.26,1.34,2.22,1.72,14.71,18.91
23.67,140.0,2.81,0.27,1.01,2.21,1.5,14.71,18.21
22.44,134.1,1.26,0.47,2.54,2.11,1.51,14.66,18.3
19.75,121.3,1.67,0.86,2.8,2.0,1.5,14.7,18.31
20.26,110.4,1.75,0.29,2.39,2.37,1.87,14.88,19.49
19.41,139.2,1.73,0.3,2.68,2.08,1.58,14.91,18.9
24.31,103.3,3.19,0.52,0.5,2.29,1.5,14.65,18.32
19.76,112.9,1.5,0.32,2.77,2.18,1.68,14.72,18.98
19.14,139.3,1.97,0.08,2.45,2.44,1.51,14.82,18.65
21.08,137.4,1.66,0.4,2.64,2.01,1.51,14.86,18.66
19.88,104.6,1.59,0.11,2.54,2.19,1.69,14.88,19.12
19.14,137.1,1.68,0.83,2.64,2.01,1.5,14.71,18.26
22.9,133.7,1.43,0.41,1.06,2.19,1.69,14.94,19.26
20.85,103.4,1.18,0.18,2.83,2.06,1.56,14.83,18.96
23.67,129.4,2.34,0.38,1.08,2.22,1.5,14.7,18.44
23.04,96.4,1.71,0.45,1.93,2.41,1.9,14.76,19.3
24.22,136.9,0.67,0.96,1.99,2.39,1.73,14.78,19.14
24.22,136.9,0.67,0.92,2.55,2.4,1.73,14.78,18.89
24.31,103.3,3.17,0.53,0.5,2.3,1.51,14.63,18.62
24.4,109.0,1.61,0.3,0.52,2.58,1.77,14.85,19.21
22.87,110.5,1.22,0.38,2.71,2.34,1.84,14.92,19.64
19.99,104.6,1.43,0.29,2.56,2.19,1.69,14.67,18.83
23.67,140.0,1.82,0.25,1.06,2.0,1.5,14.69,18.25
20.31,139.4,1.73,0.29,2.39,2.34,1.83,14.88,19.34
22.9,103.0,2.81,0.29,0.82,2.17,1.66,14.87,19.21
20.52,139.8,1.44,0.02,2.76,2.26,1.69,14.68,18.77
24.13,96.4,0.63,0.45,1.96,2.42,1.9,14.88,19.41
24.05,104.8,1.77,0.28,1.91,2.22,1.66,14.89,19.15
24.4,134.0,1.6,0.55,0.93,2.7,1.76,14.93,19.44
20.85,102.4,1.35,0.31,2.69,2.08,1.58,14.89,19.02
22.06,138.7,1.45,0.07,2.67,2.02,1.52,14.87,18.79
22.93,118.7,1.63,0.29,0.52,2.02,1.52,14.93,18.89
19.26,136.8,1.77,0.25,1.07,2.02,1.51,14.82,18.52
21.08,137.4,1.65,0.4,2.64,2.02,1.51,14.86,18.67
23.97,126.1,0.75,0.36,1.06,2.05,1.54,14.73,18.61
23.95,104.8,1.22,0.28,1.91,2.26,1.66,14.7,18.89
20.85,104.6,1.19,0.25,1.95,2.18,1.68,14.93,19.37
22.89,118.0,3.23,0.45,0.54,2.28,1.5,14.94,18.88
23.12,134.3,2.85,0.22,0.83,2.35,1.71,14.85,19.21
19.9,109.4,1.75,0.29,2.38,2.3,1.8,14.99,19.47
19.85,108.5,1.54,0.25,1.08,2.27,1.77,14.89,19.38
23.3,107.4,0.5,0.32,1.94,2.43,1.9,14.88,19.64
19.24,136.1,1.73,0.3,2.64,2.1,1.58,14.8,18.84
19.14,137.1,1.64,0.83,2.64,2.0,1.5,14.72,18.42
19.14,104.3,1.68,0.71,2.64,2.01,1.5,14.71,18.27
19.14,137.1,1.68,0.84,2.64,2.01,1.5,14.71,18.26
24.15,104.8,1.77,0.21,1.91,2.22,1.66,14.87,19.11
20.86,102.7,1.34,0.18,1.39,2.07,1.51,14.99,19.1
20.71,137.4,1.65,0.38,2.64,2.01,1.51,14.86,18.72
24.14,105.3,1.46,0.36,0.98,2.32,1.69,14.93,19.22
19.79,111.1,1.22,0.14,2.32,2.32,1.82,14.89,19.48
22.86,133.6,1.26,0.64,2.69,2.45,1.8,14.88,19.33
24.04,137.9,1.8,0.25,1.01,2.17,1.5,14.71,18.39
23.54,133.6,0.68,0.21,0.57,2.19,1.69,14.92,19.36
23.76,133.9,2.9,0.41,0.91,2.0,1.5,14.93,18.92
22.44,134.1,1.26,0.99,2.54,2.02,1.51,14.92,18.8
24.38,103.3,3.17,0.52,0.5,2.29,1.5,14.96,19.05
23.17,117.0,2.27,0.07,1.38,2.18,1.68,14.85,19.13
20.31,110.4,1.66,0.29,2.74,2.36,1.86,14.88,19.56
23.95,106.4,1.81,0.26,1.91,2.01,1.51,14.87,18.84
24.38,137.0,1.14,0.48,0.76,2.26,1.76,14.71,19.02
23.92,130.6,0.91,0.11,0.51,2.24,1.5,14.86,18.65
22.82,112.4,1.2,0.17,2.67,2.35,1.85,14.72,19.34
24.57,102.2,1.48,0.6,0.5,2.29,1.5,14.7,18.37
23.67,139.9,1.75,0.25,1.01,2.02,1.51,14.77,18.47
23.64,117.9,2.75,0.24,1.07,2.44,1.7,14.93,19.26
23.46,120.4,1.68,0.08,1.22,2.08,1.51,14.9,18.93
19.44,139.3,1.74,0.1,2.73,2.07,1.5,14.69,18.15
22.9,119.0,1.19,0.06,1.94,2.22,1.69,14.87,19.19
22.48,134.3,1.64,0.36,2.41,2.11,1.51,14.86,18.8
23.57,133.0,0.55,0.19,0.51,2.64,1.84,14.6,19.5
22.33,133.6,1.75,0.11,2.32,2.34,1.84,14.72,18.99
21.08,137.4,1.66,0.4,2.59,2.23,1.51,14.71,18.33
23.63,111.5,0.98,0.3,2.82,2.31,1.68,14.83,19.31
19.38,113.3,1.06,0.08,1.32,2.19,1.67,14.85,19.14
19.0,108.1,1.73,0.19,2.73,2.0,1.5,14.72,18.48
23.75,118.2,0.52,0.41,2.65,2.14,1.51,14.75,18.44
22.9,108.7,1.43,0.41,1.06,2.19,1.69,14.94,19.22
19.41,139.8,1.73,0.17,2.9,2.01,1.51,14.91,18.74
19.88,104.6,1.59,0.11,2.54,2.19,1.69,14.73,18.86
24.4,109.0,1.13,0.41,1.01,2.59,1.75,14.85,19.31
23.65,139.3,1.46,0.08,2.11,2.07,1.5,14.77,18.63
22.97,104.8,2.11,0.63,1.35,2.08,1.52,14.97,19.04
19.27,111.3,1.8,0.35,2.55,2.08,1.52,14.69,18.33
22.9,138.0,0.79,0.18,2.92,2.04,1.52,14.87,18.71
24.31,103.3,1.59,0.51,1.53,2.0,1.5,14.63,18.34
23.14,105.7,1.66,0.67,1.5,2.12,1.53,14.76,18.62
23.67,140.0,0.95,0.12,2.62,2.22,1.5,14.71,18.35
24.13,110.5,1.3,0.4,2.38,2.34,1.84,14.88,19.32
23.84,139.2,2.32,0.25,0.51,2.24,1.5,14.7,18.41
23.67,140.0,1.32,0.29,1.19,2.22,1.5,14.69,18.52
20.88,133.6,1.46,0.17,2.77,2.19,1.69,14.72,18.74
22.89,118.0,1.64,0.42,1.64,2.0,1.5,14.86,18.77
20.24,134.3,1.67,0.08,2.66,2.08,1.51,14.68,18.32
23.94,104.6,2.11,0.63,1.34,2.01,1.51,14.97,19.05
19.19,139.3,1.47,0.1,3.19,2.09,1.52,14.82,18.76
20.9,117.8,2.75,0.17,1.32,2.19,1.69,14.72,18.93
23.17,106.6,0.85,0.25,2.76,2.12,1.62,14.69,18.89
19.9,134.3,1.73,0.29,2.38,2.02,1.52,14.84,18.92
22.48,138.2,0.95,0.25,2.74,2.2,1.51,14.78,18.54
22.52,104.0,1.3,0.11,2.7,2.52,1.84,14.72,19.22
22.81,139.7,1.34,0.27,1.06,2.4,1.69,14.72,18.9
22.55,133.0,0.5,0.47,0.57,2.12,1.53,14.66,18.52
22.83,102.4,1.15,0.29,1.91,2.18,1.66,14.65,18.95
19.25,118.8,2.83,0.41,1.0,2.2,1.69,14.97,19.26
23.67,140.0,2.34,0.19,0.51,2.28,1.5,14.71,18.25
19.14,137.1,1.78,0.85,2.64,2.22,1.66,14.69,18.69
22.97,110.5,1.61,0.3,0.52,2.33,1.52,14.85,18.79
22.98,117.3,2.78,0.39,0.69,2.04,1.54,14.94,19.07
22.04,136.7,1.47,0.38,2.39,2.01,1.51,14.88,18.87
24.13,103.1,0.5,0.45,1.93,2.4,1.9,14.88,19.64
23.63,136.8,1.17,0.26,1.32,2.22,1.5,14.72,18.44
22.89,118.7,1.71,0.45,1.63,2.0,1.5,14.94,18.85
19.45,139.3,1.91,0.26,2.71,2.02,1.51,14.68,18.18
19.85,111.4,1.53,0.1,2.69,2.29,1.79,14.88,19.63
22.93,137.7,1.15,0.41,1.0,2.0,1.5,14.93,18.95
24.4,104.8,1.24,0.23,1.81,2.3,1.74,14.69,19.04
18.99,139.9,1.68,0.85,0.62,2.01,1.5,14.71,18.37
22.89,133.0,0.55,0.21,0.5,2.37,1.85,14.4,20.18
23.82,137.1,2.34,0.21,1.21,2.28,1.5,14.64,18.39
23.64,117.5,1.31,0.36,1.08,2.13,1.5,14.93,18.91
19.0,108.2,1.73,0.25,1.06,2.0,1.5,14.72,18.44
23.64,139.6,2.35,0.06,1.41,2.05,1.55,14.69,18.51
23.67,118.6,1.82,0.25,1.12,2.14,1.5,14.69,18.41
23.84,139.2,2.32,0.25,0.51,2.22,1.5,14.7,18.41
19.2,119.7,1.75,0.29,2.38,2.3,1.8,14.82,19.32
19.35,102.2,1.75,0.52,0.52,2.08,1.5,14.7,18.31
24.13,140.0,1.32,0.4,0.5,2.3,1.5,14.88,18.65
22.82,139.8,1.73,0.11,2.0,2.02,1.52,14.91,18.81
24.39,137.0,1.61,0.31,0.76,2.26,1.76,14.94,19.48
21.08,137.4,1.66,0.4,2.65,2.01,1.51,14.78,18.49
24.38,138.7,1.21,0.55,0.97,2.29,1.76,14.5,19.48
24.13,96.4,0.5,0.45,1.93,2.39,1.89,14.88,19.39
19.45,139.3,1.91,0.28,2.7,2.03,1.51,14.69,18.24
22.5,134.4,1.67,0.1,2.12,2.26,1.69,14.91,19.38
22.87,134.3,1.21,0.38,2.71,2.34,1.84,14.92,19.3
24.04,109.0,1.77,0.28,0.88,2.33,1.76,14.89,19.37
22.9,104.3,1.43,0.4,1.05,2.12,1.62,14.94,19.16
19.24,139.3,1.69,0.08,2.73,2.12,1.55,14.68,18.31
22.93,137.7,1.15,0.41,1.0,2.02,1.51,14.93,18.96
20.31,139.6,0.75,0.29,2.39,2.24,1.74,14.88,19.26
22.01,136.7,1.46,0.17,2.67,2.04,1.54,14.69,18.42
19.41,139.2,1.14,0.11,2.64,2.08,1.58,14.81,18.76
22.41,138.0,0.79,0.18,2.58,2.04,1.52,14.87,18.79
22.06,138.7,1.64,0.06,2.48,2.02,1.52,14.87,18.71
20.44,139.8,1.73,0.17,2.7,2.01,1.51,14.99,18.93
22.9,119.6,1.13,0.17,2.56,2.16,1.51,14.84,18.78
19.9,133.6,1.75,0.29,2.38,2.0,1.5,14.76,18.61
22.86,134.3,1.29,0.63,2.69,2.14,1.5,14.84,18.54
19.24,139.3,1.67,0.08,2.73,2.41,1.84,14.68,18.97
23.67,139.9,1.82,0.25,1.75,2.0,1.5,14.69,18.3
24.6,102.2,1.48,0.52,0.5,2.29,1.5,14.7,18.39
24.07,106.5,1.63,0.26,1.91,2.01,1.51,14.87,18.85
24.16,96.3,0.52,0.08,2.1,2.01,1.51,14.89,18.91
24.4,134.3,1.6,0.55,0.9,2.7,1.76,14.93,19.43
22.99,105.4,1.15,0.41,1.87,2.26,1.75,14.93,19.51
19.61,107.6,1.91,0.21,2.61,2.04,1.51,14.67,18.31
22.84,108.3,1.43,0.18,2.47,2.3,1.58,14.74,18.65
19.0,104.4,1.73,0.19,2.73,2.0,1.5,14.72,18.4
22.01,139.4,1.45,0.52,2.67,2.27,1.77,14.28,20.46
23.64,118.7,2.7,0.36,1.11,2.12,1.5,14.93,18.85
20.3,139.3,1.67,0.3,2.59,2.08,1.51,14.68,18.36
21.98,138.7,1.45,0.17,2.67,2.02,1.52,14.72,18.41
23.4,133.0,0.55,0.21,0.51,2.64,1.84,14.92,19.58
22.05,136.7,1.47,0.02,2.39,2.01,1.51,14.86,18.79
22.33,133.6,1.73,0.11,2.32,2.02,1.52,14.7,18.45
22.03,109.4,1.53,0.1,2.55,2.27,1.77,14.87,19.18
22.48,116.3,1.71,0.25,1.63,2.24,1.5,14.95,18.9
20.85,105.8,1.11,0.18,2.91,2.22,1.72,14.89,19.52
23.67,136.7,1.02,0.19,2.55,2.0,1.5,14.77,18.41
21.28,136.1,1.79,0.22,0.54,2.28,1.5,14.64,18.44
23.16,139.1,0.63,0.41,2.59,2.01,1.51,14.78,18.53
24.09,110.9,1.22,0.25,2.37,2.37,1.84,14.89,19.47
19.94,139.3,1.56,0.08,2.96,2.08,1.51,14.75,18.76
22.12,134.4,1.54,0.02,2.58,2.07,1.5,14.68,18.19
23.67,110.5,1.02,0.23,2.51,2.34,1.84,14.71,19.06
19.27,133.6,1.75,0.17,2.37,2.34,1.84,14.72,18.98
22.92,119.6,1.16,0.46,0.52,2.03,1.52,14.7,18.45
22.82,110.5,1.61,0.38,2.35,2.72,1.84,14.88,19.43
23.3,107.4,0.5,0.32,1.6,2.43,1.9,14.88,19.67
19.85,108.5,1.53,0.08,2.69,2.27,1.77,14.88,19.58
20.16,104.5,1.43,0.15,2.17,2.01,1.51,14.72,18.52
22.06,113.4,1.42,0.17,2.67,2.02,1.52,14.72,18.27
