X1,X2,X3,X4,X5,X6,X7,X8,X9,ANG,AVG,RIP
16,140,1,0.5,3,2.0,1.5,14,16,-48.0,-1166.73,64.26
19,100,3,0.5,1,2.0,1.5,10,16,-46.0,-1228.78,39.23
21,140,2,0.5,2,2.5,1.5,15,8,-45.0,-1466.89,68.17
24,130,2,0.5,1,2.0,1.5,11,6,-44.0,-1744.65,71.87
22,150,1,0.5,3,2.5,1.5,15,12,-44.0,-1485.58,52.41
16,150,2,0.5,3,2.5,1.5,15,8,-46.0,-1106.03,38.72
18,140,2,0.5,2,2.0,1.5,14,16,-47.0,-1413.55,27.23
25,100,2,0.5,1,2.0,1.5,15,6,-45.0,-1664.04,83.01
16,110,1,0.5,3,2.5,1.5,14,16,-48.0,-890.89,101.95
15,100,1,0.5,4,2.5,1.5,10,12,-48.0,-729.63,145.39
21,150,1,0.5,3,2.0,1.5,14,16,-44.0,-1577.17,55.41
16,140,1,0.5,1,2.0,1.5,10,16,-47.0,-914.38,91.27
21,100,1,0.5,3,2.5,1.5,12,16,-47.0,-1225.64,32.93
18,100,1,0.5,1,2.5,1.5,13,16,-47.0,-908.3,101.82
17,150,2,0.5,3,2.0,1.5,15,16,-47.0,-1400.09,44.45
24,110,1,0.5,1,2.0,1.5,15,8,-45.0,-1569.96,81.67
16,150,2,0.5,3,2.5,1.5,13,10,-45.0,-1091.42,45.72
22,120,1,0.5,3,2.5,1.5,14,14,-45.0,-1416.43,49.79
20,140,2,0.5,2,2.5,1.5,14,4,-44.0,-1377.56,55.78
23,100,3,0.5,1,2.5,1.5,10,16,-45.0,-1448.25,67.95
17,110,2,0.5,2,2.0,1.5,14,16,-48.0,-1232.56,25.97
15,120,1,0.5,1,2.5,1.5,10,16,-47.0,-679.92,139.56
15,110,1,0.5,1,2.0,1.5,12,16,-48.0,-717.81,129.93
22,130,2,0.5,1,2.0,1.5,14,6,-45.0,-1583.49,72.52
18,120,1,0.5,2,2.5,1.5,12,16,-47.0,-1051.2,64.06
18,100,1,0.5,1,2.5,1.5,12,16,-47.0,-897.27,101.4
24,140,1,0.5,1,2.0,1.5,15,8,-45.0,-1731.94,76.41
20,150,3,0.5,1,2.5,1.5,15,8,-45.0,-1354.89,79.47
17,110,2,0.5,1,2.0,1.5,10,16,-45.0,-1091.63,33.45
23,150,3,0.5,1,2.5,1.5,10,16,-45.0,-1686.83,90.68
15,130,3,0.5,2,2.0,1.5,12,4,-47.0,-1273.51,55.26
24,140,2,0.5,1,2.5,1.5,11,16,-46.0,-1739.6,91.02
24,110,1,0.5,2,2.0,1.5,11,16,-46.0,-1663.06,34.14
22,110,1,0.5,3,2.5,1.5,10,16,-46.0,-1341.36,20.29
16,120,3,0.5,1,2.0,1.5,14,16,-47.0,-1080.72,47.11
16,140,2,0.5,2,2.0,1.5,11,16,-46.0,-1226.46,46.64
16,150,2,0.5,3,2.5,1.5,15,14,-46.0,-1114.28,46.17
24,110,2,0.5,1,2.0,1.5,14,10,-45.0,-1657.42,77.05
16,150,3,0.5,2,2.0,1.5,14,8,-47.0,-1393.9,39.52
17,140,4,0.5,1,2.5,1.5,14,12,-45.0,-1109.15,58.13
18,100,3,0.5,1,2.0,1.5,12,16,-47.0,-1151.9,40.8
24,140,1,0.5,1,2.0,1.5,11,16,-46.0,-1771.15,76.74
25,130,2,0.5,1,2.0,1.5,12,12,-45.0,-1834.2,74.83
20,110,3,0.5,1,2.5,1.5,10,16,-46.0,-1223.29,65.15
17,150,1,0.5,3,2.5,1.5,14,16,-47.0,-1079.57,71.11
22,110,1,0.5,3,2.5,1.5,11,16,-46.0,-1341.09,25.99
16,150,3,0.5,2,2.0,1.5,14,16,-47.0,-1352.48,24.88
16,100,3,0.5,2,2.5,1.5,14,12,-45.0,-1029.11,48.06
18,140,1,0.5,1,2.0,1.5,13,16,-47.0,-1176.57,63.08
16,120,3,0.5,2,2.0,1.5,14,16,-47.0,-1308.02,26.29
15,150,2,0.5,1,2.0,1.5,15,16,-47.0,-1029.57,61.38
16,150,2,0.5,2,2.0,1.5,13,12,-47.0,-1249.68,40.97
17,110,2,0.5,2,2.5,1.5,14,16,-46.0,-1032.17,54.84
19,150,2,0.5,2,2.0,1.5,12,16,-46.0,-1478.3,32.83
18,110,3,0.5,1,2.0,1.5,15,16,-47.0,-1247.13,55.48
15,140,1,0.5,3,2.0,1.5,13,16,-48.0,-1090.75,85.47
16,140,2,0.5,1,2.0,1.5,10,16,-46.0,-1074.22,42.15
15,110,1,0.5,2,2.5,1.5,10,16,-48.0,-717.48,124.49
25,140,2,0.5,1,2.0,1.5,14,8,-45.0,-1834.37,83.13
18,100,3,0.5,1,2.5,1.5,10,4,-43.0,-1007.52,61.3
22,110,2,0.5,2,2.5,1.5,10,16,-45.0,-1434.3,48.73
25,110,2,0.5,1,2.5,1.5,11,8,-45.0,-1586.35,82.57
23,150,2,0.5,1,2.5,1.5,14,12,-46.0,-1664.78,96.4
15,100,1,0.5,4,2.5,1.5,15,16,-47.0,-821.06,125.16
20,140,1,0.5,2,2.0,1.5,10,16,-46.0,-1446.52,31.13
16,130,3,0.5,1,2.0,1.5,12,14,-47.0,-1089.16,30.22
20,140,2,0.5,2,2.5,1.5,14,4,-44.0,-1377.56,55.78
16,140,3,0.5,2,2.0,1.5,14,16,-47.0,-1347.96,24.67
18,150,3,0.5,1,2.0,1.5,12,16,-46.0,-1318.64,55.73
16,100,2,0.5,3,2.5,1.5,10,16,-46.0,-939.12,71.27
20,150,1,0.5,1,2.0,1.5,15,16,-47.0,-1469.58,79.1
22,150,1,0.5,3,2.5,1.5,13,16,-44.0,-1489.91,46.42
24,150,2,0.5,1,2.0,1.5,12,14,-45.0,-1849.35,80.51
20,140,3,0.5,1,2.0,1.5,15,16,-46.0,-1572.03,78.81
16,150,1,0.5,2,2.0,1.5,14,12,-48.0,-1088.19,54.46
17,150,3,0.5,1,2.0,1.5,14,16,-47.0,-1240.67,51.93
22,140,2,0.5,2,2.0,1.5,13,16,-45.0,-1744.57,49.5
24,150,2,0.5,1,2.0,1.5,11,16,-46.0,-1843.07,77.51
15,120,1,0.5,2,2.5,1.5,15,16,-48.0,-802.57,126.82
21,150,3,0.5,1,2.0,1.5,15,14,-46.0,-1668.34,84.52
23,110,1,0.5,2,2.0,1.5,10,16,-45.0,-1591.75,27.7
15,150,1,0.5,2,2.5,1.5,10,4,-48.0,-709.43,75.99
16,100,3,0.5,2,2.0,1.5,10,16,-47.0,-1209.4,55.98
20,140,2,0.5,1,2.5,1.5,14,4,-44.0,-1294.6,64.81
16,150,3,0.5,2,2.5,1.5,15,16,-46.0,-1138.75,66.3
22,150,1,0.5,3,2.0,1.5,15,12,-44.0,-1594.45,43.32
15,150,1,0.5,4,2.5,1.5,10,16,-48.0,-801.3,170.91
22,110,2,0.5,1,2.5,1.5,12,16,-46.0,-1400.06,89.07
22,150,1,0.5,3,2.0,1.5,13,8,-44.0,-1529.46,44.81
15,120,1,0.5,2,2.5,1.5,10,8,-48.0,-657.0,93.98
20,150,1,0.5,1,2.5,1.5,15,14,-47.0,-1346.76,104.24
17,120,2,0.5,1,2.0,1.5,10,16,-45.0,-1113.92,34.83
15,130,1,0.5,1,2.0,1.5,12,16,-47.0,-803.35,121.91
24,150,1,0.5,1,2.5,1.5,12,14,-46.0,-1753.37,98.37
15,120,1,0.5,2,2.0,1.5,10,16,-47.0,-933.22,84.52
21,110,2,0.5,1,2.0,1.5,10,16,-45.0,-1422.34,52.17
