X1,X2,X3,X4,X5,X6,X7,X8,ANG,AVG,RIP,COG
15.13,139.7,1.89,0.01,3.29,2.02,1.52,12.16,-50.0,-1431.75,43.35,19.98
15.94,138.9,1.11,0.01,1.57,2.01,1.51,10.6,-48.0,-832.73,29.75,18.61
24.76,139.8,0.65,0.01,2.55,2.01,1.51,11.67,-44.0,-1829.83,40.35,20.52
16.13,136.5,1.88,0.01,3.35,2.02,1.51,12.42,-50.0,-1462.12,51.33,19.31
15.98,137.9,0.81,0.07,1.58,2.02,1.52,10.6,-49.0,-780.08,36.39,18.49
16.22,132.9,1.43,0.01,3.79,2.1,1.6,10.59,-50.0,-1304.56,64.34,18.75
16.52,135.0,0.92,0.01,1.58,2.01,1.51,10.59,-48.0,-865.16,24.55,18.59
16.19,137.9,1.03,0.07,3.84,2.01,1.51,14.67,-46.0,-1440.2,84.28,18.52
17.84,139.5,1.38,0.01,2.98,2.02,1.52,11.64,-49.0,-1484.12,32.56,21.14
16.47,135.5,1.88,0.01,3.29,2.01,1.51,12.22,-50.0,-1475.18,50.6,19.85
23.63,96.6,0.5,0.01,3.22,2.01,1.51,14.9,-43.0,-1659.1,18.71,19.11
16.24,140.0,1.23,0.01,3.93,2.01,1.51,14.61,-47.0,-1432.44,84.63,18.41
16.4,137.9,1.14,0.01,1.95,2.04,1.54,10.59,-48.0,-994.99,32.3,18.63
16.85,139.3,1.14,0.01,2.02,2.02,1.51,10.59,-47.0,-1069.64,28.46,18.59
24.97,140.0,0.8,0.01,2.62,2.01,1.51,14.76,-44.0,-1877.81,38.61,18.72
23.35,139.1,0.79,0.0,1.66,2.01,1.51,14.87,-42.0,-1831.23,40.99,18.74
16.69,140.0,1.87,0.01,1.59,2.01,1.51,14.67,-44.0,-1465.59,52.25,18.38
16.48,132.4,1.08,0.06,1.57,2.02,1.51,10.24,-48.0,-858.28,25.43,19.64
18.51,135.7,0.68,0.0,2.59,2.01,1.51,10.6,-47.0,-1243.65,47.16,18.61
24.96,136.1,1.66,0.01,1.85,2.01,1.51,12.17,-46.0,-1972.03,69.33,20.19
15.94,138.0,0.72,0.01,1.55,2.02,1.52,10.64,-49.0,-775.98,37.5,18.67
23.15,91.0,0.5,0.07,3.25,2.16,1.51,14.96,-43.0,-1526.36,18.41,19.03
15.94,132.8,1.11,0.01,3.87,2.01,1.51,10.59,-50.0,-1284.15,79.64,18.73
23.19,139.5,1.15,0.08,1.66,2.01,1.51,14.61,-43.0,-1830.45,49.34,18.3
15.94,132.2,1.44,0.01,1.57,2.01,1.51,10.6,-47.0,-904.88,21.55,18.61
16.52,138.0,0.94,0.01,2.58,2.02,1.51,10.61,-48.0,-1120.69,51.37,18.6
15.93,133.4,0.5,0.01,3.25,2.01,1.51,10.78,-49.0,-1056.58,88.04,19.5
24.72,140.0,1.53,0.0,1.71,2.01,1.51,12.69,-45.0,-1948.5,67.11,18.77
15.11,137.5,1.03,0.07,1.58,2.13,1.51,10.6,-48.0,-723.44,47.08,18.61
16.69,139.1,1.66,0.01,2.7,2.21,1.55,14.88,-44.0,-1495.2,52.9,18.89
17.38,139.6,1.34,0.03,2.09,2.17,1.51,10.08,-46.0,-1166.04,20.89,19.91
23.27,139.5,0.52,0.04,3.11,2.01,1.51,14.61,-43.0,-1722.35,21.53,18.58
24.69,136.1,1.88,0.02,1.59,2.02,1.51,14.59,-43.0,-1971.96,63.72,18.71
17.84,139.3,1.44,0.01,2.95,2.02,1.52,13.42,-47.0,-1577.77,42.94,20.73
24.99,139.7,1.1,0.04,2.47,2.01,1.51,14.54,-44.0,-1911.25,55.61,18.81
16.48,128.3,1.49,0.0,1.57,2.01,1.51,10.53,-46.0,-978.03,22.55,18.82
16.92,138.6,1.72,0.01,2.7,2.05,1.55,10.17,-48.0,-1415.98,26.55,19.73
24.91,139.5,0.53,0.01,2.8,2.03,1.51,10.66,-43.0,-1729.29,36.09,18.7
23.26,139.8,1.14,0.01,2.5,2.02,1.51,11.92,-46.0,-1830.21,42.95,20.22
15.35,135.6,1.02,0.07,1.58,2.13,1.51,10.6,-49.0,-717.16,44.12,18.57
17.58,138.1,1.34,0.03,2.76,2.02,1.51,10.22,-48.0,-1394.66,26.03,19.42
23.53,139.1,1.3,0.0,2.1,2.02,1.51,10.36,-46.0,-1807.73,49.7,19.45
17.84,132.4,1.1,0.01,3.1,2.01,1.51,10.54,-49.0,-1372.63,46.09,18.69
23.29,139.7,0.52,0.04,3.17,2.01,1.51,10.59,-43.0,-1573.76,54.61,18.82
24.8,139.1,1.24,0.01,2.12,2.2,1.54,14.92,-43.0,-1916.15,54.03,19.07
16.51,139.5,1.12,0.03,2.08,2.01,1.51,10.3,-48.0,-1024.67,36.2,19.46
23.24,132.8,1.32,0.04,1.65,2.05,1.55,14.94,-43.0,-1867.7,53.63,18.96
16.24,139.8,1.01,0.01,3.95,2.01,1.51,10.6,-50.0,-1251.35,92.04,18.52
24.83,138.1,0.88,0.01,2.72,2.04,1.54,11.54,-45.0,-1806.24,36.94,20.94
24.75,140.0,1.62,0.01,1.74,2.03,1.53,11.83,-46.0,-1959.31,67.51,20.8
23.63,133.0,0.5,0.01,3.07,2.02,1.51,14.84,-43.0,-1745.81,19.0,18.92
24.94,140.0,1.86,0.03,1.71,2.06,1.56,14.54,-43.0,-2020.15,66.51,19.0
24.72,136.1,1.53,0.02,1.68,2.01,1.51,12.81,-45.0,-1945.02,67.49,19.13
23.19,133.8,0.66,0.0,3.01,2.03,1.51,12.09,-45.0,-1661.3,26.01,20.15
16.44,133.6,1.38,0.01,3.61,2.01,1.51,10.61,-50.0,-1354.74,52.93,18.73
24.36,138.6,1.11,0.01,1.98,2.01,1.51,11.75,-46.0,-1881.44,50.53,20.82
16.48,132.4,1.09,0.01,2.57,2.02,1.51,10.59,-48.0,-1158.03,45.4,18.54
15.11,135.9,1.02,0.07,1.59,2.02,1.51,10.54,-49.0,-714.61,47.91,18.61
24.86,139.9,1.83,0.01,1.76,2.01,1.51,12.81,-45.0,-2015.43,71.19,19.19
15.63,137.8,1.2,0.01,3.9,2.02,1.51,10.59,-50.0,-1278.66,81.3,18.56
24.94,140.0,1.9,0.01,1.59,2.05,1.55,14.56,-43.0,-1995.31,64.37,18.84
24.86,138.2,1.08,0.01,2.26,2.02,1.51,11.54,-46.0,-1908.24,49.05,21.11
24.82,137.8,1.23,0.01,2.3,2.04,1.54,11.54,-46.0,-1909.68,53.69,20.72
15.14,134.8,1.88,0.01,3.28,2.01,1.51,11.43,-50.0,-1395.81,36.65,20.7
23.63,140.0,0.5,0.04,3.26,2.17,1.51,14.92,-40.0,-1602.23,18.77,19.13
24.92,135.2,0.5,0.1,3.09,2.05,1.55,12.22,-42.0,-1613.15,28.53,19.87
16.25,138.4,1.71,0.01,2.71,2.01,1.51,10.58,-49.0,-1377.83,29.52,18.56
24.76,139.7,1.33,0.03,1.65,2.01,1.51,11.67,-46.0,-1900.2,61.0,21.06
24.8,139.9,0.72,0.02,2.76,2.01,1.51,10.65,-44.0,-1749.64,30.4,18.68
24.76,139.8,0.71,0.02,2.59,2.01,1.51,11.72,-45.0,-1834.1,37.21,20.6
16.19,138.2,0.99,0.0,3.85,2.02,1.51,14.61,-46.0,-1395.05,87.73,18.76
24.32,139.2,0.7,0.01,2.82,2.1,1.6,11.57,-45.0,-1754.62,32.06,20.67
16.46,137.9,1.07,0.01,3.9,2.02,1.51,10.59,-50.0,-1274.19,82.32,18.5
17.84,139.9,1.1,0.01,2.98,2.02,1.52,11.68,-48.0,-1436.91,36.78,21.04
16.7,139.9,1.42,0.07,1.69,2.02,1.52,10.59,-46.0,-1069.88,20.2,18.61
22.61,132.8,1.11,0.0,2.71,2.05,1.55,14.61,-44.0,-1808.54,39.02,18.64
24.94,140.0,1.16,0.03,2.14,2.01,1.51,14.63,-44.0,-1966.55,54.99,18.58
23.86,132.8,0.5,0.0,3.26,2.02,1.51,10.12,-43.0,-1483.53,60.35,19.52
23.57,137.4,1.83,0.02,1.69,2.01,1.51,14.61,-43.0,-1952.12,62.66,18.23
16.25,138.3,1.9,0.01,3.32,2.05,1.55,12.4,-49.0,-1486.55,50.68,19.53
24.86,139.9,1.77,0.01,1.79,2.01,1.51,10.08,-45.0,-1999.8,65.93,19.6
23.16,132.6,1.1,0.02,1.67,2.01,1.51,10.45,-45.0,-1711.91,54.2,18.86
19.49,139.7,1.3,0.01,2.78,2.02,1.52,11.12,-48.0,-1574.93,26.89,20.03
16.25,138.4,1.71,0.01,1.59,2.02,1.51,10.23,-47.0,-1046.66,24.95,19.66
22.6,133.4,0.52,0.0,3.28,2.02,1.51,14.45,-44.0,-1613.2,24.46,19.42
24.94,140.0,1.12,0.01,2.21,2.05,1.55,14.54,-44.0,-1996.31,55.57,19.24
16.46,137.9,1.15,0.01,3.9,2.02,1.51,10.59,-50.0,-1280.64,78.45,18.49
16.41,140.0,0.97,0.01,3.97,2.01,1.51,14.61,-47.0,-1424.9,86.41,18.58
15.07,139.5,1.4,0.01,3.29,2.02,1.52,11.86,-50.0,-1330.3,58.69,20.67
24.95,138.7,1.43,0.01,1.9,2.06,1.51,14.93,-43.0,-1979.8,59.94,19.4
15.66,135.7,1.99,0.01,3.29,2.03,1.51,11.48,-50.0,-1417.31,43.99,20.88
24.83,139.9,0.7,0.02,2.76,2.06,1.56,11.41,-44.0,-1772.4,33.78,20.83
23.43,137.2,0.5,0.0,3.37,2.16,1.51,14.96,-41.0,-1510.57,21.48,19.0
24.89,139.8,0.65,0.03,2.18,2.01,1.51,12.13,-45.0,-1854.17,46.11,19.94
16.72,139.6,1.34,0.1,1.78,2.17,1.52,10.59,-46.0,-1005.61,21.02,18.82
23.23,139.7,1.42,0.04,1.66,2.02,1.52,11.28,-46.0,-1836.32,58.77,20.63
15.1,133.5,1.88,0.01,3.52,2.05,1.55,10.58,-50.0,-1349.62,36.65,18.98
24.65,138.2,1.08,0.01,2.08,2.04,1.54,11.54,-46.0,-1895.24,49.34,20.74
16.52,132.3,1.09,0.01,2.57,2.02,1.51,10.59,-48.0,-1166.13,44.63,18.57
17.38,139.5,1.3,0.03,1.43,2.17,1.51,10.21,-46.0,-978.04,35.91,19.7
16.46,137.9,1.02,0.01,3.9,2.02,1.51,10.59,-50.0,-1272.06,84.27,18.5
24.83,139.0,1.45,0.01,2.15,2.04,1.54,11.54,-46.0,-1959.7,62.84,21.11
23.63,96.6,0.5,0.01,3.21,2.01,1.51,10.73,-45.0,-1519.64,52.11,19.28
15.05,133.4,1.39,0.01,3.42,2.01,1.51,12.19,-50.0,-1356.23,61.95,19.91
23.53,139.5,1.3,0.02,2.1,2.14,1.51,10.24,-45.0,-1801.73,52.26,19.92
15.28,139.3,1.89,0.01,3.29,2.02,1.51,11.98,-50.0,-1440.22,42.86,20.38
16.7,138.7,1.21,0.0,1.68,2.01,1.51,14.38,-44.0,-1221.88,43.07,19.18
23.2,139.5,1.27,0.03,2.38,2.01,1.51,14.32,-44.0,-1893.08,50.49,19.39
23.63,96.7,0.5,0.01,3.14,2.01,1.51,14.94,-43.0,-1679.48,17.52,19.2
24.86,139.9,1.82,0.02,1.74,2.01,1.51,10.1,-45.0,-1988.51,68.23,19.47
16.85,139.6,1.1,0.03,2.02,2.17,1.51,10.77,-47.0,-1031.46,29.79,19.24
15.96,128.2,0.97,0.01,1.53,2.04,1.52,10.21,-49.0,-764.21,31.44,19.58
16.47,137.9,1.14,0.01,3.88,2.01,1.51,10.59,-50.0,-1293.37,77.02,18.54
24.87,140.0,0.67,0.01,1.96,2.02,1.51,10.27,-44.0,-1817.04,50.89,19.83
18.43,138.2,1.3,0.01,2.27,2.02,1.51,11.12,-47.0,-1417.71,25.65,20.27
23.05,139.1,0.66,0.01,3.04,2.02,1.51,12.09,-45.0,-1670.62,26.86,20.21
16.52,135.0,1.69,0.01,2.85,2.01,1.51,10.68,-49.0,-1399.65,29.58,18.82
24.8,139.1,0.51,0.01,2.08,2.2,1.54,14.92,-42.0,-1849.84,40.67,19.09
23.7,139.5,0.85,0.01,2.71,2.17,1.51,10.23,-44.0,-1696.44,37.97,19.14
15.86,139.7,1.35,0.01,1.69,2.03,1.51,10.56,-47.0,-920.5,27.09,18.55
23.77,96.3,0.5,0.0,3.23,2.16,1.51,14.65,-44.0,-1547.48,16.77,18.77
24.86,139.9,1.21,0.01,1.8,2.02,1.51,10.08,-45.0,-1916.88,54.13,19.73
16.25,138.3,1.9,0.01,3.32,2.06,1.55,12.36,-49.0,-1488.45,50.48,19.59
24.89,139.6,1.33,0.01,1.68,2.01,1.51,14.54,-43.0,-2010.85,60.69,18.79
24.33,135.6,1.44,0.01,1.58,2.14,1.52,10.6,-45.0,-1834.56,63.35,18.82
24.82,132.6,0.72,0.02,2.77,2.01,1.51,11.67,-45.0,-1770.84,33.06,20.43
17.62,139.9,1.43,0.07,1.69,2.02,1.52,10.86,-46.0,-1191.01,28.04,19.61
23.28,139.9,0.5,0.04,2.15,2.01,1.51,14.07,-44.0,-1768.16,36.94,20.22
16.87,132.4,1.18,0.01,1.56,2.01,1.51,10.58,-47.0,-930.08,25.51,18.63
24.66,133.6,1.44,0.01,1.95,2.01,1.51,10.58,-46.0,-1920.46,57.48,18.93
16.65,133.3,1.44,0.02,3.64,2.01,1.51,10.61,-50.0,-1343.13,52.03,18.71
23.63,139.1,0.51,0.0,3.27,2.12,1.51,14.92,-41.0,-1605.53,18.54,18.91
16.95,135.2,1.83,0.01,3.04,2.03,1.51,12.13,-49.0,-1489.82,43.65,20.08
24.6,139.9,1.23,0.01,1.77,2.01,1.51,10.08,-45.0,-1889.09,52.79,20.03
17.84,139.7,1.87,0.01,2.98,2.01,1.51,12.14,-49.0,-1558.59,47.8,20.09
24.63,140.0,1.39,0.01,1.95,2.1,1.6,11.69,-46.0,-1934.6,60.3,21.21
24.86,138.2,1.07,0.01,2.22,2.02,1.51,12.13,-46.0,-1916.44,49.71,20.1
23.3,139.3,0.72,0.01,2.82,2.01,1.51,11.67,-45.0,-1734.33,30.92,20.81
23.57,96.4,0.66,0.02,1.76,2.02,1.51,14.58,-43.0,-1630.21,38.85,18.41
23.05,138.2,0.93,0.01,3.0,2.02,1.51,12.12,-46.0,-1691.61,30.65,20.12
17.36,139.9,1.42,0.03,2.09,2.02,1.51,10.22,-47.0,-1262.71,21.69,19.63
19.5,140.0,1.3,0.01,2.78,2.01,1.51,14.45,-45.0,-1706.89,43.13,18.84
16.26,138.4,1.89,0.01,3.32,2.01,1.51,12.4,-50.0,-1464.92,52.3,19.41
16.35,138.4,1.71,0.01,2.78,2.02,1.51,10.24,-49.0,-1364.05,26.11,19.56
15.92,128.3,0.95,0.01,1.61,2.02,1.52,10.21,-49.0,-769.16,34.89,19.52
16.42,132.4,1.11,0.01,1.57,2.01,1.51,10.62,-47.0,-869.25,24.9,18.5
24.86,139.9,2.35,0.01,0.99,2.01,1.51,12.71,-45.0,-1900.24,74.1,18.98
24.94,140.0,1.29,0.01,1.68,2.05,1.55,14.67,-43.0,-1975.25,59.38,18.49
16.92,135.0,1.24,0.02,2.71,2.01,1.51,10.75,-49.0,-1303.56,36.5,19.11
15.94,132.8,1.11,0.01,3.19,2.01,1.51,14.75,-46.0,-1461.31,73.94,18.71
16.49,128.3,1.73,0.0,1.67,2.01,1.51,10.53,-46.0,-1095.05,29.21,18.89
15.11,135.6,1.02,0.14,1.58,2.02,1.51,10.6,-49.0,-723.5,46.95,18.53
24.65,139.8,0.72,0.02,2.59,2.01,1.51,11.67,-45.0,-1817.91,38.03,20.6
22.45,133.4,0.5,0.04,3.15,2.01,1.51,10.69,-44.0,-1572.67,56.06,18.88
16.23,133.9,0.63,0.01,3.98,2.03,1.51,12.06,-50.0,-1232.99,95.49,20.03
23.27,138.6,0.7,0.01,2.87,2.01,1.51,11.41,-45.0,-1703.78,28.64,20.74
23.53,139.5,1.31,0.01,2.12,2.02,1.51,12.98,-46.0,-1882.44,53.55,19.73
17.38,139.7,1.38,0.0,2.09,2.02,1.51,10.19,-47.0,-1222.28,21.24,19.73
15.93,132.8,1.11,0.01,1.58,2.02,1.51,10.6,-48.0,-820.36,31.63,18.47
23.37,139.2,0.85,0.01,2.78,2.06,1.56,11.41,-46.0,-1740.79,32.61,20.83
24.86,139.9,1.08,0.01,2.26,2.02,1.52,11.54,-46.0,-1918.09,49.22,21.14
23.63,130.6,0.5,0.0,3.26,2.17,1.51,14.92,-42.0,-1579.56,14.89,18.85
16.8,135.2,0.92,0.01,1.58,2.01,1.51,14.55,-42.0,-1113.3,41.48,18.63
23.63,139.1,0.5,0.0,3.33,2.17,1.51,14.84,-41.0,-1543.15,19.48,18.69
16.18,138.7,0.5,0.02,3.1,2.02,1.51,14.71,-45.0,-1299.96,79.76,18.5
23.24,132.6,1.32,0.04,1.54,2.01,1.51,14.61,-43.0,-1835.72,55.02,18.34
22.45,133.4,0.52,0.0,3.25,2.01,1.51,14.45,-45.0,-1646.49,24.85,19.43
16.7,138.7,1.77,0.01,1.67,2.01,1.51,10.62,-47.0,-1190.57,32.39,18.65
16.48,127.6,1.06,0.01,2.57,2.01,1.51,10.59,-48.0,-1129.82,46.35,18.53
17.58,140.0,1.91,0.03,2.09,2.06,1.55,10.22,-47.0,-1437.2,33.56,19.64
15.7,140.0,1.01,0.07,1.9,2.01,1.51,14.91,-43.0,-1160.83,63.25,18.97
24.97,139.0,1.1,0.01,2.47,2.01,1.51,10.37,-45.0,-1843.05,42.53,19.38
16.46,137.9,1.28,0.03,3.9,2.02,1.51,10.59,-50.0,-1264.61,78.82,18.5
24.83,138.2,1.08,0.01,1.66,2.04,1.54,11.71,-45.0,-1883.38,55.72,20.52
22.92,138.6,0.63,0.01,2.88,2.01,1.51,11.45,-45.0,-1688.78,36.37,20.51
15.36,140.0,1.87,0.01,2.15,2.03,1.53,14.54,-45.0,-1465.62,54.54,18.83
23.4,137.6,1.82,0.07,1.69,2.01,1.51,14.61,-43.0,-1941.95,62.91,18.31
16.24,139.9,0.51,0.01,3.93,2.01,1.51,14.61,-46.0,-1346.16,93.6,18.49
23.72,139.8,0.93,0.03,2.18,2.02,1.51,10.51,-45.0,-1793.08,45.34,19.05
16.37,128.2,0.95,0.01,1.61,2.02,1.51,10.22,-49.0,-800.26,27.22,19.58
16.49,135.0,2.02,0.01,1.58,2.01,1.51,10.59,-47.0,-1207.6,36.8,18.6
23.46,137.9,0.5,0.01,3.36,2.16,1.51,10.59,-41.0,-1426.27,64.37,18.52
17.58,132.4,1.09,0.02,2.57,2.01,1.51,12.21,-48.0,-1366.42,34.63,19.71
23.16,137.4,1.83,0.02,1.69,2.02,1.52,14.61,-43.0,-1929.75,62.27,18.38
15.67,135.4,0.7,0.01,3.29,2.01,1.51,12.22,-50.0,-1190.67,82.65,19.87
16.24,140.0,0.83,0.01,3.95,2.09,1.59,14.61,-47.0,-1410.54,88.93,18.75
16.58,139.8,0.81,0.03,2.18,2.02,1.51,10.51,-47.0,-984.76,44.5,19.14
24.86,135.6,1.06,0.0,2.08,2.02,1.52,11.64,-46.0,-1871.39,50.51,20.64
16.17,133.4,1.89,0.07,3.09,2.01,1.51,10.61,-49.0,-1405.88,34.01,18.87
23.63,139.1,0.5,0.01,2.12,2.17,1.51,14.92,-42.0,-1776.06,36.36,19.06
15.01,133.0,1.11,0.01,1.58,2.02,1.51,10.6,-50.0,-699.35,47.38,18.48
24.75,138.7,1.43,0.0,1.93,2.1,1.6,11.99,-46.0,-1913.2,64.49,20.54
23.66,97.2,0.5,0.01,3.25,2.16,1.51,14.65,-43.0,-1582.9,15.58,18.46
23.53,96.3,0.5,0.0,3.24,2.02,1.51,14.91,-45.0,-1596.49,18.18,18.81
16.95,137.6,1.87,0.01,3.04,2.01,1.51,11.54,-49.0,-1507.67,41.13,21.06
15.13,139.9,1.83,0.01,1.63,2.01,1.51,10.55,-47.0,-1003.05,27.01,18.59
16.15,132.4,1.11,0.01,1.57,2.01,1.51,10.62,-48.0,-834.35,26.84,18.53
16.76,139.3,1.12,0.01,2.02,2.02,1.51,10.6,-47.0,-1062.53,28.25,18.59
23.16,138.8,0.7,0.01,2.87,2.02,1.52,11.41,-45.0,-1703.8,29.35,20.53
24.91,138.8,1.9,0.01,1.68,2.01,1.51,10.58,-46.0,-2005.18,70.32,18.56
24.72,139.6,0.61,0.02,2.58,2.01,1.51,11.43,-44.0,-1802.05,39.19,21.06
16.26,128.3,1.3,0.0,1.57,2.01,1.51,10.51,-47.0,-881.3,20.67,18.87
16.47,139.5,1.14,0.01,3.88,2.01,1.51,10.59,-50.0,-1288.47,77.64,18.51
16.94,135.2,1.24,0.01,3.66,2.01,1.51,12.13,-49.0,-1415.48,53.42,19.99
23.63,128.2,0.5,0.0,3.3,2.17,1.51,14.92,-42.0,-1567.74,15.22,18.89
24.11,139.0,0.54,0.0,3.2,2.17,1.51,11.81,-42.0,-1494.2,36.03,20.51
24.87,140.0,1.42,0.01,1.92,2.01,1.51,10.27,-46.0,-1935.74,55.62,19.9
16.26,138.4,1.88,0.01,3.32,2.01,1.51,12.4,-50.0,-1464.59,51.99,19.41
15.07,134.8,1.88,0.01,3.31,2.03,1.51,11.43,-50.0,-1379.69,36.05,20.82
24.83,139.8,0.72,0.02,2.59,2.01,1.51,11.67,-45.0,-1811.66,37.48,20.59
23.63,130.6,0.52,0.0,3.24,2.17,1.51,11.23,-43.0,-1497.36,43.33,20.31
15.13,139.9,0.67,0.04,1.58,2.13,1.51,11.03,-48.0,-697.42,55.3,19.93
16.78,138.2,0.96,0.01,2.17,2.04,1.54,10.03,-48.0,-1007.78,40.74,20.36
15.04,140.0,1.27,0.01,1.63,2.05,1.55,12.16,-46.0,-865.87,46.17,19.87
16.48,132.4,1.11,0.01,1.57,2.01,1.51,14.94,-42.0,-1171.84,43.94,18.71
16.04,133.4,0.5,0.0,3.91,2.01,1.51,14.45,-50.0,-1247.23,94.78,18.95
16.48,127.3,1.83,0.01,3.04,2.01,1.51,10.6,-49.0,-1425.12,32.33,18.86
23.1,134.7,1.83,0.02,1.89,2.01,1.51,11.71,-46.0,-1869.57,67.0,21.03
17.58,140.0,0.51,0.0,2.09,2.06,1.55,10.01,-46.0,-989.39,41.27,20.13
24.94,140.0,1.12,0.01,2.21,2.05,1.55,11.17,-46.0,-1906.35,49.59,20.42
23.72,139.8,0.5,0.0,3.31,2.17,1.51,14.92,-41.0,-1533.7,18.74,18.92
23.42,139.2,0.5,0.01,3.36,2.06,1.56,11.43,-42.0,-1507.1,54.39,20.63
24.86,138.2,1.08,0.0,2.31,2.02,1.51,11.54,-46.0,-1859.13,48.7,20.95
16.46,135.7,1.15,0.01,3.78,2.02,1.51,10.81,-50.0,-1299.53,72.36,19.41
15.66,139.6,0.51,0.01,3.29,2.03,1.53,12.08,-50.0,-1137.39,87.62,20.43
24.51,138.7,0.68,0.01,1.94,2.1,1.6,11.72,-45.0,-1817.31,51.27,21.2
17.03,140.0,1.9,0.01,1.58,2.05,1.55,14.29,-45.0,-1450.62,50.38,19.6
24.75,140.0,1.97,0.01,1.64,2.02,1.51,11.54,-46.0,-1961.63,72.81,21.05
22.6,133.4,0.5,0.0,3.23,2.01,1.51,14.45,-45.0,-1624.75,24.09,19.42
23.62,127.6,1.06,0.01,2.57,2.01,1.51,10.59,-46.0,-1772.22,38.84,18.85
17.5,139.9,1.32,0.01,2.29,2.01,1.51,10.42,-48.0,-1298.04,22.76,19.16
15.08,129.2,1.42,0.01,3.47,2.01,1.51,12.19,-50.0,-1349.91,60.86,19.83
16.46,137.7,1.15,0.01,3.9,2.02,1.51,10.59,-50.0,-1281.45,78.31,18.51
24.83,138.2,1.08,0.0,2.27,2.04,1.54,11.54,-46.0,-1879.24,49.41,21.02
16.35,138.2,1.71,0.01,2.78,2.02,1.51,10.24,-49.0,-1362.5,26.05,19.51
24.89,139.6,1.33,0.01,1.7,2.01,1.51,14.29,-44.0,-2000.65,61.72,19.71
15.02,133.6,1.88,0.0,3.23,2.01,1.51,10.58,-50.0,-1298.06,32.08,18.68
15.13,139.7,1.89,0.01,3.25,2.19,1.54,12.17,-49.0,-1321.87,45.34,20.09
24.83,135.2,0.88,0.01,2.72,2.04,1.54,12.18,-45.0,-1817.22,37.16,19.85
24.86,135.6,1.02,0.07,1.58,2.13,1.51,12.86,-44.0,-1830.62,57.78,19.21
23.68,140.0,0.5,0.04,1.66,2.01,1.51,14.6,-43.0,-1780.68,42.73,18.31
17.39,139.6,1.36,0.03,2.09,2.02,1.51,10.21,-47.0,-1241.63,21.54,19.63
23.31,138.6,1.83,0.02,1.69,2.01,1.51,14.61,-43.0,-1927.63,63.24,18.33
16.54,139.9,1.21,0.01,1.68,2.05,1.55,14.58,-44.0,-1236.59,44.11,18.46
15.14,134.9,1.99,0.01,3.29,2.01,1.51,11.67,-50.0,-1432.3,41.23,20.64
16.48,138.4,1.85,0.01,3.32,2.01,1.51,12.42,-49.0,-1483.1,50.53,19.33
17.84,137.9,1.38,0.01,2.98,2.02,1.52,11.68,-49.0,-1478.82,32.63,21.03
16.25,139.9,1.83,0.01,3.07,2.01,1.51,14.61,-46.0,-1620.05,52.63,18.71
16.4,134.0,0.92,0.01,1.57,2.02,1.52,10.21,-49.0,-819.11,27.82,19.63
23.31,139.0,1.63,0.02,2.01,2.07,1.57,11.23,-46.0,-1854.66,62.54,20.68
15.09,136.2,1.88,0.01,3.28,2.02,1.52,14.62,-47.0,-1556.89,52.93,18.6
24.93,139.9,1.09,0.01,2.26,2.02,1.52,11.54,-46.0,-1934.16,49.29,21.16
16.24,140.0,1.24,0.01,3.93,2.01,1.51,14.61,-47.0,-1429.61,84.45,18.41
23.58,139.9,1.32,0.0,1.63,2.01,1.51,14.61,-43.0,-1879.93,55.22,18.42
24.94,140.0,0.8,0.01,2.62,2.01,1.51,14.66,-44.0,-1887.56,38.11,18.35
16.92,139.0,1.66,0.02,2.73,2.01,1.51,14.89,-45.0,-1629.5,52.62,18.67
23.4,135.6,1.02,0.07,2.15,2.02,1.51,13.64,-45.0,-1812.79,42.96,20.42
24.31,128.2,0.97,0.01,1.59,2.08,1.58,11.6,-45.0,-1777.35,57.19,21.15
24.97,139.8,1.91,0.01,1.41,2.02,1.52,14.67,-43.0,-1988.91,62.64,18.56
24.89,139.6,1.46,0.01,1.68,2.01,1.51,14.64,-43.0,-1995.55,62.0,18.3
23.53,96.3,0.5,0.0,3.27,2.16,1.51,10.56,-45.0,-1421.65,52.85,18.82
22.55,139.9,0.51,0.01,3.27,2.01,1.51,14.61,-43.0,-1668.7,25.75,18.44
16.95,135.5,1.06,0.01,2.57,2.01,1.51,12.12,-48.0,-1305.33,42.44,19.93
15.28,137.5,1.88,0.01,3.28,2.02,1.52,14.52,-47.0,-1552.76,53.12,18.85
23.76,133.4,1.94,0.03,1.63,2.18,1.51,14.61,-42.0,-1890.41,63.28,18.21
16.47,137.9,1.01,0.01,3.89,2.01,1.51,14.29,-47.0,-1435.02,80.46,19.44
23.63,139.1,0.52,0.05,2.18,2.02,1.51,10.92,-44.0,-1701.85,50.97,19.99
15.14,139.5,0.7,0.01,2.81,2.02,1.52,11.94,-49.0,-1013.81,85.26,20.43
16.95,136.1,1.87,0.01,3.04,2.01,1.51,12.18,-49.0,-1516.94,45.27,19.9
24.91,140.0,1.9,0.01,1.68,2.05,1.55,14.32,-44.0,-2028.36,66.51,19.69
23.53,90.2,0.5,0.0,3.19,2.16,1.51,14.64,-44.0,-1522.48,15.97,18.61
23.57,138.6,0.71,0.01,2.88,2.01,1.51,11.43,-45.0,-1706.8,28.28,20.55
16.85,139.9,1.14,0.01,1.84,2.02,1.51,10.73,-47.0,-1036.6,22.91,19.41
24.65,138.7,1.21,0.12,1.69,2.01,1.51,10.87,-45.0,-1866.26,58.19,19.4
