X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,ANG,AVG,RIP,COG
24.85,125.0,0.7,0.01,1.87,2.02,1.51,14.3,1.06,15.87,-43.0,-1860.3,39.59,20.85
24.88,114.0,0.53,0.02,2.88,2.08,1.58,11.97,1.98,16.14,-46.0,-1666.05,31.82,20.15
23.4,125.0,1.52,0.04,2.1,2.37,1.82,14.3,1.55,15.47,-45.0,-1844.67,65.88,13.6
23.11,135.4,0.52,0.4,3.2,2.02,1.51,15.0,1.53,17.84,-38.0,-1661.46,16.25,15.97
19.45,138.1,1.84,0.01,2.47,2.05,1.55,14.84,6.17,17.18,-45.0,-1840.15,63.54,20.36
24.84,139.4,0.53,0.01,1.63,2.1,1.6,11.94,6.12,12.01,-28.0,-1999.08,41.5,15.65
23.07,137.7,0.5,0.01,2.89,2.06,1.52,14.74,2.19,17.72,-42.0,-1817.18,20.1,19.63
24.89,137.0,1.95,0.01,1.64,2.02,1.51,11.93,5.94,12.17,-36.0,-2126.13,59.26,15.99
24.85,139.3,0.89,0.01,2.04,2.32,1.81,14.94,0.99,17.16,-38.0,-1969.59,43.26,14.13
20.03,137.0,1.36,0.02,1.56,2.06,1.51,14.93,5.0,17.97,-42.0,-1809.11,51.14,13.76
23.11,139.3,0.52,0.4,2.05,2.06,1.51,15.0,0.9,17.84,-37.0,-1729.14,30.19,14.4
23.02,137.0,0.51,0.4,0.79,2.13,1.63,14.95,0.19,17.79,-31.0,-1601.69,51.42,21.18
24.52,138.8,0.55,0.01,1.65,2.3,1.8,11.95,5.25,12.89,-34.0,-1950.01,51.42,20.77
24.62,138.9,0.5,0.01,3.14,2.33,1.83,11.9,5.16,12.3,-44.0,-1630.91,11.74,21.78
24.83,139.4,0.57,0.01,3.03,2.38,1.87,11.61,5.17,12.79,-44.0,-1704.8,17.15,16.96
20.71,136.8,0.52,0.01,2.87,2.02,1.51,14.85,3.15,16.34,-48.0,-1634.39,22.88,20.23
24.76,138.0,0.53,0.09,1.29,2.01,1.51,14.32,3.03,15.21,-40.0,-1934.83,41.69,16.46
23.11,137.7,0.58,0.34,3.35,2.09,1.51,14.84,1.09,16.69,-39.0,-1519.31,12.91,16.55
24.96,135.2,0.5,0.01,2.04,2.35,1.81,14.99,1.41,16.63,-41.0,-1901.4,28.34,16.06
23.12,135.7,1.57,0.39,2.1,2.06,1.51,14.92,1.09,16.69,-41.0,-1833.61,53.93,21.59
24.85,139.4,1.67,0.01,1.68,2.32,1.82,12.04,5.01,13.14,-39.0,-2115.25,63.73,19.64
20.89,139.2,0.53,0.06,2.44,2.02,1.51,15.0,3.4,16.1,-48.0,-1612.8,29.73,20.38
24.86,139.3,0.51,0.01,1.89,2.31,1.81,12.07,2.18,12.29,-45.0,-1834.84,52.43,14.96
19.28,137.0,1.77,0.01,1.63,2.06,1.55,15.0,3.51,17.02,-47.0,-1659.41,64.61,15.26
20.51,137.6,1.31,0.01,2.34,2.08,1.57,14.98,3.54,17.01,-48.0,-1763.33,60.99,16.19
23.11,137.8,0.5,0.39,3.41,2.16,1.66,15.0,1.4,16.69,-39.0,-1545.29,11.86,14.39
24.26,138.6,0.52,0.01,2.85,2.13,1.63,14.99,0.99,17.75,-39.0,-1863.89,22.26,13.71
23.49,139.1,1.32,0.04,2.53,2.06,1.52,14.98,1.62,17.89,-36.0,-1963.26,46.42,19.33
23.38,137.0,0.5,0.04,3.38,2.02,1.51,14.3,0.35,15.36,-41.0,-1583.51,21.92,17.74
23.86,138.3,0.5,0.01,1.89,2.06,1.51,14.97,2.72,15.89,-44.0,-1860.36,33.86,19.48
20.92,136.0,1.58,0.07,2.34,2.01,1.51,13.35,4.25,15.31,-48.0,-1745.66,75.58,13.25
19.29,135.8,1.35,0.01,0.71,2.09,1.51,15.0,0.36,17.95,-31.0,-1469.1,45.82,16.02
23.11,139.4,0.5,0.34,1.53,2.09,1.51,14.99,3.26,16.63,-38.0,-1881.85,30.24,14.51
23.01,138.6,0.5,0.01,1.67,2.33,1.82,14.99,0.65,17.79,-37.0,-1782.76,32.71,21.16
24.78,139.6,2.05,0.01,1.55,2.33,1.83,11.55,6.22,11.65,-35.0,-2159.66,60.83,17.5
23.07,138.8,0.5,0.38,3.37,2.02,1.51,15.0,1.19,16.01,-40.0,-1504.38,8.1,14.32
20.64,135.7,0.53,0.39,3.44,2.1,1.59,14.95,1.2,17.9,-40.0,-1520.89,19.27,20.35
24.81,139.3,1.95,0.03,1.63,2.33,1.83,11.89,1.19,12.05,-46.0,-1950.51,79.34,14.56
20.16,139.5,0.5,0.08,3.38,2.16,1.62,14.84,1.58,17.95,-43.0,-1578.73,17.03,13.25
19.92,138.1,1.38,0.4,0.71,2.12,1.51,15.0,0.36,17.99,-30.0,-1464.66,46.14,15.01
24.44,139.2,0.56,0.0,2.82,2.07,1.57,15.0,1.08,17.24,-38.0,-1879.94,25.55,15.43
24.4,125.0,0.7,0.01,2.61,2.08,1.57,14.99,0.38,17.0,-40.0,-1875.25,32.81,16.74
24.85,139.4,0.5,0.01,2.02,2.36,1.82,14.99,1.4,16.63,-40.0,-1938.68,28.81,19.9
24.27,132.2,0.53,0.12,2.85,2.01,1.51,11.84,6.12,12.06,-44.0,-1719.03,18.78,19.84
24.73,138.9,0.52,0.37,0.74,2.03,1.51,11.9,6.04,12.23,-26.0,-2051.48,46.77,20.43
24.55,138.5,0.51,0.09,1.3,2.02,1.51,11.78,3.46,12.36,-43.0,-1800.31,56.07,21.53
24.85,138.8,1.93,0.01,1.42,2.31,1.8,11.9,5.28,12.87,-36.0,-2135.24,64.01,15.79
20.0,137.4,0.52,0.45,3.41,2.09,1.51,15.0,1.09,16.71,-42.0,-1420.51,28.48,21.04
24.61,139.2,0.51,0.07,1.26,2.24,1.72,11.97,1.69,16.7,-38.0,-1773.42,44.21,20.61
24.85,139.3,1.95,0.01,1.64,2.12,1.57,11.89,2.38,15.77,-41.0,-1910.41,58.95,18.23
19.75,136.8,0.52,0.02,1.94,2.02,1.51,14.85,3.15,15.78,-47.0,-1476.84,31.97,13.24
19.92,138.2,1.36,0.01,0.71,2.08,1.53,15.0,0.36,17.99,-32.0,-1540.4,50.32,13.3
20.84,136.9,0.5,0.02,1.82,2.08,1.51,15.0,0.37,17.99,-36.0,-1630.39,30.83,15.85
24.41,137.7,0.88,0.07,2.8,2.01,1.51,14.78,0.51,17.05,-40.0,-1829.62,41.58,13.23
19.29,137.0,1.33,0.01,0.71,2.06,1.51,15.0,0.35,17.95,-31.0,-1474.59,45.98,20.9
24.85,139.3,1.95,0.0,1.64,2.33,1.83,11.78,6.1,12.05,-35.0,-2167.33,58.77,20.92
24.73,138.2,1.94,0.42,1.64,2.02,1.51,10.94,5.94,12.17,-35.0,-2057.16,62.24,15.66
24.71,136.9,1.21,0.04,0.82,2.06,1.51,15.0,0.42,16.64,-38.0,-1832.38,49.15,20.81
24.85,138.8,0.57,0.01,3.03,2.3,1.8,11.9,3.29,12.37,-45.0,-1680.27,24.74,20.21
24.74,138.8,0.53,0.09,1.29,2.02,1.51,11.91,6.12,12.01,-27.0,-2027.97,44.25,17.35
24.31,130.8,0.87,0.07,2.83,2.01,1.51,15.0,2.72,15.97,-45.0,-1832.87,46.54,21.03
24.84,137.7,1.95,0.1,1.4,2.02,1.52,11.54,5.22,12.94,-37.0,-2090.52,63.74,16.63
24.96,135.2,0.5,0.01,2.18,2.33,1.79,14.99,1.41,16.63,-41.0,-1905.85,27.53,21.87
24.85,139.4,0.55,0.01,3.05,2.34,1.84,11.61,5.17,12.96,-44.0,-1677.25,16.34,20.61
24.62,139.5,0.5,0.03,1.14,2.24,1.72,11.97,5.58,12.52,-25.0,-2018.5,49.98,14.67
23.53,132.8,0.52,0.01,0.71,2.06,1.52,15.0,2.02,17.45,-30.0,-1820.35,35.96,15.25
19.92,137.0,1.38,0.02,0.69,2.02,1.51,14.62,0.36,18.0,-32.0,-1524.22,53.16,14.35
23.02,117.9,0.5,0.01,3.43,2.02,1.51,14.95,1.16,17.78,-41.0,-1662.83,13.18,20.11
24.87,134.1,0.53,0.12,1.85,2.06,1.51,11.94,6.12,11.99,-32.0,-1958.99,40.84,15.51
22.76,134.5,1.38,0.01,2.51,2.02,1.51,15.0,3.3,16.94,-43.0,-1955.65,57.15,17.09
23.02,137.8,1.13,0.06,2.57,2.28,1.66,14.75,2.8,16.69,-43.0,-1864.25,52.44,19.67
24.42,139.1,1.05,0.01,2.17,2.15,1.52,12.17,2.76,15.82,-44.0,-1849.19,56.42,19.72
21.65,135.7,1.58,0.07,2.37,2.09,1.59,13.65,4.25,15.31,-48.0,-1811.7,71.19,13.37
24.4,139.9,1.21,0.04,0.83,2.04,1.51,15.0,0.42,17.87,-28.0,-1793.53,55.52,16.73
24.85,139.4,0.7,0.01,2.03,2.33,1.82,14.99,1.36,16.66,-41.0,-1940.98,37.38,14.41
24.22,138.5,0.52,0.09,2.85,2.13,1.63,14.99,0.99,17.74,-39.0,-1832.16,21.53,21.72
24.84,138.8,0.51,0.01,1.59,2.32,1.81,11.89,5.04,13.12,-34.0,-1994.76,49.86,20.37
24.81,139.7,1.94,0.02,1.64,2.35,1.8,11.99,1.19,12.08,-46.0,-1960.76,78.34,13.77
24.84,138.0,0.61,0.11,1.85,2.01,1.51,14.99,0.3,17.86,-34.0,-1851.23,35.6,21.53
24.62,127.0,0.56,0.01,3.01,2.33,1.83,11.94,5.17,12.96,-45.0,-1718.05,21.44,13.33
20.84,137.0,0.5,0.02,0.65,2.04,1.52,15.0,0.37,17.99,-29.0,-1438.47,50.88,17.24
23.07,137.7,0.5,0.41,2.88,2.05,1.51,14.74,2.19,16.7,-43.0,-1665.25,23.57,17.31
24.43,138.3,0.52,0.01,2.82,2.02,1.51,14.77,1.91,16.66,-44.0,-1829.59,22.76,13.95
20.03,137.0,1.35,0.38,1.56,2.06,1.51,14.99,5.0,17.91,-40.0,-1759.08,44.77,15.58
24.41,137.7,0.88,0.07,2.61,2.01,1.51,15.0,0.51,16.68,-41.0,-1902.08,40.24,19.71
19.3,138.0,1.57,0.03,2.01,2.09,1.59,11.76,3.16,11.94,-47.0,-1528.31,57.28,15.74
23.02,139.2,0.5,0.39,1.61,2.14,1.63,14.95,1.06,17.0,-39.0,-1714.07,35.37,14.06
19.96,138.0,1.44,0.01,0.67,2.06,1.52,15.0,2.14,17.72,-37.0,-1599.19,52.78,16.91
20.7,139.3,1.79,0.41,2.34,2.06,1.51,14.24,4.36,17.94,-40.0,-1823.21,53.17,13.39
19.21,137.0,1.36,0.45,0.71,2.14,1.6,15.0,0.36,17.99,-29.0,-1423.51,45.87,21.15
24.62,127.4,0.56,0.01,3.01,2.33,1.83,11.94,1.58,16.8,-44.0,-1679.02,37.48,14.12
24.84,138.1,0.53,0.07,0.74,2.01,1.51,14.9,0.27,17.89,-27.0,-1730.24,49.78,16.87
24.73,138.9,0.52,0.04,0.78,2.03,1.51,14.67,1.59,16.68,-33.0,-1890.0,39.06,16.07
24.61,139.0,0.51,0.01,2.61,2.01,1.51,15.0,1.71,16.67,-43.0,-1891.73,23.41,19.36
21.86,135.7,1.58,0.07,1.69,2.07,1.57,12.27,5.01,15.15,-44.0,-1814.26,77.06,21.6
23.13,137.7,0.5,0.39,1.63,2.35,1.84,11.94,5.04,13.12,-33.0,-1821.55,55.95,14.05
19.96,137.7,0.55,0.01,2.87,2.06,1.52,15.0,2.2,17.72,-45.0,-1628.0,19.12,19.94
24.87,138.0,0.53,0.16,1.85,2.01,1.51,11.94,6.12,12.01,-34.0,-1971.01,38.35,18.11
24.29,114.7,0.56,0.01,2.93,2.08,1.57,14.84,2.78,15.93,-47.0,-1770.57,28.01,16.56
24.89,137.0,1.71,0.01,1.6,2.29,1.78,14.84,1.06,17.05,-37.0,-1998.58,46.61,14.42
24.85,139.4,0.5,0.01,2.03,2.4,1.83,14.99,0.29,17.86,-33.0,-1840.28,29.02,17.34
23.1,114.9,0.85,0.01,2.81,2.02,1.52,14.79,3.6,16.31,-48.0,-1779.87,46.71,21.44
24.85,138.0,0.56,0.01,3.04,2.24,1.74,11.99,5.16,12.87,-44.0,-1694.48,15.19,18.69
24.16,137.8,0.5,0.39,3.23,2.14,1.52,14.74,2.86,15.7,-40.0,-1565.67,19.69,17.42
23.07,137.6,0.52,0.01,2.87,2.02,1.51,14.76,2.89,16.34,-47.0,-1784.45,24.38,14.23
23.15,138.0,1.54,0.01,1.64,2.02,1.52,14.97,1.43,17.57,-38.0,-1970.26,50.62,15.24
23.07,137.9,0.51,0.07,2.89,2.06,1.52,14.74,1.38,17.72,-41.0,-1786.28,20.31,16.97
24.27,125.0,0.7,0.03,2.86,2.08,1.57,14.99,1.47,16.12,-45.0,-1832.2,31.86,18.09
22.73,134.6,0.52,0.0,2.86,2.02,1.51,14.77,2.89,15.92,-45.0,-1774.81,27.27,14.22
23.01,138.7,0.5,0.41,3.44,2.18,1.63,15.0,0.37,17.73,-34.0,-1492.96,7.09,13.88
24.14,137.0,0.51,0.03,0.71,2.02,1.52,15.0,0.97,17.89,-27.0,-1764.29,41.84,21.47
24.85,138.8,0.56,0.01,3.04,2.3,1.79,11.9,5.28,12.87,-43.0,-1717.45,14.51,13.51
19.92,138.5,1.47,0.02,0.69,2.02,1.51,14.98,0.36,17.92,-33.0,-1546.94,51.19,17.85
24.37,137.8,0.5,0.37,2.17,2.02,1.52,15.0,1.46,15.7,-43.0,-1795.4,32.57,19.37
21.65,135.7,1.58,0.07,2.32,2.07,1.57,14.24,4.25,15.31,-48.0,-1827.89,69.24,15.48
21.26,136.0,1.47,0.01,2.48,2.06,1.51,14.86,3.51,17.05,-47.0,-1796.21,62.48,16.29
24.89,138.2,0.5,0.36,3.09,2.02,1.51,14.74,1.03,17.08,-37.0,-1621.5,16.94,18.34
24.27,125.0,0.51,0.01,2.85,2.11,1.57,14.7,2.82,15.91,-46.0,-1798.25,23.28,16.71
24.99,135.3,0.5,0.01,2.04,2.36,1.81,14.99,1.38,16.64,-41.0,-1886.99,29.52,20.27
24.75,139.3,2.06,0.01,1.3,2.34,1.83,11.76,5.02,11.92,-42.0,-2032.04,66.08,14.86
19.74,139.3,1.8,0.41,2.33,2.02,1.52,14.81,5.32,17.83,-42.0,-1791.98,51.11,17.99
24.28,137.7,0.88,0.07,2.83,2.01,1.51,14.9,0.32,15.93,-42.0,-1822.68,42.97,20.55
24.85,139.6,0.56,0.01,3.04,2.32,1.82,11.61,1.72,12.45,-44.0,-1673.61,27.81,19.97
24.62,139.7,0.51,0.07,1.14,2.33,1.71,11.87,5.86,12.52,-25.0,-2070.4,45.08,14.19
23.11,137.7,0.5,0.0,3.43,2.1,1.52,15.0,1.09,17.72,-37.0,-1586.64,16.89,19.85
24.3,136.6,0.5,0.04,3.2,2.02,1.52,11.67,1.2,16.71,-42.0,-1541.95,24.53,17.71
23.49,134.6,0.56,0.0,2.86,2.07,1.57,14.99,0.83,15.92,-42.0,-1799.54,24.74,16.17
23.13,138.2,0.52,0.03,3.38,2.06,1.51,14.93,1.09,16.74,-41.0,-1596.66,14.0,13.81
23.11,139.3,0.62,0.4,2.05,2.06,1.51,15.0,0.9,17.84,-37.0,-1747.84,29.67,14.13
24.89,138.2,1.36,0.42,0.96,2.05,1.51,14.93,0.12,17.99,-27.0,-1714.84,59.3,13.89
24.94,137.7,2.04,0.26,1.29,2.05,1.55,14.99,0.26,17.8,-29.0,-1827.39,54.21,19.34
24.86,139.3,1.56,0.02,1.78,2.28,1.77,14.49,1.61,15.68,-43.0,-1980.34,58.65,13.22
19.29,137.7,0.5,0.01,2.92,2.09,1.51,15.0,0.41,17.95,-39.0,-1566.51,28.19,17.0
24.6,139.0,0.51,0.01,2.88,2.01,1.51,14.73,1.71,16.69,-43.0,-1831.64,20.93,19.87
24.27,132.2,0.51,0.12,2.85,2.01,1.51,11.84,6.12,12.06,-44.0,-1716.22,18.69,17.13
23.12,130.7,0.5,0.37,2.87,2.02,1.51,14.81,2.85,16.34,-45.0,-1659.12,23.75,19.4
23.48,137.7,0.5,0.03,3.36,2.02,1.51,14.26,1.57,15.39,-44.0,-1551.7,13.26,16.54
24.39,125.0,0.52,0.01,1.86,2.08,1.57,14.99,0.38,16.47,-41.0,-1833.88,33.56,13.79
22.56,137.0,0.52,0.38,1.54,2.06,1.51,14.99,2.53,17.91,-35.0,-1806.69,29.46,17.02
20.56,135.2,0.5,0.01,0.61,2.42,1.81,15.0,1.41,16.38,-35.0,-1408.21,52.55,21.41
24.85,139.4,0.5,0.01,3.09,2.24,1.74,11.99,5.16,12.91,-44.0,-1642.33,12.02,18.63
24.14,137.8,1.09,0.01,2.16,2.02,1.52,14.75,3.15,15.7,-44.0,-1984.37,52.64,15.27
23.11,137.0,1.38,0.02,0.58,2.06,1.52,14.65,0.36,17.99,-31.0,-1705.85,59.66,20.58
22.97,139.7,1.38,0.07,0.71,2.23,1.72,11.94,6.11,12.01,-29.0,-1927.1,72.83,13.9
24.86,137.9,0.61,0.11,1.85,2.08,1.58,14.99,0.28,17.86,-34.0,-1844.49,35.56,20.64
24.54,139.3,1.89,0.01,1.63,2.29,1.79,11.87,6.1,12.05,-36.0,-2129.48,62.15,19.16
24.91,139.4,0.56,0.01,1.92,2.02,1.51,11.99,0.89,17.2,-40.0,-1790.64,41.02,17.85
24.27,125.0,1.2,0.01,2.26,2.08,1.57,14.99,2.79,15.91,-46.0,-1935.69,56.31,13.83
23.49,139.5,1.32,0.05,2.52,2.03,1.51,14.98,1.62,17.89,-36.0,-1950.59,47.89,20.68
23.38,138.6,0.5,0.01,3.05,2.08,1.57,11.93,1.48,12.81,-46.0,-1648.2,26.16,18.4
23.62,134.6,0.52,0.02,0.61,2.02,1.51,14.71,2.89,15.92,-34.0,-1873.77,47.38,13.35
20.82,137.0,0.5,0.02,1.88,2.12,1.51,15.0,0.51,17.98,-36.0,-1618.39,30.91,20.07
23.79,139.3,2.03,0.42,1.64,2.02,1.51,11.93,0.51,17.9,-34.0,-1684.58,72.4,20.31
23.65,139.5,1.95,0.01,1.64,2.33,1.83,11.95,1.64,12.05,-46.0,-1919.35,75.23,20.95
24.94,139.3,1.3,0.01,2.03,2.33,1.81,11.99,5.4,12.66,-39.0,-2098.13,56.31,16.51
23.5,137.0,0.5,0.37,0.86,2.02,1.51,14.99,2.85,16.34,-34.0,-1859.41,39.07,14.49
24.9,138.7,0.54,0.44,2.8,2.18,1.63,14.92,0.21,17.89,-33.0,-1688.03,27.38,13.87
24.26,138.2,1.37,0.01,2.09,2.02,1.51,14.99,0.3,17.75,-37.0,-1968.07,47.92,13.85
22.99,139.1,0.62,0.42,2.06,2.06,1.51,15.0,2.17,17.84,-36.0,-1816.47,29.29,16.11
20.73,139.0,1.39,0.01,2.53,2.02,1.52,14.97,1.43,16.53,-45.0,-1815.13,56.02,15.6
24.91,123.9,0.5,0.04,1.89,2.02,1.52,15.0,0.23,16.92,-39.0,-1839.35,31.18,20.17
24.46,131.0,1.35,0.01,1.64,2.02,1.52,11.61,0.97,17.56,-38.0,-1785.94,62.65,16.34
24.27,137.1,0.51,0.12,2.87,2.01,1.51,14.98,2.0,16.73,-43.0,-1821.23,21.22,20.1
25.0,138.0,1.5,0.01,2.07,2.08,1.57,11.75,4.26,12.87,-45.0,-1975.22,63.16,20.05
23.01,139.4,1.32,0.01,2.04,2.13,1.63,11.99,5.47,12.05,-45.0,-1838.51,59.64,15.64
19.74,133.9,1.81,0.43,2.33,2.12,1.58,14.66,5.32,17.94,-42.0,-1746.68,52.32,19.85
24.74,138.8,0.56,0.01,1.22,2.02,1.51,11.83,0.62,17.64,-34.0,-1707.03,54.78,18.09
24.28,137.8,1.09,0.04,2.17,2.03,1.52,14.75,2.78,15.94,-44.0,-1977.38,52.0,16.58
24.71,135.2,0.5,0.01,2.18,2.33,1.78,14.99,1.41,16.61,-42.0,-1869.48,27.82,19.9
24.84,137.7,0.5,0.39,3.1,2.1,1.52,11.78,1.53,16.63,-39.0,-1486.13,24.39,13.96
19.96,137.7,0.87,0.11,2.87,2.06,1.52,15.0,2.19,17.74,-44.0,-1656.58,34.97,20.02
24.25,139.9,1.58,0.04,2.13,2.07,1.57,14.25,0.6,15.34,-43.0,-1951.67,61.32,19.68
24.88,138.0,0.71,0.12,2.6,2.01,1.51,11.8,5.86,12.26,-41.0,-1872.76,26.46,16.05
20.03,137.8,1.3,0.39,3.2,2.16,1.66,15.0,1.4,16.69,-43.0,-1599.47,50.95,13.7
24.95,139.0,0.6,0.02,2.14,2.02,1.51,14.99,0.06,18.0,-35.0,-1849.23,35.05,19.95
24.84,138.0,0.56,0.02,1.66,2.09,1.51,11.61,1.63,16.53,-42.0,-1725.54,44.33,20.27
24.84,138.0,0.57,0.01,1.63,2.02,1.52,11.94,6.18,11.98,-31.0,-1989.77,42.05,15.88
20.94,136.8,0.52,0.04,2.88,2.13,1.51,14.85,2.86,16.95,-47.0,-1594.98,21.68,20.81
24.95,139.3,1.58,0.01,1.89,2.31,1.81,12.04,2.18,12.06,-46.0,-1977.98,72.31,14.96
19.88,137.9,0.51,0.07,3.03,2.01,1.51,14.99,1.38,17.14,-44.0,-1613.6,20.74,13.51
19.21,138.2,0.51,0.43,1.14,2.05,1.51,14.96,0.36,17.99,-29.0,-1326.51,55.37,13.79
19.56,137.7,0.59,0.01,2.95,2.13,1.55,14.93,0.41,17.95,-39.0,-1607.22,28.82,20.21
24.4,140.0,1.21,0.04,0.83,2.04,1.51,11.85,0.42,17.95,-30.0,-1628.75,76.95,14.03
23.15,138.0,1.54,0.01,1.65,2.02,1.52,14.97,1.43,17.6,-38.0,-1964.66,51.18,14.78
19.19,133.7,2.0,0.36,2.42,2.07,1.52,14.84,3.77,17.85,-46.0,-1635.35,57.79,19.62
24.85,138.8,0.56,0.38,2.79,2.31,1.8,14.9,2.71,15.44,-42.0,-1817.02,26.82,19.44
19.96,137.7,0.52,0.01,3.03,2.06,1.52,11.92,5.29,17.73,-48.0,-1477.26,32.96,13.51
19.78,137.0,1.36,0.01,2.98,2.08,1.53,14.99,0.36,17.99,-38.0,-1785.75,50.15,15.11
24.43,137.7,0.88,0.07,2.61,2.01,1.51,14.82,0.37,17.54,-38.0,-1874.44,39.8,20.18
24.86,139.4,1.85,0.01,1.72,2.06,1.51,12.04,0.43,17.71,-35.0,-1778.97,65.37,20.81
21.8,139.4,0.5,0.03,3.37,2.35,1.84,11.85,4.98,15.34,-48.0,-1527.04,29.16,14.99
22.91,137.7,0.53,0.39,3.43,2.13,1.63,14.95,1.16,17.58,-37.0,-1530.82,12.86,20.21
23.16,130.8,1.93,0.0,1.74,2.35,1.84,12.27,1.17,15.86,-43.0,-1781.78,75.33,16.91
19.28,137.0,1.77,0.01,1.18,2.22,1.72,14.67,3.61,17.05,-45.0,-1593.89,64.32,14.44
23.65,130.7,0.52,0.03,2.84,2.06,1.52,14.81,1.36,17.99,-40.0,-1823.97,21.67,13.93
19.21,138.6,0.52,0.43,0.71,2.17,1.63,15.0,1.0,17.99,-26.0,-1327.74,74.01,18.9
24.39,125.2,0.7,0.01,2.85,2.04,1.51,14.3,0.21,15.92,-42.0,-1822.13,29.42,14.4
23.15,138.0,1.54,0.01,1.64,2.06,1.55,14.98,2.13,17.72,-36.0,-1991.76,49.36,20.53
20.71,131.9,0.52,0.01,2.6,2.02,1.51,11.51,6.09,11.67,-40.0,-1552.03,34.3,19.97
24.85,138.8,0.56,0.01,3.04,2.33,1.82,11.9,3.23,11.94,-45.0,-1679.48,24.93,21.63
24.86,139.3,1.77,0.02,0.75,2.3,1.79,12.15,0.08,17.52,-36.0,-1629.57,74.67,14.8
24.85,137.4,0.5,0.4,3.1,2.33,1.81,14.95,0.36,17.79,-32.0,-1623.72,22.1,19.51
19.92,138.2,1.37,0.42,0.71,2.08,1.53,12.2,5.22,17.86,-31.0,-1726.49,61.06,13.31
20.96,137.0,0.53,0.02,0.71,2.12,1.51,15.0,0.37,17.89,-30.0,-1454.66,47.67,18.41
24.27,125.0,0.7,0.01,2.86,2.18,1.57,14.99,2.79,15.7,-46.0,-1788.06,32.24,20.13
24.73,137.9,0.54,0.37,0.74,2.03,1.51,11.9,0.48,17.79,-28.0,-1523.62,72.08,13.69
24.96,136.9,1.21,0.04,0.83,2.06,1.52,15.0,0.15,17.89,-28.0,-1774.71,57.25,19.56
23.48,137.7,0.5,0.03,3.36,2.02,1.51,14.17,1.57,15.39,-44.0,-1537.57,12.38,14.83
24.41,138.6,0.53,0.01,2.61,2.01,1.51,15.0,0.51,17.04,-41.0,-1871.2,21.8,14.05
21.8,130.0,1.14,0.07,0.72,2.04,1.51,14.97,3.38,17.83,-33.0,-1828.7,46.77,20.51
24.85,139.3,1.19,0.02,2.15,2.02,1.52,11.89,2.33,15.82,-45.0,-1854.37,62.18,20.1
24.74,136.0,0.53,0.09,1.29,2.02,1.51,11.91,6.12,12.01,-27.0,-2012.97,44.26,13.42
20.15,137.7,1.45,0.03,0.76,2.02,1.51,14.96,0.36,17.99,-33.0,-1588.01,52.88,16.54
23.09,138.6,0.51,0.07,2.89,2.35,1.81,14.61,1.38,17.72,-40.0,-1776.54,23.5,18.32
24.66,137.8,1.46,0.05,2.17,2.14,1.52,14.75,2.4,15.7,-43.0,-1950.01,56.31,19.18
23.25,137.0,0.5,0.02,3.29,2.02,1.51,14.29,1.57,15.4,-45.0,-1616.68,14.24,13.81
20.79,138.2,1.36,0.51,2.56,2.09,1.55,14.98,0.16,17.96,-35.0,-1705.68,42.65,16.35
24.84,135.2,0.5,0.01,2.18,2.33,1.78,14.99,1.48,16.68,-41.0,-1903.11,28.43,20.29
24.86,139.5,1.56,0.01,1.89,2.01,1.51,12.04,1.97,12.06,-46.0,-1984.53,69.73,20.09
24.9,139.4,0.54,0.01,1.94,2.32,1.81,11.84,5.5,12.06,-37.0,-1950.4,42.46,17.41
23.49,137.9,0.86,0.01,1.24,2.02,1.52,14.79,3.25,16.26,-40.0,-1941.95,50.79,14.92
21.67,138.8,1.56,0.01,2.6,2.01,1.51,15.0,0.41,17.04,-40.0,-1918.61,59.04,13.58
20.84,137.0,1.37,0.01,0.66,2.12,1.51,15.0,0.37,17.81,-32.0,-1557.73,51.65,13.42
19.78,137.0,1.36,0.01,2.98,2.08,1.53,15.0,0.36,17.99,-38.0,-1786.08,50.13,18.75
24.37,139.9,1.09,0.08,2.18,2.14,1.52,14.75,2.86,15.62,-42.0,-1953.61,50.45,17.12
23.15,136.7,0.52,0.01,2.87,2.04,1.51,14.85,3.15,16.34,-46.0,-1809.12,23.63,16.2
20.04,135.1,0.5,0.12,2.87,2.01,1.51,15.0,2.0,16.73,-46.0,-1562.17,20.06,14.55
23.01,138.7,0.5,0.42,3.44,2.32,1.82,15.0,0.37,17.73,-34.0,-1543.38,12.22,13.54
19.29,137.7,0.5,0.01,2.92,2.09,1.51,15.0,0.21,17.95,-38.0,-1566.58,30.51,13.73
23.15,138.0,0.64,0.0,3.03,2.01,1.51,14.98,0.27,17.93,-37.0,-1796.16,26.28,13.44
24.71,133.3,0.51,0.04,0.83,2.06,1.52,15.0,0.42,17.87,-27.0,-1722.09,46.03,20.77
24.73,138.9,1.98,0.01,1.59,2.03,1.51,11.9,5.17,13.1,-37.0,-2124.5,63.98,20.47
24.84,137.6,0.5,0.01,1.89,2.06,1.56,11.73,2.26,15.91,-44.0,-1795.98,41.31,14.06
23.07,137.8,0.5,0.23,2.89,2.06,1.52,14.99,0.91,17.72,-39.0,-1723.45,19.76,19.44
24.2,139.1,0.5,0.03,3.22,2.08,1.57,14.26,1.81,15.39,-44.0,-1613.79,16.17,20.28
24.74,139.3,0.68,0.01,1.26,2.31,1.8,11.9,6.09,12.17,-27.0,-2083.0,47.02,20.58
